region_index,error_rate_rest,error_rate_task,error_increase
103,0.0,0.08499999999999996,0.08499999999999996
3,0.0,0.08499999999999996,0.08499999999999996
179,0.0,0.08499999999999996,0.08499999999999996
6,0.0,0.07999999999999996,0.07999999999999996
168,0.0,0.07999999999999996,0.07999999999999996
86,0.0,0.07999999999999996,0.07999999999999996
66,0.0,0.07999999999999996,0.07999999999999996
21,0.0,0.07999999999999996,0.07999999999999996
25,0.0,0.07999999999999996,0.07999999999999996
27,0.0,0.07999999999999996,0.07999999999999996
51,0.0,0.07999999999999996,0.07999999999999996
46,0.0,0.07499999999999996,0.07499999999999996
10,0.0,0.07499999999999996,0.07499999999999996
192,0.0,0.07499999999999996,0.07499999999999996
155,0.0,0.07499999999999996,0.07499999999999996
214,0.0,0.07499999999999996,0.07499999999999996
91,0.0,0.06999999999999995,0.06999999999999995
97,0.0,0.06999999999999995,0.06999999999999995
60,0.0,0.06999999999999995,0.06999999999999995
64,0.0,0.06999999999999995,0.06999999999999995
106,0.0,0.06999999999999995,0.06999999999999995
75,0.0,0.06499999999999995,0.06499999999999995
177,0.0,0.06499999999999995,0.06499999999999995
180,0.0,0.06499999999999995,0.06499999999999995
186,0.0,0.06499999999999995,0.06499999999999995
110,0.0,0.06499999999999995,0.06499999999999995
73,0.0,0.06000000000000005,0.06000000000000005
14,0.0,0.06000000000000005,0.06000000000000005
45,0.0,0.06000000000000005,0.06000000000000005
122,0.0,0.06000000000000005,0.06000000000000005
104,0.0,0.06000000000000005,0.06000000000000005
153,0.0,0.06000000000000005,0.06000000000000005
145,0.0,0.06000000000000005,0.06000000000000005
114,0.0,0.06000000000000005,0.06000000000000005
152,0.0,0.06000000000000005,0.06000000000000005
76,0.0,0.05500000000000005,0.05500000000000005
13,0.0,0.05500000000000005,0.05500000000000005
102,0.0,0.05500000000000005,0.05500000000000005
71,0.0,0.05500000000000005,0.05500000000000005
87,0.0,0.05500000000000005,0.05500000000000005
44,0.0,0.05500000000000005,0.05500000000000005
49,0.0,0.05500000000000005,0.05500000000000005
150,0.0,0.05500000000000005,0.05500000000000005
111,0.0,0.05500000000000005,0.05500000000000005
159,0.0,0.05500000000000005,0.05500000000000005
93,0.0,0.050000000000000044,0.050000000000000044
165,0.0,0.050000000000000044,0.050000000000000044
182,0.0,0.050000000000000044,0.050000000000000044
90,0.0,0.050000000000000044,0.050000000000000044
68,0.0,0.050000000000000044,0.050000000000000044
183,0.0,0.050000000000000044,0.050000000000000044
157,0.0,0.050000000000000044,0.050000000000000044
176,0.0,0.04500000000000004,0.04500000000000004
19,0.0,0.04500000000000004,0.04500000000000004
31,0.0,0.04500000000000004,0.04500000000000004
28,0.0,0.04500000000000004,0.04500000000000004
29,0.0,0.040000000000000036,0.040000000000000036
9,0.0,0.040000000000000036,0.040000000000000036
17,0.0,0.040000000000000036,0.040000000000000036
172,0.0,0.040000000000000036,0.040000000000000036
133,0.0,0.040000000000000036,0.040000000000000036
195,0.0,0.040000000000000036,0.040000000000000036
148,0.0,0.040000000000000036,0.040000000000000036
113,0.0,0.040000000000000036,0.040000000000000036
149,0.0,0.040000000000000036,0.040000000000000036
119,0.0,0.040000000000000036,0.040000000000000036
95,0.0,0.040000000000000036,0.040000000000000036
78,0.0,0.040000000000000036,0.040000000000000036
77,0.0,0.040000000000000036,0.040000000000000036
118,0.0,0.03500000000000003,0.03500000000000003
69,0.0,0.03500000000000003,0.03500000000000003
108,0.0,0.03500000000000003,0.03500000000000003
105,0.0,0.03500000000000003,0.03500000000000003
138,0.0,0.03500000000000003,0.03500000000000003
16,0.0,0.03500000000000003,0.03500000000000003
36,0.0,0.03500000000000003,0.03500000000000003
1,0.0,0.03500000000000003,0.03500000000000003
72,0.0,0.030000000000000027,0.030000000000000027
146,0.0,0.030000000000000027,0.030000000000000027
39,0.0,0.030000000000000027,0.030000000000000027
32,0.0,0.030000000000000027,0.030000000000000027
58,0.0,0.030000000000000027,0.030000000000000027
175,0.0,0.030000000000000027,0.030000000000000027
129,0.0,0.030000000000000027,0.030000000000000027
130,0.0,0.030000000000000027,0.030000000000000027
4,0.0,0.025000000000000022,0.025000000000000022
2,0.0,0.025000000000000022,0.025000000000000022
59,0.0,0.025000000000000022,0.025000000000000022
81,0.0,0.025000000000000022,0.025000000000000022
5,0.0,0.025000000000000022,0.025000000000000022
121,0.0,0.025000000000000022,0.025000000000000022
120,0.0,0.025000000000000022,0.025000000000000022
137,0.0,0.025000000000000022,0.025000000000000022
191,0.0,0.025000000000000022,0.025000000000000022
194,0.0,0.025000000000000022,0.025000000000000022
67,0.0,0.025000000000000022,0.025000000000000022
164,0.0,0.020000000000000018,0.020000000000000018
115,0.0,0.020000000000000018,0.020000000000000018
178,0.0,0.020000000000000018,0.020000000000000018
35,0.0,0.020000000000000018,0.020000000000000018
11,0.0,0.020000000000000018,0.020000000000000018
34,0.0,0.020000000000000018,0.020000000000000018
57,0.0,0.020000000000000018,0.020000000000000018
116,0.0,0.020000000000000018,0.020000000000000018
89,0.0,0.020000000000000018,0.020000000000000018
15,0.0,0.015000000000000013,0.015000000000000013
18,0.0,0.015000000000000013,0.015000000000000013
112,0.0,0.015000000000000013,0.015000000000000013
188,0.0,0.015000000000000013,0.015000000000000013
132,0.0,0.015000000000000013,0.015000000000000013
74,0.0,0.015000000000000013,0.015000000000000013
43,0.0,0.015000000000000013,0.015000000000000013
37,0.0,0.015000000000000013,0.015000000000000013
88,0.0,0.015000000000000013,0.015000000000000013
139,0.0,0.010000000000000009,0.010000000000000009
100,0.0,0.010000000000000009,0.010000000000000009
80,0.0,0.010000000000000009,0.010000000000000009
26,0.0,0.010000000000000009,0.010000000000000009
173,0.0,0.010000000000000009,0.010000000000000009
141,0.0,0.010000000000000009,0.010000000000000009
96,0.0,0.0050000000000000044,0.0050000000000000044
117,0.0,0.0,0.0
