region_id,region_name,network,n_samples,accuracy,precision,recall,f1_score,support
10,RH_VisPeri_ExStrSup_2,VisPeri,224,1.0,1.0,1.0,1.0,224
45,RH_SalVentAttnA_FrOper_1,SalVentAttnA,224,1.0,0.9911504424778761,1.0,0.9955555555555555,224
6,RH_VisPeri_ExStrInf_1,VisPeri,224,0.9955357142857143,1.0,0.9955357142857143,0.9977628635346756,224
80,RH_ContC_pCun_1,ContC,224,0.9955357142857143,0.9823788546255506,0.9955357142857143,0.9889135254988913,224
13,RH_SomMotA_2,SomMotA,224,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9910714285714286,224
8,RH_VisPeri_StriCal_1,VisPeri,224,0.9910714285714286,1.0,0.9910714285714286,0.9955156950672646,224
28,RH_SomMotB_S2_4,SomMotB,224,0.9910714285714286,0.9955156950672646,0.9910714285714286,0.9932885906040269,224
5,RH_VisCent_ExStr_5,VisCent,224,0.9910714285714286,0.9866666666666667,0.9910714285714286,0.9888641425389755,224
85,RH_DefaultA_pCunPCC_1,DefaultA,224,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9910714285714286,224
35,RH_DorsAttnA_SPL_4,DorsAttnA,224,0.9866071428571429,1.0,0.9866071428571429,0.9932584269662922,224
23,RH_SomMotB_Aud_1,SomMotB,224,0.9866071428571429,0.9608695652173913,0.9866071428571429,0.973568281938326,224
9,RH_VisPeri_ExStrSup_1,VisPeri,224,0.9866071428571429,0.9910313901345291,0.9866071428571429,0.9888143176733781,224
94,RH_DefaultC_Rsp_1,DefaultC,224,0.9866071428571429,0.9954954954954955,0.9866071428571429,0.9910313901345291,224
88,RH_DefaultA_PFCm_3,DefaultA,224,0.9866071428571429,0.9866071428571429,0.9866071428571429,0.9866071428571429,224
11,RH_VisPeri_ExStrSup_3,VisPeri,224,0.9866071428571429,0.9910313901345291,0.9866071428571429,0.9888143176733781,224
30,RH_DorsAttnA_TempOcc_1,DorsAttnA,224,0.9821428571428571,0.9865470852017937,0.9821428571428571,0.9843400447427293,224
21,RH_SomMotA_10,SomMotA,224,0.9821428571428571,0.9691629955947136,0.9821428571428571,0.975609756097561,224
