region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
0,LH_VisCent_ExStr_2,VisCent,0.999692118226601,0.9954128440366973,0.96875,0.9819004524886877,224,25984
1,LH_VisCent_ExStr_1,VisCent,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
2,LH_VisCent_Striate_1,VisCent,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
3,LH_VisCent_ExStr_3,VisCent,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
4,LH_VisCent_ExStr_4,VisCent,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
5,LH_VisCent_ExStr_5,VisCent,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
6,LH_VisPeri_ExStrInf_1,VisPeri,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
7,LH_VisPeri_ExStrInf_2,VisPeri,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
8,LH_VisPeri_ExStrInf_3,VisPeri,0.9998075738916257,0.9910313901345291,0.9866071428571429,0.9888143176733781,224,25984
9,LH_VisPeri_StriCal_1,VisPeri,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
10,LH_VisPeri_ExStrSup_1,VisPeri,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
11,LH_VisPeri_ExStrSup_2,VisPeri,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
12,LH_SomMotA_1,SomMotA,0.9999230295566502,0.9955357142857143,0.9955357142857143,0.9955357142857143,224,25984
13,LH_SomMotA_2,SomMotA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
14,LH_SomMotA_3,SomMotA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
15,LH_SomMotA_4,SomMotA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
16,LH_SomMotA_5,SomMotA,0.9998075738916257,0.995475113122172,0.9821428571428571,0.9887640449438202,224,25984
17,LH_SomMotA_6,SomMotA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
18,LH_SomMotA_7,SomMotA,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
19,LH_SomMotA_8,SomMotA,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
20,LH_SomMotB_Aud_1,SomMotB,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
21,LH_SomMotB_Aud_2,SomMotB,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
22,LH_SomMotB_S2_1,SomMotB,0.9999230295566502,0.9955357142857143,0.9955357142857143,0.9955357142857143,224,25984
23,LH_SomMotB_S2_2,SomMotB,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
24,LH_SomMotB_Aud_3,SomMotB,0.9997690886699507,0.9954545454545455,0.9776785714285714,0.9864864864864865,224,25984
25,LH_SomMotB_S2_3,SomMotB,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
26,LH_SomMotB_Cent_1,SomMotB,0.9998075738916257,0.995475113122172,0.9821428571428571,0.9887640449438202,224,25984
27,LH_SomMotB_Cent_2,SomMotB,0.9999615147783252,0.9955555555555555,1.0,0.9977728285077951,224,25984
28,LH_DorsAttnA_TempOcc_1,DorsAttnA,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
29,LH_DorsAttnA_TempOcc_2,DorsAttnA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
30,LH_DorsAttnA_ParOcc_1,DorsAttnA,0.9996536330049262,1.0,0.9598214285714286,0.979498861047836,224,25984
31,LH_DorsAttnA_SPL_1,DorsAttnA,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
32,LH_DorsAttnA_SPL_2,DorsAttnA,0.9996151477832512,1.0,0.9553571428571429,0.9771689497716894,224,25984
33,LH_DorsAttnA_SPL_3,DorsAttnA,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
34,LH_DorsAttnB_PostC_1,DorsAttnB,0.9998460591133005,0.9954954954954955,0.9866071428571429,0.9910313901345291,224,25984
35,LH_DorsAttnB_PostC_2,DorsAttnB,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
36,LH_DorsAttnB_PostC_3,DorsAttnB,0.999692118226601,1.0,0.9642857142857143,0.9818181818181818,224,25984
37,LH_DorsAttnB_PostC_4,DorsAttnB,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
38,LH_DorsAttnB_FEF_1,DorsAttnB,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
39,LH_SalVentAttnA_ParOper_1,SalVentAttnA,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
40,LH_SalVentAttnA_Ins_1,SalVentAttnA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
41,LH_SalVentAttnA_FrOper_1,SalVentAttnA,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
42,LH_SalVentAttnA_FrOper_2,SalVentAttnA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
43,LH_SalVentAttnA_ParMed_1,SalVentAttnA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
44,LH_SalVentAttnA_FrMed_1,SalVentAttnA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
45,LH_SalVentAttnA_FrMed_2,SalVentAttnA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
46,LH_SalVentAttnB_IPL_1,SalVentAttnB,0.9999615147783252,1.0,0.9955357142857143,0.9977628635346756,224,25984
47,LH_SalVentAttnB_PFCl_1,SalVentAttnB,0.9998075738916257,0.995475113122172,0.9821428571428571,0.9887640449438202,224,25984
48,LH_SalVentAttnB_Ins_1,SalVentAttnB,0.9998075738916257,0.995475113122172,0.9821428571428571,0.9887640449438202,224,25984
49,LH_SalVentAttnB_PFCmp_1,SalVentAttnB,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
50,LH_LimbicB_OFC_1,LimbicB,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
51,LH_LimbicB_OFC_2,LimbicB,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
52,LH_LimbicA_TempPole_1,LimbicA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
53,LH_LimbicA_TempPole_2,LimbicA,0.9997690886699507,0.9954545454545455,0.9776785714285714,0.9864864864864865,224,25984
54,LH_LimbicA_TempPole_3,LimbicA,0.999692118226601,0.9954128440366973,0.96875,0.9819004524886877,224,25984
55,LH_LimbicA_TempPole_4,LimbicA,0.9998075738916257,0.9823788546255506,0.9955357142857143,0.9889135254988913,224,25984
56,LH_ContA_Temp_1,ContA,0.9999615147783252,0.9955555555555555,1.0,0.9977728285077951,224,25984
57,LH_ContA_IPS_1,ContA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
58,LH_ContA_IPS_2,ContA,0.9998460591133005,0.9954954954954955,0.9866071428571429,0.9910313901345291,224,25984
59,LH_ContA_IPS_3,ContA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
60,LH_ContA_PFCd_1,ContA,0.9999230295566502,0.9955357142857143,0.9955357142857143,0.9955357142857143,224,25984
61,LH_ContA_PFClv_1,ContA,0.9998460591133005,0.9954954954954955,0.9866071428571429,0.9910313901345291,224,25984
62,LH_ContA_PFCl_1,ContA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
63,LH_ContA_PFCl_2,ContA,0.9999615147783252,1.0,0.9955357142857143,0.9977628635346756,224,25984
64,LH_ContA_PFCl_3,ContA,0.999692118226601,0.990909090909091,0.9732142857142857,0.9819819819819819,224,25984
65,LH_ContA_Cingm_1,ContA,0.9995766625615764,0.9650655021834061,0.9866071428571429,0.9757174392935982,224,25984
66,LH_ContB_Temp_1,ContB,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
67,LH_ContB_IPL_1,ContB,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
68,LH_ContB_PFCl_1,ContB,0.9998460591133005,0.9954954954954955,0.9866071428571429,0.9910313901345291,224,25984
69,LH_ContB_PFClv_1,ContB,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
70,LH_ContB_PFClv_2,ContB,0.9997306034482759,0.9954337899543378,0.9732142857142857,0.9841986455981941,224,25984
71,LH_ContC_pCun_1,ContC,0.999692118226601,1.0,0.9642857142857143,0.9818181818181818,224,25984
72,LH_ContC_pCun_2,ContC,0.9996151477832512,1.0,0.9553571428571429,0.9771689497716894,224,25984
73,LH_ContC_Cingp_1,ContC,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
74,LH_DefaultA_IPL_1,DefaultA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
75,LH_DefaultA_PFCd_1,DefaultA,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
76,LH_DefaultA_pCunPCC_1,DefaultA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
77,LH_DefaultA_pCunPCC_2,DefaultA,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
78,LH_DefaultA_pCunPCC_3,DefaultA,0.9999230295566502,1.0,0.9910714285714286,0.9955156950672646,224,25984
79,LH_DefaultA_PFCm_1,DefaultA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
80,LH_DefaultA_PFCm_2,DefaultA,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
81,LH_DefaultA_PFCm_3,DefaultA,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
82,LH_DefaultB_Temp_1,DefaultB,0.999692118226601,1.0,0.9642857142857143,0.9818181818181818,224,25984
83,LH_DefaultB_Temp_2,DefaultB,0.9997306034482759,0.9954337899543378,0.9732142857142857,0.9841986455981941,224,25984
84,LH_DefaultB_Temp_3,DefaultB,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
85,LH_DefaultB_Temp_4,DefaultB,0.999692118226601,0.9954128440366973,0.96875,0.9819004524886877,224,25984
86,LH_DefaultB_IPL_1,DefaultB,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
87,LH_DefaultB_PFCd_1,DefaultB,0.9999615147783252,1.0,0.9955357142857143,0.9977628635346756,224,25984
88,LH_DefaultB_PFCd_2,DefaultB,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
89,LH_DefaultB_PFCd_3,DefaultB,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
90,LH_DefaultB_PFCd_4,DefaultB,0.9996151477832512,1.0,0.9553571428571429,0.9771689497716894,224,25984
91,LH_DefaultB_PFCv_1,DefaultB,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
92,LH_DefaultB_PFCv_2,DefaultB,0.9998460591133005,0.9954954954954955,0.9866071428571429,0.9910313901345291,224,25984
93,LH_DefaultB_PFCv_3,DefaultB,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
94,LH_DefaultB_PFCv_4,DefaultB,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
95,LH_DefaultC_IPL_1,DefaultC,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
96,LH_DefaultC_Rsp_1,DefaultC,0.9998845443349754,0.9955156950672646,0.9910714285714286,0.9932885906040269,224,25984
97,LH_DefaultC_PHC_1,DefaultC,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
98,LH_TempPar_1,TempPar,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
99,LH_TempPar_2,TempPar,0.9997690886699507,0.9954545454545455,0.9776785714285714,0.9864864864864865,224,25984
100,aHIP-lh,Subcortical,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
101,pHIP-lh,Subcortical,0.9998460591133005,0.9867256637168141,0.9955357142857143,0.9911111111111112,224,25984
102,lAMY-lh,Subcortical,0.999692118226601,0.9954128440366973,0.96875,0.9819004524886877,224,25984
103,mAMY-lh,Subcortical,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
104,THA-DP-lh,Subcortical,0.9998075738916257,0.9781659388646288,1.0,0.9889624724061811,224,25984
105,THA-VP-lh,Subcortical,0.9998075738916257,0.9910313901345291,0.9866071428571429,0.9888143176733781,224,25984
106,THA-VA-lh,Subcortical,0.9998845443349754,0.9955156950672646,0.9910714285714286,0.9932885906040269,224,25984
107,THA-DA-lh,Subcortical,0.9997306034482759,0.9822222222222222,0.9866071428571429,0.9844097995545658,224,25984
108,NAc-shell-lh,Subcortical,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
109,NAc-core-lh,Subcortical,0.9996536330049262,0.9953917050691244,0.9642857142857143,0.9795918367346939,224,25984
110,pGP-lh,Subcortical,0.9998845443349754,0.986784140969163,1.0,0.9933481152993349,224,25984
111,aGP-lh,Subcortical,0.9997306034482759,0.9779735682819384,0.9910714285714286,0.9844789356984479,224,25984
112,aPUT-lh,Subcortical,0.9997306034482759,0.9954337899543378,0.9732142857142857,0.9841986455981941,224,25984
113,pPUT-lh,Subcortical,0.9998460591133005,0.9954954954954955,0.9866071428571429,0.9910313901345291,224,25984
114,aCAU-lh,Subcortical,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
115,pCAU-lh,Subcortical,0.999692118226601,0.990909090909091,0.9732142857142857,0.9819819819819819,224,25984
