region_id,region_name,network,n_samples,accuracy,precision,recall,f1_score,support
95,LH_DefaultC_IPL_1,DefaultC,224,0.9598214285714286,0.9684684684684685,0.9598214285714286,0.9641255605381166,224
80,LH_DefaultA_PFCm_2,DefaultA,224,0.9553571428571429,0.9907407407407407,0.9553571428571429,0.9727272727272728,224
68,LH_ContB_PFCl_1,ContB,224,0.9553571428571429,0.9469026548672567,0.9553571428571429,0.9511111111111111,224
60,LH_ContA_PFCd_1,ContA,224,0.9553571428571429,0.9553571428571429,0.9553571428571429,0.9553571428571429,224
93,LH_DefaultB_PFCv_3,DefaultB,224,0.9508928571428571,0.9466666666666667,0.9508928571428571,0.9487750556792873,224
84,LH_DefaultB_Temp_3,DefaultB,224,0.9508928571428571,0.9770642201834863,0.9508928571428571,0.9638009049773756,224
79,LH_DefaultA_PFCm_1,DefaultA,224,0.9508928571428571,0.9342105263157895,0.9508928571428571,0.9424778761061947,224
82,LH_DefaultB_Temp_1,DefaultB,224,0.9508928571428571,0.9726027397260274,0.9508928571428571,0.9616252821670429,224
97,LH_DefaultC_PHC_1,DefaultC,224,0.9508928571428571,0.9726027397260274,0.9508928571428571,0.9616252821670429,224
114,aCAU-lh,Subcortical,224,0.9508928571428571,0.891213389121339,0.9508928571428571,0.9200863930885529,224
61,LH_ContA_PFClv_1,ContA,224,0.9464285714285714,0.9680365296803652,0.9464285714285714,0.9571106094808126,224
90,LH_DefaultB_PFCd_4,DefaultB,224,0.9464285714285714,0.9724770642201835,0.9464285714285714,0.9592760180995475,224
36,LH_DorsAttnB_PostC_3,DorsAttnB,224,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,224
19,LH_SomMotA_8,SomMotA,224,0.9464285714285714,0.9506726457399103,0.9464285714285714,0.9485458612975392,224
27,LH_SomMotB_Cent_2,SomMotB,224,0.9464285714285714,0.9298245614035088,0.9464285714285714,0.9380530973451328,224
48,LH_SalVentAttnB_Ins_1,SalVentAttnB,224,0.9464285714285714,0.9636363636363636,0.9464285714285714,0.954954954954955,224
62,LH_ContA_PFCl_1,ContA,224,0.9419642857142857,0.9813953488372092,0.9419642857142857,0.9612756264236902,224
22,LH_SomMotB_S2_1,SomMotB,224,0.9419642857142857,0.9461883408071748,0.9419642857142857,0.9440715883668904,224
20,LH_SomMotB_Aud_1,SomMotB,224,0.9375,0.9210526315789473,0.9375,0.9292035398230089,224
98,LH_TempPar_1,TempPar,224,0.9375,0.9545454545454546,0.9375,0.9459459459459459,224
46,LH_SalVentAttnB_IPL_1,SalVentAttnB,224,0.9375,0.9417040358744395,0.9375,0.9395973154362416,224
24,LH_SomMotB_Aud_3,SomMotB,224,0.9375,0.9459459459459459,0.9375,0.9417040358744395,224
63,LH_ContA_PFCl_2,ContA,224,0.9330357142857143,0.9587155963302753,0.9330357142857143,0.9457013574660633,224
38,LH_DorsAttnB_FEF_1,DorsAttnB,224,0.9330357142857143,0.9330357142857143,0.9330357142857143,0.9330357142857143,224
100,aHIP-lh,Subcortical,224,0.9330357142857143,0.9288888888888889,0.9330357142857143,0.9309576837416481,224
18,LH_SomMotA_7,SomMotA,224,0.9241071428571429,0.9039301310043668,0.9241071428571429,0.9139072847682119,224
47,LH_SalVentAttnB_PFCl_1,SalVentAttnB,224,0.9196428571428571,0.9537037037037037,0.9196428571428571,0.9363636363636364,224
12,LH_SomMotA_1,SomMotA,224,0.9196428571428571,0.9626168224299065,0.9196428571428571,0.9406392694063926,224
30,LH_DorsAttnA_ParOcc_1,DorsAttnA,224,0.9151785714285714,0.9192825112107623,0.9151785714285714,0.9172259507829977,224
109,NAc-core-lh,Subcortical,224,0.90625,0.8493723849372385,0.90625,0.8768898488120951,224
66,LH_ContB_Temp_1,ContB,224,0.90625,0.9575471698113207,0.90625,0.9311926605504587,224
86,LH_DefaultB_IPL_1,DefaultB,224,0.8973214285714286,0.9305555555555556,0.8973214285714286,0.9136363636363637,224
0,LH_VisCent_ExStr_2,VisCent,224,0.8928571428571429,0.8583690987124464,0.8928571428571429,0.87527352297593,224
51,LH_LimbicB_OFC_2,LimbicB,224,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,224
