region_index,error_rate_rest,error_rate_task,error_increase
176,0.1964285714285714,0.16500000000000004,-0.03142857142857136
64,0.3616071428571429,0.32999999999999996,-0.031607142857142945
34,0.2366071428571429,0.20499999999999996,-0.031607142857142945
139,0.1517857142857143,0.12,-0.031785714285714306
178,0.1651785714285714,0.13,-0.03517857142857139
168,0.2008928571428571,0.16500000000000004,-0.03589285714285706
54,0.5267857142857143,0.485,-0.041785714285714315
28,0.2098214285714286,0.16000000000000003,-0.04982142857142857
67,0.1785714285714286,0.12,-0.05857142857142861
51,0.2767857142857143,0.21499999999999997,-0.06178571428571433
112,0.1517857142857143,0.08999999999999997,-0.06178571428571433
116,0.3839285714285714,0.31000000000000005,-0.07392857142857134
89,0.25,0.17500000000000004,-0.07499999999999996
36,0.3258928571428571,0.25,-0.0758928571428571
43,0.15625,0.07499999999999996,-0.08125000000000004
187,0.7321428571428572,0.645,-0.08714285714285719
115,0.2008928571428571,0.10999999999999999,-0.09089285714285711
35,0.2589285714285714,0.16500000000000004,-0.09392857142857136
119,0.3258928571428571,0.20499999999999996,-0.12089285714285714
117,0.1696428571428571,0.03500000000000003,-0.13464285714285706
