mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__max_iter,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,outer_fold
2420.1468390623727,44.16972913822534,0.568383534749349,0.14940838580560187,lbfgs,300,0.01,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.01}",0.8861350574712644,0.8857758620689655,0.8899035651665692,0.8872714949022663,0.0018669227338820647,12,0.9467907852796291,0.9463199072732541,0.946875,0.9466618975176276,0.0002442553653001263,1
1403.7746924559276,99.49635717866194,1.1303311189015706,0.20913418135839904,lbfgs,300,1.0,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 1.0}",0.9043821839080459,0.9064655172413794,0.9088983050847458,0.9065820020780571,0.0018455377099987418,9,0.9997464503042597,0.9998188930744711,0.9996048850574712,0.999723409478734,8.887450915282784e-05,1
2437.6081942717233,28.781116347561827,0.602996031443278,0.10798925746086709,lbfgs,100,0.01,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.01}",0.8861350574712644,0.8857758620689655,0.8899035651665692,0.8872714949022663,0.0018669227338820647,12,0.9467907852796291,0.9463199072732541,0.946875,0.9466618975176276,0.0002442553653001263,1
1423.6643358071644,44.31623664257675,0.8697608311971029,0.12096871716146938,lbfgs,300,0.3,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.3}",0.9086925287356322,0.9107758620689655,0.9121858562244302,0.9105514156763426,0.0014349486340095713,3,0.9985511445957693,0.997826716893654,0.9980962643678161,0.9981580419524131,0.00029895509848694923,1
364.08912976582843,2.7232964795723813,0.847602128982544,0.030786612528244658,lbfgs,100,0.0001,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.0001}",0.4057471264367816,0.40632183908045977,0.4178842781998831,0.40998441457237483,0.005590972345702909,17,0.4303824978267169,0.4224137931034483,0.4254310344827586,0.4260757751376412,0.003284999403927367,1
2165.6728297074637,88.34949952736834,0.6829992135365804,0.09926105210627002,lbfgs,100,0.03,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.03}",0.9058908045977011,0.9065373563218391,0.9088983050847458,0.9071088220014286,0.0012925928882431316,6,0.9768545349174153,0.9764560996812518,0.9767241379310345,0.9766782575099006,0.00016586423994084472,1
1500.525765657425,8.360841525248462,1.1582410335540771,0.126763900247333,lbfgs,300,0.1,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.1}",0.9114942528735632,0.9130028735632184,0.9140122735242548,0.9128364666536788,0.0010346901127017854,1,0.9939872500724428,0.9942045783830774,0.9933189655172414,0.9938369313242538,0.00037685039611352195,1
1430.7728068033855,66.49185504217174,0.829716682434082,0.09066425025026388,lbfgs,500,0.3,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 500, 'classifier__C': 0.3}",0.9086925287356322,0.9107758620689655,0.9121858562244302,0.9105514156763426,0.0014349486340095713,3,0.9985511445957693,0.997826716893654,0.9980962643678161,0.9981580419524131,0.00029895509848694923,1
2441.0191146532693,10.92583508809465,0.5234453678131104,0.06866917576821353,lbfgs,1000,0.01,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 1000, 'classifier__C': 0.01}",0.8861350574712644,0.8857758620689655,0.8899035651665692,0.8872714949022663,0.0018669227338820647,12,0.9467907852796291,0.9463199072732541,0.946875,0.9466618975176276,0.0002442553653001263,1
2170.9147523244224,78.32634355946438,0.6872105598449707,0.20105309437361604,lbfgs,300,0.03,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.03}",0.9058908045977011,0.9065373563218391,0.9088983050847458,0.9071088220014286,0.0012925928882431316,6,0.9768545349174153,0.9764560996812518,0.9767241379310345,0.9766782575099006,0.00016586423994084472,1
2131.1188638210297,98.66344151913684,0.7371978759765625,0.13432475694354462,lbfgs,1000,0.03,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 1000, 'classifier__C': 0.03}",0.9058908045977011,0.9065373563218391,0.9088983050847458,0.9071088220014286,0.0012925928882431316,6,0.9768545349174153,0.9764560996812518,0.9767241379310345,0.9766782575099006,0.00016586423994084472,1
362.11571447054547,4.697741486450177,0.8822666009267172,0.083919099546262,lbfgs,300,0.0001,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.0001}",0.4057471264367816,0.40632183908045977,0.4178842781998831,0.40998441457237483,0.005590972345702909,17,0.4303824978267169,0.4224137931034483,0.4254310344827586,0.4260757751376412,0.003284999403927367,1
665.0695732434591,20.802298551983448,0.8668262163798014,0.2061510393349213,lbfgs,100,0.0003,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.0003}",0.5594109195402299,0.5607040229885057,0.5751022793687902,0.5650724072991752,0.0071118108069893994,15,0.5942842654303101,0.5861344537815126,0.5890445402298851,0.5898210864805692,0.003372153173399995,1
661.3437320391337,13.223310156060988,0.8352377414703369,0.13521424242274774,lbfgs,300,0.0003,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.0003}",0.5594109195402299,0.5607040229885057,0.5751022793687902,0.5650724072991752,0.0071118108069893994,15,0.5942842654303101,0.5861344537815126,0.5890445402298851,0.5898210864805692,0.003372153173399995,1
364.09806513786316,2.054703520897337,0.7178455193837484,0.030679690649077766,lbfgs,500,0.0001,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 500, 'classifier__C': 0.0001}",0.4057471264367816,0.40632183908045977,0.4178842781998831,0.40998441457237483,0.005590972345702909,17,0.4303824978267169,0.4224137931034483,0.4254310344827586,0.4260757751376412,0.003284999403927367,1
1115.9169205029805,4.4103942196888015,0.271633783976237,0.02440006076043568,lbfgs,100,0.1,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.1}",0.9114942528735632,0.9130028735632184,0.9140122735242548,0.9128364666536788,0.0010346901127017854,1,0.9939872500724428,0.9942045783830774,0.9933189655172414,0.9938369313242538,0.00037685039611352195,1
1076.1362478733063,32.88488163168144,0.2886807123819987,0.04145372143409569,lbfgs,1000,0.3,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 1000, 'classifier__C': 0.3}",0.9086925287356322,0.9107758620689655,0.9121858562244302,0.9105514156763426,0.0014349486340095713,3,0.9985511445957693,0.997826716893654,0.9980962643678161,0.9981580419524131,0.00029895509848694923,1
