mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__max_iter,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
82.52292736371358,9.521836707646132,0.18497125307718912,0.024864876497950626,0.0010253509690168502,500,lbfgs,"{'classifier__C': np.float64(0.0010253509690168502), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.7486781609195402,0.7345402298850575,0.7392241379310345,0.7408141762452107,0.005880274362326899,26,0.767559592686878,0.7783209905114556,0.7735057471264368,0.7731287767749234,0.004401401350263052
137.9151705900828,4.933058875502918,0.14784773190816244,0.01619968403416508,0.009454306819536176,500,lbfgs,"{'classifier__C': np.float64(0.009454306819536176), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.8598275862068966,0.850632183908046,0.8530405405405406,0.8545001035518277,0.0038932932929475047,12,0.9150659569544087,0.9174670215227957,0.9172413793103448,0.9165914525958497,0.001082614525443398
34.93736004829407,2.5142792025336584,0.1405653158823649,0.026594077849230895,0.0002636875533972306,2000,lbfgs,"{'classifier__C': np.float64(0.0002636875533972306), 'classifier__max_iter': 2000, 'classifier__solver': 'lbfgs'}",0.5725862068965517,0.5646551724137931,0.5731593662628145,0.5701335818577198,0.0038808809516450516,38,0.5853679703772275,0.6005554269844944,0.5888793103448275,0.5916009025688499,0.0064920468125646965
22.353849013646443,0.4330446301121906,0.14332683881123862,0.00637808107049476,0.0001434715951720141,5000,lbfgs,"{'classifier__C': np.float64(0.0001434715951720141), 'classifier__max_iter': 5000, 'classifier__solver': 'lbfgs'}",0.4868965517241379,0.476551724137931,0.48555452003727867,0.4830009319664492,0.004593072571725005,45,0.4904535987040037,0.5075792640592456,0.49778735632183907,0.4986067396950295,0.00701548978091237
110.25105357170105,4.085143068747201,0.12043452262878418,0.01784164906043518,0.004191711516695206,5000,lbfgs,"{'classifier__C': np.float64(0.004191711516695206), 'classifier__max_iter': 5000, 'classifier__solver': 'lbfgs'}",0.8395977011494253,0.8255747126436782,0.8303821062441752,0.8318515066790928,0.005818384935511531,18,0.8808724832214765,0.8834181902337422,0.8822126436781609,0.8821677723777932,0.0010397647564945544
105.39998594919841,26.577200419847127,0.08225893974304199,0.010645725907767951,0.00011364672700011186,1000,saga,"{'classifier__C': np.float64(0.00011364672700011186), 'classifier__max_iter': 1000, 'classifier__solver': 'saga'}",0.4517816091954023,0.44385057471264366,0.4497320596458527,0.4484547478512995,0.0033614452305573395,49,0.4551897708863689,0.47214186530895624,0.46241379310344827,0.4632484764329245,0.006945785221914952
926.3673541545868,40.43962435092026,0.07905340194702148,0.01624620385621154,0.017649715848175724,1000,saga,"{'classifier__C': np.float64(0.017649715848175724), 'classifier__max_iter': 1000, 'classifier__solver': 'saga'}",0.8697701149425288,0.8604597701149426,0.8602632805219013,0.8634977218597909,0.004435977027166773,6,0.9342455450127285,0.9377458921545938,0.9368103448275862,0.9362672606649696,0.0014797100693840818
18.20168463389079,0.5767484706297893,0.10623677571614583,0.0035631421967484405,0.00030955664602423704,500,lbfgs,"{'classifier__C': np.float64(0.00030955664602423704), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.5966666666666667,0.5870114942528736,0.5960507921714818,0.5932429843636741,0.004413496504980123,37,0.608800046285582,0.6232353621846795,0.6124425287356322,0.6148259790686312,0.006129448745963403
32.609111309051514,1.3682399415661306,0.09869607289632161,0.012446575682259145,0.0006624310605949989,1000,lbfgs,"{'classifier__C': np.float64(0.0006624310605949989), 'classifier__max_iter': 1000, 'classifier__solver': 'lbfgs'}",0.7004597701149425,0.6864942528735632,0.6927423112767941,0.6932321114217667,0.005711908384613493,32,0.7149965285813469,0.7276382781763481,0.723103448275862,0.7219127516778524,0.0052291985999808254
53.47573749224345,4.480513301576408,0.09361783663431804,0.00969515670230427,0.0014648955132800737,500,lbfgs,"{'classifier__C': np.float64(0.0014648955132800737), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.7800574712643679,0.7669540229885058,0.7725419384902144,0.7731844775810294,0.0053687199928205845,24,0.803373061791252,0.8120226799352002,0.8083908045977012,0.8079288487747177,0.003546268075580346
