group1_name,group2_name,n1,n2,mean1,mean2,std1,std2,median1,median2,min1,min2,max1,max2,mean_diff,median_diff,pct_change,cohens_d,effect_interpretation,t_statistic,t_pvalue,welch_t,welch_p,mann_whitney_u,mann_whitney_p,levene_statistic,levene_p,significant_005,significant_001,significant_0001,ci95_lower1,ci95_upper1,ci95_lower2,ci95_upper2,comparison
Cortical,Subcortical,8,8,0.03722935990222784,0.13392857142857142,0.01413092723538278,0.09449676766399552,0.0343267374517374,0.10379464285714285,0.0141369047619047,0.0502232142857143,0.058673469387755,0.34375,0.09669921152634359,0.06946790540540546,259.7391192872941,1.4312604257681028,large,-2.8625208515362055,0.012536392935347996,-2.8625208515362055,0.02314471631791502,3.0,0.0010878010878010878,3.1072900603264038,0.09974863131683341,True,False,False,0.025415609091420738,0.04904311071303494,0.05492729663508919,0.21292984622205366,Coarse (Rest)
Cortical,Subcortical,8,8,0.08108581665337175,0.24421874999999996,0.02297391116294855,0.13214395812765284,0.07665962837837831,0.21187499999999995,0.0429166666666667,0.1149999999999999,0.1125,0.5525,0.1631329333466282,0.13521537162162164,201.18553414093873,1.7200582662133703,large,-3.4401165324267415,0.003982143207296585,-3.4401165324267415,0.009895015222549753,0.0,0.0001554001554001554,1.6362974907538212,0.2216299406342489,True,True,False,0.06187914626948439,0.10029248703725911,0.13374363633832165,0.35469386366167827,Coarse (Task)
Cortical,Subcortical,18,16,0.06138872466932674,0.2314453125,0.0256862007739052,0.1158873275276226,0.06433221726190474,0.2109375,0.0297619047619047,0.1071428571428571,0.1104910714285714,0.5089285714285714,0.17005658783067326,0.14660528273809526,277.01599723188764,2.0860325816573795,large,-6.071246592461134,8.833030584168399e-07,-5.745609010795516,2.7915385177475008e-05,1.0,8.800758402409129e-07,9.222336296060998,0.004727422473314925,True,True,True,0.048615277534699707,0.07416217180395376,0.1696933146012911,0.2931973103987089,Fine (Rest)
Cortical,Subcortical,18,16,0.12647797598571586,0.3709375,0.036756025488827844,0.13641198322239387,0.1258333333333333,0.3325,0.0715624999999999,0.2125,0.1941666666666667,0.745,0.2444595240142841,0.20666666666666672,193.28228658710734,2.516015983895502,large,-7.322682111065997,2.519546500997629e-08,-6.947592382206599,2.4037489671790838e-06,0.0,7.346326968426815e-07,4.799248231824936,0.03587103899342061,True,True,True,0.10819963452941471,0.144756317442017,0.2982486850879456,0.44362631491205434,Fine (Task)
