group1_name,group2_name,n1,n2,mean1,mean2,std1,std2,median1,median2,min1,min2,max1,max2,mean_diff,median_diff,pct_change,cohens_d,effect_interpretation,t_statistic,t_pvalue,welch_t,welch_p,mann_whitney_u,mann_whitney_p,levene_statistic,levene_p,significant_005,ci95_lower1,ci95_upper1,ci95_lower2,ci95_upper2,paired_t,paired_p,wilcoxon_statistic,wilcoxon_p,atlas
Rest,Task,8,8,0.06510514113648136,0.09736433372577669,0.023549856323799502,0.02656527032531653,0.060750482625482646,0.0964505912162161,0.0256696428571429,0.0460416666666666,0.0994897959183673,0.1282142857142857,0.03225919258929533,0.035700108590733456,49.54937816918277,1.2850792676899427,large,-2.570158535379886,0.02223041825800773,-2.570158535379886,0.022426681767690332,13.0,0.04988344988344988,0.06832908879445211,0.7975916096491815,True,0.045416968548411214,0.08479331372455151,0.07515521194506314,0.11957345550649023,-9.624078417426086,2.7526442714798114e-05,0.0,0.0078125,N7 Cortical
Rest,Task,18,18,0.0995558948634278,0.14554823153676671,0.04026877439532288,0.04500979258393193,0.1076264880952381,0.14716666666666667,0.0476190476190476,0.0849999999999999,0.1707589285714286,0.2391666666666666,0.04599233667333892,0.039540178571428566,46.197502153370095,1.0769746091092502,large,-3.230923827327751,0.0027388740156772764,-3.230923827327751,0.0027615278613944815,79.0,0.009044897588158749,0.4070056664518599,0.5277669377596047,True,0.07953070447258445,0.11958108525427114,0.12316538826726077,0.16793107480627265,-7.304052556327156,1.2316354921376943e-06,2.0,2.288818359375e-05,N17 Cortical
Rest,Task,8,8,0.18791852678571427,0.273125,0.1339444313260245,0.16208738824649943,0.1534598214285714,0.22687499999999994,0.0658482142857143,0.125,0.4888392857142857,0.65375,0.08520647321428573,0.07341517857142854,45.34224201930216,0.5730736938415164,medium,-1.1461473876830328,0.2709475611312371,-1.1461473876830328,0.2716158261941928,15.0,0.08298368298368297,0.0003141320462391752,0.9861093324179866,False,0.0759381798613637,0.29989887371006485,0.13761655229360872,0.4086334477063913,-4.011904091441227,0.005111918114966287,0.0,0.0078125,Tian I Subcortical
Rest,Task,16,16,0.298828125,0.39671875,0.14696673345687689,0.16224908512839142,0.27120535714285715,0.35124999999999995,0.1160714285714286,0.2075,0.671875,0.8325,0.09789062500000001,0.0800446428571428,32.75816993464053,0.6323821913878774,medium,-1.7886469433279093,0.08377521516733685,-1.7886469433279093,0.08387353832433876,66.0,0.020433380460913877,0.006259553863862346,0.9374646841998094,False,0.2205150806902504,0.3771411693097496,0.31026231530891857,0.48317518469108145,-6.143640240050716,1.8793782486142912e-05,3.0,0.000152587890625,Tian II Subcortical
