region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
99,LH_TempPar_2,TempPar,0.9938808497536946,0.782608695652174,0.4017857142857143,0.5309734513274337,224,25984
100,aHIP-lh,Subcortical,0.9959205665024631,0.9538461538461539,0.5535714285714286,0.7005649717514124,224,25984
101,pHIP-lh,Subcortical,0.9923799261083743,0.782608695652174,0.16071428571428573,0.26666666666666666,224,25984
102,lAMY-lh,Subcortical,0.9937653940886699,0.8690476190476191,0.32589285714285715,0.474025974025974,224,25984
103,mAMY-lh,Subcortical,0.9939193349753694,0.8055555555555556,0.38839285714285715,0.5240963855421686,224,25984
104,THA-DP-lh,Subcortical,0.9929956896551724,0.9375,0.20089285714285715,0.33088235294117646,224,25984
105,THA-VP-lh,Subcortical,0.9935344827586207,0.8783783783783784,0.29017857142857145,0.436241610738255,224,25984
106,THA-VA-lh,Subcortical,0.9946120689655172,0.9468085106382979,0.39732142857142855,0.559748427672956,224,25984
107,THA-DA-lh,Subcortical,0.994073275862069,0.8977272727272727,0.35267857142857145,0.5064102564102564,224,25984
108,NAc-shell-lh,Subcortical,0.9939578201970444,0.8681318681318682,0.35267857142857145,0.5015873015873016,224,25984
109,NAc-core-lh,Subcortical,0.9958051108374384,0.96,0.5357142857142857,0.6876790830945558,224,25984
110,pGP-lh,Subcortical,0.9916487068965517,0.7692307692307693,0.044642857142857144,0.08438818565400844,224,25984
111,aGP-lh,Subcortical,0.9911483990147784,0.2857142857142857,0.017857142857142856,0.03361344537815126,224,25984
112,aPUT-lh,Subcortical,0.997190578817734,0.9934640522875817,0.6785714285714286,0.8063660477453581,224,25984
113,pPUT-lh,Subcortical,0.9959205665024631,0.9758064516129032,0.5401785714285714,0.6954022988505747,224,25984
114,aCAU-lh,Subcortical,0.9968057266009852,0.9795918367346939,0.6428571428571429,0.7762803234501348,224,25984
115,pCAU-lh,Subcortical,0.9955357142857143,0.9576271186440678,0.5044642857142857,0.6608187134502924,224,25984
