region_id,region_name,network,n_samples,accuracy,precision,recall,f1_score,support
5,RH_VisCent_ExStr_5,VisCent,224,0.9776785714285714,0.9954545454545455,0.9776785714285714,0.9864864864864865,224
9,RH_VisPeri_ExStrSup_1,VisPeri,224,0.9732142857142857,0.9732142857142857,0.9732142857142857,0.9732142857142857,224
13,RH_SomMotA_2,SomMotA,224,0.96875,0.9774774774774775,0.96875,0.9730941704035875,224
8,RH_VisPeri_StriCal_1,VisPeri,224,0.96875,1.0,0.96875,0.9841269841269841,224
45,RH_SalVentAttnA_FrOper_1,SalVentAttnA,224,0.96875,0.9954128440366973,0.96875,0.9819004524886877,224
10,RH_VisPeri_ExStrSup_2,VisPeri,224,0.9598214285714286,0.9728506787330317,0.9598214285714286,0.9662921348314607,224
6,RH_VisPeri_ExStrInf_1,VisPeri,224,0.9598214285714286,0.9641255605381166,0.9598214285714286,0.9619686800894854,224
11,RH_VisPeri_ExStrSup_3,VisPeri,224,0.9598214285714286,0.9598214285714286,0.9598214285714286,0.9598214285714286,224
0,RH_VisCent_ExStr_1,VisCent,224,0.9598214285714286,0.9907834101382489,0.9598214285714286,0.9750566893424036,224
80,RH_ContC_pCun_1,ContC,224,0.9598214285714286,0.9728506787330317,0.9598214285714286,0.9662921348314607,224
85,RH_DefaultA_pCunPCC_1,DefaultA,224,0.9598214285714286,0.9817351598173516,0.9598214285714286,0.9706546275395034,224
28,RH_SomMotB_S2_4,SomMotB,224,0.9553571428571429,0.9861751152073732,0.9553571428571429,0.9705215419501134,224
4,RH_VisCent_ExStr_4,VisCent,224,0.9508928571428571,0.9770642201834863,0.9508928571428571,0.9638009049773756,224
65,RH_ContA_IPS_2,ContA,224,0.9508928571428571,0.9726027397260274,0.9508928571428571,0.9616252821670429,224
41,RH_SalVentAttnA_ParOper_1,SalVentAttnA,224,0.9508928571428571,1.0,0.9508928571428571,0.9748283752860412,224
39,RH_DorsAttnB_PostC_4,DorsAttnB,224,0.9464285714285714,0.9724770642201835,0.9464285714285714,0.9592760180995475,224
58,RH_LimbicB_OFC_3,LimbicB,224,0.9464285714285714,0.954954954954955,0.9464285714285714,0.9506726457399103,224
7,RH_VisPeri_ExStrInf_2,VisPeri,224,0.9464285714285714,0.9769585253456221,0.9464285714285714,0.9614512471655329,224
36,RH_DorsAttnB_PostC_1,DorsAttnB,224,0.9464285714285714,0.954954954954955,0.9464285714285714,0.9506726457399103,224
88,RH_DefaultA_PFCm_3,DefaultA,224,0.9464285714285714,0.986046511627907,0.9464285714285714,0.9658314350797267,224
94,RH_DefaultC_Rsp_1,DefaultC,224,0.9419642857142857,0.9768518518518519,0.9419642857142857,0.9590909090909091,224
38,RH_DorsAttnB_PostC_3,DorsAttnB,224,0.9375,0.9417040358744395,0.9375,0.9395973154362416,224
1,RH_VisCent_ExStr_2,VisCent,224,0.9375,0.967741935483871,0.9375,0.9523809523809523,224
23,RH_SomMotB_Aud_1,SomMotB,224,0.9375,0.9722222222222222,0.9375,0.9545454545454546,224
12,RH_SomMotA_1,SomMotA,224,0.9375,0.958904109589041,0.9375,0.9480812641083521,224
86,RH_DefaultA_PFCm_1,DefaultA,224,0.9330357142857143,0.95,0.9330357142857143,0.9414414414414415,224
27,RH_SomMotB_S2_3,SomMotB,224,0.9330357142857143,0.9766355140186916,0.9330357142857143,0.954337899543379,224
35,RH_DorsAttnA_SPL_4,DorsAttnA,224,0.9330357142857143,0.9675925925925926,0.9330357142857143,0.95,224
