region_index,error_rate_rest,error_rate_task,error_increase
193,0.1116071428571429,0.15500000000000003,0.04339285714285712
95,0.1071428571428571,0.15000000000000002,0.04285714285714293
30,0.1428571428571429,0.18500000000000005,0.04214285714285715
177,0.0982142857142857,0.14,0.041785714285714315
96,0.013392857142857095,0.05500000000000005,0.041607142857142954
100,0.0401785714285714,0.07999999999999996,0.03982142857142856
122,0.0401785714285714,0.07999999999999996,0.03982142857142856
149,0.0803571428571429,0.12,0.03964285714285709
141,0.03125,0.06999999999999995,0.03874999999999995
150,0.1026785714285714,0.14,0.037321428571428616
10,0.017857142857142905,0.05500000000000005,0.037142857142857144
91,0.0892857142857143,0.125,0.0357142857142857
26,0.004464285714285698,0.040000000000000036,0.03553571428571434
157,0.1205357142857143,0.15500000000000003,0.034464285714285725
73,0.03125,0.06499999999999995,0.03374999999999995
220,0.2321428571428571,0.265,0.03285714285714292
16,0.0580357142857143,0.08999999999999997,0.03196428571428567
129,0.013392857142857095,0.04500000000000004,0.031607142857142945
80,0.0535714285714286,0.08499999999999996,0.03142857142857136
110,0.008928571428571397,0.040000000000000036,0.03107142857142864
83,0.1651785714285714,0.19499999999999995,0.029821428571428554
158,0.0401785714285714,0.06999999999999995,0.029821428571428554
114,0.0714285714285714,0.09999999999999998,0.02857142857142858
58,0.0714285714285714,0.09999999999999998,0.02857142857142858
171,0.1071428571428571,0.135,0.027857142857142914
79,0.1071428571428571,0.135,0.027857142857142914
195,0.0625,0.08999999999999997,0.02749999999999997
5,0.017857142857142905,0.04500000000000004,0.027142857142857135
113,0.0580357142857143,0.08499999999999996,0.026964285714285663
194,0.013392857142857095,0.040000000000000036,0.02660714285714294
56,0.1785714285714286,0.20499999999999996,0.026428571428571357
29,0.044642857142857095,0.06999999999999995,0.025357142857142856
199,0.125,0.15000000000000002,0.025000000000000022
118,0.0803571428571429,0.10499999999999998,0.024642857142857078
59,0.0803571428571429,0.10499999999999998,0.024642857142857078
130,0.0803571428571429,0.10499999999999998,0.024642857142857078
64,0.1607142857142857,0.18500000000000005,0.024285714285714355
39,0.03125,0.05500000000000005,0.02375000000000005
81,0.0267857142857143,0.050000000000000044,0.023214285714285743
6,0.0625,0.08499999999999996,0.022499999999999964
32,0.0535714285714286,0.07499999999999996,0.021428571428571352
11,0.004464285714285698,0.025000000000000022,0.020535714285714324
153,0.125,0.14500000000000002,0.020000000000000018
90,0.0714285714285714,0.08999999999999997,0.018571428571428572
17,0.0669642857142857,0.08499999999999996,0.018035714285714266
54,0.2723214285714286,0.29000000000000004,0.017678571428571432
88,0.022321428571428603,0.040000000000000036,0.017678571428571432
175,0.0625,0.07999999999999996,0.01749999999999996
87,0.017857142857142905,0.03500000000000003,0.017142857142857126
105,0.017857142857142905,0.03500000000000003,0.017142857142857126
168,0.0580357142857143,0.07499999999999996,0.016964285714285654
9,0.008928571428571397,0.025000000000000022,0.016071428571428625
49,0.0401785714285714,0.05500000000000005,0.014821428571428652
102,0.0357142857142857,0.050000000000000044,0.014285714285714346
138,0.03125,0.04500000000000004,0.01375000000000004
44,0.0267857142857143,0.040000000000000036,0.013214285714285734
45,0.0669642857142857,0.07999999999999996,0.013035714285714262
34,0.044642857142857095,0.05500000000000005,0.010357142857142954
139,0.044642857142857095,0.05500000000000005,0.010357142857142954
191,0.0625,0.06999999999999995,0.007499999999999951
43,0.0535714285714286,0.06000000000000005,0.00642857142857145
137,0.09375,0.09999999999999998,0.006249999999999978
57,0.049107142857142905,0.05500000000000005,0.005892857142857144
164,0.0401785714285714,0.04500000000000004,0.004821428571428643
176,0.0758928571428571,0.07999999999999996,0.004107142857142865
19,0.0267857142857143,0.030000000000000027,0.003214285714285725
68,0.0669642857142857,0.06999999999999995,0.0030357142857142527
108,0.017857142857142905,0.020000000000000018,0.002142857142857113
28,0.0803571428571429,0.07999999999999996,-0.0003571428571429447
183,0.1205357142857143,0.12,-0.000535714285714306
173,0.0758928571428571,0.07499999999999996,-0.0008928571428571397
13,0.0758928571428571,0.07499999999999996,-0.0008928571428571397
66,0.1071428571428571,0.10499999999999998,-0.002142857142857113
15,0.0535714285714286,0.050000000000000044,-0.0035714285714285587
35,0.044642857142857095,0.040000000000000036,-0.00464285714285706
156,0.1071428571428571,0.09999999999999998,-0.0071428571428571175
148,0.0625,0.05500000000000005,-0.007499999999999951
115,0.044642857142857095,0.03500000000000003,-0.009642857142857064
120,0.0848214285714286,0.07499999999999996,-0.009821428571428648
112,0.0535714285714286,0.040000000000000036,-0.013571428571428568
97,0.0803571428571429,0.06499999999999995,-0.015357142857142958
117,0.0357142857142857,0.020000000000000018,-0.01571428571428568
119,0.0714285714285714,0.05500000000000005,-0.016428571428571348
4,0.0625,0.04500000000000004,-0.01749999999999996
37,0.0625,0.04500000000000004,-0.01749999999999996
31,0.0982142857142857,0.07499999999999996,-0.023214285714285743
69,0.0982142857142857,0.07499999999999996,-0.023214285714285743
131,0.1919642857142857,0.16500000000000004,-0.026964285714285663
89,0.0982142857142857,0.06499999999999995,-0.03321428571428575
178,0.0535714285714286,0.020000000000000018,-0.033571428571428585
36,0.0892857142857143,0.050000000000000044,-0.03928571428571426
67,0.0848214285714286,0.04500000000000004,-0.03982142857142856
187,0.4017857142857143,0.36,-0.041785714285714315
116,0.1294642857142857,0.07999999999999996,-0.04946428571428574
51,0.1383928571428571,0.07999999999999996,-0.058392857142857135
