region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
33,LH_DorsAttnA_SPL_3,DorsAttnA,0.9965940578817734,0.9607843137254902,0.21875,0.3563636363636364,224,51968
34,LH_DorsAttnB_PostC_1,DorsAttnB,0.9972483066502463,0.9879518072289156,0.36607142857142855,0.5342019543973942,224,51968
35,LH_DorsAttnB_PostC_2,DorsAttnB,0.9971328509852216,1.0,0.33482142857142855,0.5016722408026756,224,51968
36,LH_DorsAttnB_PostC_3,DorsAttnB,0.9969404248768473,1.0,0.29017857142857145,0.44982698961937717,224,51968
37,LH_DorsAttnB_PostC_4,DorsAttnB,0.9973637623152709,1.0,0.38839285714285715,0.5594855305466238,224,51968
38,LH_DorsAttnB_FEF_1,DorsAttnB,0.9965170874384236,0.9056603773584906,0.21428571428571427,0.34657039711191334,224,51968
39,LH_SalVentAttnA_ParOper_1,SalVentAttnA,0.9972098214285714,1.0,0.35267857142857145,0.5214521452145214,224,51968
40,LH_SalVentAttnA_Ins_1,SalVentAttnA,0.9965940578817734,1.0,0.20982142857142858,0.34686346863468637,224,51968
41,LH_SalVentAttnA_FrOper_1,SalVentAttnA,0.9965940578817734,1.0,0.20982142857142858,0.34686346863468637,224,51968
42,LH_SalVentAttnA_FrOper_2,SalVentAttnA,0.9969404248768473,0.9577464788732394,0.30357142857142855,0.4610169491525424,224,51968
43,LH_SalVentAttnA_ParMed_1,SalVentAttnA,0.9974407327586207,1.0,0.40625,0.5777777777777777,224,51968
44,LH_SalVentAttnA_FrMed_1,SalVentAttnA,0.9975754310344828,1.0,0.4375,0.6086956521739131,224,51968
45,LH_SalVentAttnA_FrMed_2,SalVentAttnA,0.9972098214285714,1.0,0.35267857142857145,0.5214521452145214,224,51968
46,LH_SalVentAttnB_IPL_1,SalVentAttnB,0.9971713362068966,1.0,0.34375,0.5116279069767442,224,51968
47,LH_SalVentAttnB_PFCl_1,SalVentAttnB,0.9966902709359606,0.9642857142857143,0.24107142857142858,0.38571428571428573,224,51968
