region_index,error_rate_rest,error_rate_task,error_increase
225,0.1383928571428571,0.245,0.1066071428571429
85,0.0535714285714286,0.16000000000000003,0.10642857142857143
224,0.1875,0.29000000000000004,0.10250000000000004
207,0.0982142857142857,0.19999999999999996,0.10178571428571426
204,0.2633928571428571,0.365,0.1016071428571429
101,0.0535714285714286,0.15500000000000003,0.10142857142857142
78,0.049107142857142905,0.15000000000000002,0.10089285714285712
151,0.0803571428571429,0.18000000000000005,0.09964285714285714
228,0.03125,0.13,0.09875
144,0.0714285714285714,0.17000000000000004,0.09857142857142864
94,0.0535714285714286,0.15000000000000002,0.09642857142857142
71,0.008928571428571397,0.10499999999999998,0.09607142857142859
82,0.049107142857142905,0.14500000000000002,0.09589285714285711
159,0.125,0.21999999999999997,0.09499999999999997
113,0.0357142857142857,0.13,0.0942857142857143
92,0.2410714285714286,0.33499999999999996,0.09392857142857136
62,0.03125,0.125,0.09375
186,0.03125,0.125,0.09375
212,0.03125,0.125,0.09375
170,0.0714285714285714,0.16500000000000004,0.09357142857142864
180,0.008928571428571397,0.09999999999999998,0.09107142857142858
0,0.044642857142857095,0.135,0.09035714285714291
75,0.0758928571428571,0.16500000000000004,0.08910714285714294
215,0.0758928571428571,0.16500000000000004,0.08910714285714294
41,0.1026785714285714,0.18999999999999995,0.08732142857142855
133,0.049107142857142905,0.135,0.0858928571428571
123,0.0357142857142857,0.12,0.0842857142857143
27,0.1160714285714286,0.19999999999999996,0.08392857142857135
128,0.03125,0.11499999999999999,0.08374999999999999
179,0.0714285714285714,0.15500000000000003,0.08357142857142863
33,0.1517857142857143,0.235,0.08321428571428569
166,0.1428571428571429,0.22499999999999998,0.08214285714285707
55,0.4285714285714286,0.51,0.0814285714285714
185,0.008928571428571397,0.08999999999999997,0.08107142857142857
230,0.049107142857142905,0.13,0.0808928571428571
124,0.0848214285714286,0.16500000000000004,0.08017857142857143
93,0.0669642857142857,0.14500000000000002,0.07803571428571432
23,0.004464285714285698,0.07999999999999996,0.07553571428571426
182,0.0,0.07499999999999996,0.07499999999999996
205,0.2053571428571429,0.28,0.07464285714285712
223,0.1205357142857143,0.19499999999999995,0.07446428571428565
45,0.0669642857142857,0.14,0.07303571428571431
12,0.0625,0.135,0.07250000000000001
91,0.0848214285714286,0.15500000000000003,0.07017857142857142
189,0.0982142857142857,0.16500000000000004,0.06678571428571434
38,0.09375,0.16000000000000003,0.06625000000000003
46,0.1116071428571429,0.17500000000000004,0.06339285714285714
111,0.0267857142857143,0.08999999999999997,0.06321428571428567
150,0.09375,0.15500000000000003,0.06125000000000003
109,0.0401785714285714,0.09999999999999998,0.05982142857142858
193,0.1205357142857143,0.18000000000000005,0.05946428571428575
7,0.0357142857142857,0.09499999999999997,0.059285714285714275
6,0.03125,0.08999999999999997,0.05874999999999997
107,0.03125,0.08999999999999997,0.05874999999999997
132,0.0535714285714286,0.10999999999999999,0.056428571428571384
147,0.2098214285714286,0.265,0.05517857142857141
214,0.03125,0.08499999999999996,0.053749999999999964
21,0.0267857142857143,0.07999999999999996,0.05321428571428566
141,0.008928571428571397,0.06000000000000005,0.051071428571428656
220,0.2455357142857143,0.29500000000000004,0.04946428571428574
154,0.0758928571428571,0.125,0.049107142857142905
3,0.03125,0.07999999999999996,0.04874999999999996
192,0.0669642857142857,0.11499999999999999,0.04803571428571429
59,0.1026785714285714,0.15000000000000002,0.047321428571428625
210,0.6383928571428572,0.685,0.04660714285714285
25,0.0535714285714286,0.09999999999999998,0.046428571428571375
219,0.2053571428571429,0.25,0.044642857142857095
104,0.022321428571428603,0.06499999999999995,0.042678571428571344
158,0.017857142857142905,0.06000000000000005,0.04214285714285715
188,0.013392857142857095,0.05500000000000005,0.041607142857142954
