region_index,error_rate_rest,error_rate_task,error_increase
227,0.2544642857142857,0.855,0.6005357142857143
211,0.2678571428571429,0.79,0.5221428571428571
226,0.25,0.6699999999999999,0.41999999999999993
205,0.15625,0.55,0.39375000000000004
142,0.1339285714285714,0.505,0.3710714285714286
210,0.3392857142857143,0.71,0.37071428571428566
201,0.1294642857142857,0.5,0.3705357142857143
204,0.1339285714285714,0.5,0.3660714285714286
202,0.2366071428571429,0.6,0.3633928571428571
203,0.1205357142857143,0.475,0.3544642857142857
221,0.1116071428571429,0.46499999999999997,0.35339285714285706
208,0.1473214285714286,0.5,0.3526785714285714
169,0.017857142857142905,0.355,0.3371428571428571
161,0.1517857142857143,0.485,0.3332142857142857
65,0.0803571428571429,0.4,0.3196428571428571
224,0.1741071428571429,0.485,0.3108928571428571
50,0.15625,0.45999999999999996,0.30374999999999996
52,0.1294642857142857,0.43000000000000005,0.30053571428571435
218,0.1473214285714286,0.44499999999999995,0.29767857142857135
55,0.2142857142857143,0.51,0.2957142857142857
217,0.1830357142857143,0.47,0.28696428571428567
147,0.0892857142857143,0.37,0.2807142857142857
8,0.0982142857142857,0.37,0.2717857142857143
167,0.0803571428571429,0.35,0.2696428571428571
187,0.1607142857142857,0.43000000000000005,0.26928571428571435
143,0.1294642857142857,0.395,0.2655357142857143
213,0.0401785714285714,0.30500000000000005,0.26482142857142865
92,0.1428571428571429,0.395,0.2521428571428571
98,0.0714285714285714,0.31999999999999995,0.24857142857142855
197,0.0669642857142857,0.30500000000000005,0.23803571428571435
126,0.0625,0.30000000000000004,0.23750000000000004
225,0.1160714285714286,0.35,0.23392857142857137
181,0.017857142857142905,0.25,0.2321428571428571
99,0.0982142857142857,0.32999999999999996,0.23178571428571426
206,0.0714285714285714,0.30000000000000004,0.22857142857142865
196,0.0892857142857143,0.30500000000000005,0.21571428571428575
63,0.044642857142857095,0.26,0.2153571428571429
22,0.0580357142857143,0.27,0.21196428571428572
48,0.0267857142857143,0.22999999999999998,0.20321428571428568
162,0.1919642857142857,0.395,0.20303571428571432
216,0.0848214285714286,0.28500000000000003,0.20017857142857143
174,0.0803571428571429,0.28,0.19964285714285712
20,0.0357142857142857,0.235,0.1992857142857143
84,0.0580357142857143,0.255,0.1969642857142857
107,0.0357142857142857,0.22999999999999998,0.19428571428571428
212,0.0357142857142857,0.22999999999999998,0.19428571428571428
83,0.0758928571428571,0.27,0.19410714285714292
172,0.03125,0.22499999999999998,0.19374999999999998
215,0.0625,0.255,0.1925
127,0.0580357142857143,0.25,0.1919642857142857
190,0.0848214285714286,0.275,0.19017857142857142
144,0.0803571428571429,0.27,0.1896428571428571
207,0.0714285714285714,0.26,0.1885714285714286
229,0.0625,0.25,0.1875
231,0.0625,0.25,0.1875
125,0.0535714285714286,0.24,0.1864285714285714
86,0.0714285714285714,0.255,0.1835714285714286
220,0.1964285714285714,0.38,0.1835714285714286
61,0.0669642857142857,0.25,0.1830357142857143
46,0.044642857142857095,0.22499999999999998,0.18035714285714288
145,0.03125,0.20999999999999996,0.17874999999999996
223,0.0714285714285714,0.25,0.1785714285714286
70,0.1026785714285714,0.28,0.17732142857142863
47,0.0580357142857143,0.235,0.17696428571428569
228,0.049107142857142905,0.22499999999999998,0.17589285714285707
160,0.1294642857142857,0.30500000000000005,0.17553571428571435
200,0.1294642857142857,0.30500000000000005,0.17553571428571435
109,0.0580357142857143,0.22999999999999998,0.17196428571428568
53,0.1383928571428571,0.31000000000000005,0.17160714285714296
101,0.0267857142857143,0.19499999999999995,0.16821428571428565
54,0.2142857142857143,0.38,0.1657142857142857
184,0.0848214285714286,0.25,0.1651785714285714
24,0.125,0.29000000000000004,0.16500000000000004
179,0.03125,0.19499999999999995,0.16374999999999995
82,0.0625,0.22499999999999998,0.16249999999999998
94,0.0401785714285714,0.19999999999999996,0.15982142857142856
0,0.0267857142857143,0.18500000000000005,0.15821428571428575
166,0.0535714285714286,0.20999999999999996,0.15642857142857136
21,0.0357142857142857,0.18999999999999995,0.15428571428571425
40,0.0714285714285714,0.22499999999999998,0.15357142857142858
230,0.0580357142857143,0.20999999999999996,0.15196428571428566
222,0.0580357142857143,0.20999999999999996,0.15196428571428566
128,0.0357142857142857,0.18500000000000005,0.14928571428571435
198,0.0758928571428571,0.22499999999999998,0.14910714285714288
219,0.1517857142857143,0.30000000000000004,0.14821428571428574
163,0.0625,0.20999999999999996,0.14749999999999996
12,0.0535714285714286,0.19999999999999996,0.14642857142857135
134,0.044642857142857095,0.18999999999999995,0.14535714285714285
41,0.0714285714285714,0.21499999999999997,0.14357142857142857
151,0.0535714285714286,0.19499999999999995,0.14142857142857135
209,0.15625,0.29500000000000004,0.13875000000000004
193,0.0669642857142857,0.20499999999999996,0.13803571428571426
42,0.044642857142857095,0.18000000000000005,0.13535714285714295
62,0.0714285714285714,0.20499999999999996,0.13357142857142856
23,0.0267857142857143,0.16000000000000003,0.13321428571428573
199,0.049107142857142905,0.18000000000000005,0.13089285714285714
91,0.049107142857142905,0.18000000000000005,0.13089285714285714
124,0.0803571428571429,0.20999999999999996,0.12964285714285706
30,0.1160714285714286,0.245,0.1289285714285714
10,0.022321428571428603,0.15000000000000002,0.12767857142857142
71,0.013392857142857095,0.14,0.12660714285714292
188,0.0401785714285714,0.16500000000000004,0.12482142857142864
79,0.0714285714285714,0.19499999999999995,0.12357142857142855
123,0.0625,0.18500000000000005,0.12250000000000005
157,0.09375,0.21499999999999997,0.12124999999999997
180,0.004464285714285698,0.125,0.1205357142857143
170,0.0714285714285714,0.18999999999999995,0.11857142857142855
64,0.0982142857142857,0.21499999999999997,0.11678571428571427
66,0.0758928571428571,0.18999999999999995,0.11410714285714285
189,0.0580357142857143,0.17000000000000004,0.11196428571428574
186,0.044642857142857095,0.15500000000000003,0.11035714285714293
156,0.0848214285714286,0.19499999999999995,0.11017857142857135
171,0.0669642857142857,0.17500000000000004,0.10803571428571435
140,0.1071428571428571,0.21499999999999997,0.10785714285714287
182,0.017857142857142905,0.125,0.1071428571428571
3,0.0401785714285714,0.14500000000000002,0.10482142857142862
168,0.0357142857142857,0.14,0.10428571428571431
136,0.03125,0.135,0.10375000000000001
106,0.0267857142857143,0.13,0.1032142857142857
75,0.0580357142857143,0.16000000000000003,0.10196428571428573
185,0.008928571428571397,0.10999999999999999,0.10107142857142859
68,0.049107142857142905,0.15000000000000002,0.10089285714285712
72,0.0357142857142857,0.135,0.09928571428571431
25,0.0625,0.16000000000000003,0.09750000000000003
33,0.0535714285714286,0.15000000000000002,0.09642857142857142
27,0.0892857142857143,0.18500000000000005,0.09571428571428575
103,0.044642857142857095,0.14,0.09535714285714292
85,0.0535714285714286,0.14500000000000002,0.09142857142857141
155,0.044642857142857095,0.135,0.09035714285714291
7,0.0357142857142857,0.125,0.0892857142857143
159,0.1026785714285714,0.18999999999999995,0.08732142857142855
102,0.017857142857142905,0.10499999999999998,0.08714285714285708
154,0.0580357142857143,0.14500000000000002,0.08696428571428572
152,0.0580357142857143,0.14500000000000002,0.08696428571428572
6,0.0535714285714286,0.14,0.08642857142857141
146,0.0401785714285714,0.125,0.0848214285714286
192,0.03125,0.11499999999999999,0.08374999999999999
93,0.0669642857142857,0.15000000000000002,0.08303571428571432
114,0.0625,0.14500000000000002,0.08250000000000002
90,0.0580357142857143,0.14,0.08196428571428571
73,0.013392857142857095,0.09499999999999997,0.08160714285714288
97,0.0535714285714286,0.13,0.0764285714285714
