region_i,region_j,network_i,network_j,rest,task,change,abs_change
LH_SomMotA_3,RH_SomMotA_4,Somatomotor,Somatomotor,0.5927179606774434,0.07629179078322738,-0.5164261698942161,0.5164261698942161
LH_SomMotA_3,RH_SomMotA_6,Somatomotor,Somatomotor,0.46216521304181973,0.05975044024162466,-0.40241477280019505,0.40241477280019505
LH_SomMotA_2,RH_SomMotA_4,Somatomotor,Somatomotor,0.44157648015747597,0.1131893670647041,-0.32838711309277185,0.32838711309277185
LH_SomMotA_3,RH_SomMotA_1,Somatomotor,Somatomotor,0.33223755993513227,0.03949506371152561,-0.29274249622360665,0.29274249622360665
LH_SomMotA_4,RH_SomMotA_4,Somatomotor,Somatomotor,0.39492657408735715,0.10576893223740305,-0.2891576418499541,0.2891576418499541
LH_SomMotA_4,RH_SomMotA_6,Somatomotor,Somatomotor,0.5567382136972504,0.27998204214631617,-0.27675617155093424,0.27675617155093424
LH_SomMotA_2,RH_SomMotA_6,Somatomotor,Somatomotor,0.4744648495851246,0.20271889798383375,-0.27174595160129084,0.27174595160129084
LH_DorsAttnB_PostC_1,LH_SomMotB_Cent_1,DorsalAttention,Somatomotor,0.37267277145319566,0.12322071158951431,-0.24945205986368135,0.24945205986368135
LH_SomMotA_3,RH_SomMotA_2,Somatomotor,Somatomotor,0.4749198218965683,0.2328913434098257,-0.24202847848674258,0.24202847848674258
RH_DefaultC_Rsp_1,RH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,-0.1559965155134159,0.08163701127081223,0.2376335267842281,0.2376335267842281
LH_SomMotA_3,RH_SomMotA_7,Somatomotor,Somatomotor,0.2959444634581306,0.06266903113445936,-0.2332754323236712,0.2332754323236712
LH_DefaultC_Rsp_1,RH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,-0.21611095273453293,0.012788852222882261,0.2288998049574152,0.2288998049574152
RH_DefaultB_PFCv_1,RH_SalVentAttnA_FrOper_1,DefaultMode,VentralAttention,0.2957141031342282,0.07482967330362349,-0.2208844298306047,0.2208844298306047
RH_ContB_IPL_2,RH_DefaultB_Temp_1,FrontoParietal,DefaultMode,0.026013987468965778,0.24325549315349754,0.21724150568453177,0.21724150568453177
LH_DorsAttnB_PostC_1,RH_SomMotB_Cent_1,DorsalAttention,Somatomotor,0.2805933731480833,0.06641639763523155,-0.21417697551285175,0.21417697551285175
LH_DefaultA_pCunPCC_1,RH_ContC_pCun_2,DefaultMode,FrontoParietal,0.4685902665919907,0.2546108424286369,-0.2139794241633538,0.2139794241633538
LH_SalVentAttnA_ParOper_1,LH_SomMotB_Cent_1,VentralAttention,Somatomotor,0.3774770888337747,0.1652174013591463,-0.21225968747462837,0.21225968747462837
RH_DorsAttnB_PostC_2,RH_SomMotB_Cent_1,DorsalAttention,Somatomotor,0.2618362851960492,0.04984548657196195,-0.21199079862408723,0.21199079862408723
LH_ContC_pCun_2,LH_SalVentAttnA_FrOper_2,FrontoParietal,VentralAttention,-0.062441074692280545,0.1489272904401823,0.21136836513246285,0.21136836513246285
RH_ContB_IPL_1,RH_DefaultC_Rsp_1,FrontoParietal,DefaultMode,0.07190770254033678,-0.13655926781420452,-0.20846697035454131,0.20846697035454131
RH_ContA_IPS_2,RH_DefaultA_IPL_1,FrontoParietal,DefaultMode,-0.12172951617183823,0.08669761563181778,0.20842713180365602,0.20842713180365602
LH_SalVentAttnA_ParOper_1,RH_SomMotB_Cent_1,VentralAttention,Somatomotor,0.30760529537900083,0.09962871083232315,-0.20797658454667767,0.20797658454667767
LH_SomMotA_7,RH_SomMotA_4,Somatomotor,Somatomotor,0.3820694210203362,0.17723286523555815,-0.20483655578477805,0.20483655578477805
LH_ContC_pCun_1,RH_ContB_IPL_1,FrontoParietal,FrontoParietal,0.1962792774263337,-0.008514969836316326,-0.20479424726265003,0.20479424726265003
LH_SomMotB_Cent_1,RH_DorsAttnB_PostC_2,Somatomotor,DorsalAttention,0.23671397467846342,0.03283131679642834,-0.20388265788203508,0.20388265788203508
RH_ContA_IPS_1,RH_DefaultC_Rsp_1,FrontoParietal,DefaultMode,0.12853373913627092,-0.075021842298465,-0.2035555814347359,0.2035555814347359
LH_DefaultA_IPL_1,RH_ContC_pCun_1,DefaultMode,FrontoParietal,0.06887532652457369,-0.13228932598979604,-0.2011646525143697,0.2011646525143697
LH_SomMotA_3,RH_SomMotA_11,Somatomotor,Somatomotor,0.5122931594408427,0.3111377701000952,-0.20115538934074756,0.20115538934074756
LH_DefaultC_Rsp_1,RH_ContA_IPS_1,DefaultMode,FrontoParietal,0.04675883428491875,-0.15429042231438536,-0.20104925659930412,0.20104925659930412
LH_SomMotA_2,RH_SomMotA_1,Somatomotor,Somatomotor,0.5350321093693713,0.33440362417224456,-0.20062848519712673,0.20062848519712673
LH_DefaultB_Temp_4,RH_ContA_IPS_1,DefaultMode,FrontoParietal,-0.13348176619120783,0.06570294765021462,0.19918471384142244,0.19918471384142244
LH_SomMotA_5,RH_SomMotA_4,Somatomotor,Somatomotor,0.3124634483197,0.11460872431489744,-0.19785472400480258,0.19785472400480258
LH_SalVentAttnA_FrOper_2,RH_ContC_pCun_2,VentralAttention,FrontoParietal,-0.3389668031083199,-0.14137372746607557,0.19759307564224432,0.19759307564224432
RH_ContA_IPS_1,RH_DefaultB_Temp_1,FrontoParietal,DefaultMode,0.02730703677113608,0.22480121082058063,0.19749417404944455,0.19749417404944455
RH_DorsAttnB_PostC_1,RH_SomMotB_Cent_1,DorsalAttention,Somatomotor,0.44769494200183585,0.2510866999123243,-0.19660824208951155,0.19660824208951155
LH_SomMotB_S2_1,RH_SomMotA_4,Somatomotor,Somatomotor,0.23732398149458045,0.0410398387239998,-0.19628414277058065,0.19628414277058065
RH_ContB_IPL_1,RH_ContC_pCun_1,FrontoParietal,FrontoParietal,0.17194378246057318,-0.02340637584080926,-0.19535015830138244,0.19535015830138244
LH_SomMotA_3,RH_SomMotA_3,Somatomotor,Somatomotor,0.3908143484379427,0.19554390818487885,-0.19527044025306386,0.19527044025306386
RH_ContA_IPS_2,RH_ContC_pCun_2,FrontoParietal,FrontoParietal,-0.09431028644508758,0.1009029778755784,0.195213264320666,0.195213264320666
LH_SomMotA_2,RH_SomMotA_2,Somatomotor,Somatomotor,0.27621416656017567,0.08143708063712385,-0.19477708592305182,0.19477708592305182
LH_DorsAttnB_PostC_2,LH_SomMotB_Cent_1,DorsalAttention,Somatomotor,0.2551212434304593,0.06068565381887426,-0.19443558961158502,0.19443558961158502
LH_DefaultC_IPL_1,RH_ContB_IPL_1,DefaultMode,FrontoParietal,0.03925448011681521,-0.15493024344309148,-0.19418472355990668,0.19418472355990668
RH_ContA_IPS_1,RH_SalVentAttnA_ParMed_2,FrontoParietal,VentralAttention,0.010521453036243853,-0.1810919502989443,-0.19161340333518814,0.19161340333518814
LH_SomMotA_3,RH_SomMotA_5,Somatomotor,Somatomotor,0.345081523595868,0.15370320935432394,-0.19137831424154408,0.19137831424154408
LH_DefaultC_IPL_1,RH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,-0.1447117186614161,0.046205628050351534,0.19091734671176763,0.19091734671176763
LH_SomMotA_7,RH_SomMotA_6,Somatomotor,Somatomotor,0.4663421344210369,0.27572317356749637,-0.19061896085354052,0.19061896085354052
LH_ContA_IPS_1,LH_DefaultB_Temp_4,FrontoParietal,DefaultMode,-0.07439722198873586,0.11547405818360806,0.18987128017234392,0.18987128017234392
LH_SalVentAttnA_ParOper_1,RH_DefaultC_Rsp_1,VentralAttention,DefaultMode,-0.10793501919607602,0.08188270480530611,0.18981772400138214,0.18981772400138214
RH_DefaultC_Rsp_1,RH_VisCent_ExStr_4,DefaultMode,Visual,-0.05540240542934737,0.13376976596610765,0.18917217139545503,0.18917217139545503
LH_SomMotB_Cent_1,RH_DorsAttnB_PostC_1,Somatomotor,DorsalAttention,0.38635272627620326,0.1997902827164048,-0.18656244355979845,0.18656244355979845
RH_ContA_IPS_2,RH_SomMotA_2,FrontoParietal,Somatomotor,0.14677220932748677,-0.03811133721997372,-0.1848835465474605,0.1848835465474605
LH_ContC_pCun_1,LH_SalVentAttnA_ParOper_1,FrontoParietal,VentralAttention,-0.13204414221519184,0.05271874880203071,0.18476289101722254,0.18476289101722254
LH_DefaultA_pCunPCC_1,RH_ContC_pCun_1,DefaultMode,FrontoParietal,0.26060560320508896,0.07618210064372931,-0.18442350256135964,0.18442350256135964
LH_DefaultC_Rsp_1,LH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,-0.15799505006868153,0.025926706022751392,0.1839217560914329,0.1839217560914329
LH_DefaultC_PHC_1,LH_SalVentAttnA_Ins_1,DefaultMode,VentralAttention,-0.06831316293442201,0.11490995065965386,0.18322311359407586,0.18322311359407586
RH_DefaultC_Rsp_1,RH_SalVentAttnA_FrOper_1,DefaultMode,VentralAttention,-0.23998711678791337,-0.05725994179579108,0.1827271749921223,0.1827271749921223
LH_DefaultC_PHC_1,RH_ContA_IPS_1,DefaultMode,FrontoParietal,0.054907215467827175,-0.12564800608682958,-0.18055522155465675,0.18055522155465675
RH_ContB_IPL_2,RH_SalVentAttnA_ParMed_2,FrontoParietal,VentralAttention,0.21129690231272708,0.03127824388778274,-0.18001865842494433,0.18001865842494433
RH_ContC_pCun_2,RH_DorsAttnA_SPL_3,FrontoParietal,DorsalAttention,-0.06602810814587165,0.112501139578013,0.17852924772388465,0.17852924772388465
LH_SomMotA_5,RH_SomMotA_6,Somatomotor,Somatomotor,0.43800417908661254,0.2594837855855674,-0.17852039350104515,0.17852039350104515
RH_ContA_PFCl_1,RH_ContC_pCun_2,FrontoParietal,FrontoParietal,-0.2898046971125234,-0.11159933768035067,0.1782053594321727,0.1782053594321727
LH_ContA_Temp_1,RH_ContB_PFClv_1,FrontoParietal,FrontoParietal,0.0333693703116724,-0.14457461333988436,-0.17794398365155675,0.17794398365155675
LH_DorsAttnB_PostC_1,RH_SomMotA_2,DorsalAttention,Somatomotor,0.23762560044759007,0.060061868049102615,-0.17756373239848744,0.17756373239848744
LH_DefaultB_PFCd_1,LH_SalVentAttnB_PFCl_1,DefaultMode,VentralAttention,0.45463552455725587,0.2775954952441917,-0.17704002931306417,0.17704002931306417
RH_ContB_IPL_1,RH_DefaultB_PFCv_1,FrontoParietal,DefaultMode,0.07857812428348332,0.25550756294143817,0.17692943865795485,0.17692943865795485
RH_DefaultC_Rsp_1,RH_SalVentAttnA_PrC_1,DefaultMode,VentralAttention,-0.2859146312316959,-0.10908476772765946,0.17682986350403646,0.17682986350403646
RH_DorsAttnA_SPL_3,RH_VisCent_ExStr_4,DorsalAttention,Visual,0.27009719007265814,0.09495649221501036,-0.1751406978576478,0.1751406978576478
LH_SomMotB_S2_1,RH_SomMotB_S2_2,Somatomotor,Somatomotor,0.5194567488642361,0.3449032448503966,-0.1745535040138395,0.1745535040138395
LH_ContC_pCun_2,RH_ContB_IPL_1,FrontoParietal,FrontoParietal,0.01770938945319427,-0.1559075750598885,-0.17361696451308278,0.17361696451308278
RH_ContA_PFCl_2,RH_SalVentAttnA_PrC_1,FrontoParietal,VentralAttention,0.337260867248491,0.16389063457018452,-0.1733702326783065,0.1733702326783065
RH_DefaultC_Rsp_1,RH_DorsAttnB_PostC_1,DefaultMode,DorsalAttention,-0.14645086969158014,0.026500097744904142,0.17295096743648428,0.17295096743648428
RH_ContA_PFCl_2,RH_SalVentAttnA_ParOper_1,FrontoParietal,VentralAttention,-0.01847082629588091,-0.19134761819789417,-0.17287679190201327,0.17287679190201327
LH_DefaultB_Temp_3,LH_DefaultB_Temp_4,DefaultMode,DefaultMode,0.6332548113329912,0.4616919381812009,-0.1715628731517903,0.1715628731517903
LH_DefaultC_Rsp_1,RH_ContC_pCun_2,DefaultMode,FrontoParietal,0.42034538328343884,0.24928201097362662,-0.17106337230981222,0.17106337230981222
LH_DefaultC_Rsp_1,RH_ContB_IPL_1,DefaultMode,FrontoParietal,0.07997410162980474,-0.09107982936794538,-0.17105393099775013,0.17105393099775013
RH_ContC_pCun_1,RH_SalVentAttnA_PrC_1,FrontoParietal,VentralAttention,-0.14420156306281046,0.026596088220357438,0.1707976512831679,0.1707976512831679
LH_ContA_IPS_2,LH_SomMotB_Cent_1,FrontoParietal,Somatomotor,0.14086435549205079,-0.02832766685439664,-0.16919202234644742,0.16919202234644742
LH_DefaultA_IPL_1,RH_ContC_pCun_2,DefaultMode,FrontoParietal,0.34791981680120493,0.17903283747117332,-0.1688869793300316,0.1688869793300316
LH_DefaultA_PFCm_2,RH_ContC_pCun_2,DefaultMode,FrontoParietal,0.1758552915740919,0.007017908615211682,-0.16883738295888023,0.16883738295888023
LH_SalVentAttnA_Ins_1,RH_DefaultC_Rsp_1,VentralAttention,DefaultMode,-0.11905357381108736,0.04969240720305703,0.1687459810141444,0.1687459810141444
RH_SomMotA_1,RH_SomMotB_Cent_1,Somatomotor,Somatomotor,0.2903366170920294,0.12200377826594382,-0.16833283882608557,0.16833283882608557
RH_ContB_IPL_2,RH_DefaultA_IPL_1,FrontoParietal,DefaultMode,0.23655967460602967,0.4046493086976548,0.16808963409162514,0.16808963409162514
RH_DefaultB_PFCv_1,RH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,0.038718820679278565,-0.12919516203080986,-0.16791398271008842,0.16791398271008842
RH_DefaultB_Temp_1,RH_DorsAttnA_SPL_3,DefaultMode,DorsalAttention,-0.27784188272205396,-0.10999897715703605,0.1678429055650179,0.1678429055650179
LH_DorsAttnA_SPL_2,RH_ContA_IPS_1,DorsalAttention,FrontoParietal,0.28005396735814997,0.1125309263299406,-0.16752304102820936,0.16752304102820936
LH_SomMotA_2,RH_SomMotA_7,Somatomotor,Somatomotor,0.4148933822346838,0.24755652334607153,-0.16733685888861227,0.16733685888861227
LH_DefaultC_Rsp_1,RH_DorsAttnB_PostC_1,DefaultMode,DorsalAttention,-0.1782609119283083,-0.011128815317625709,0.1671320966106826,0.1671320966106826
RH_ContB_IPL_1,RH_DefaultC_IPL_1,FrontoParietal,DefaultMode,0.2926716279978979,0.125650260244872,-0.16702136775302592,0.16702136775302592
LH_DefaultC_Rsp_1,RH_VisCent_ExStr_4,DefaultMode,Visual,-0.12699339436985949,0.039659994117140135,0.16665338848699962,0.16665338848699962
LH_SalVentAttnA_Ins_1,RH_DefaultC_IPL_1,VentralAttention,DefaultMode,-0.21559242448089064,-0.04915108257786209,0.16644134190302856,0.16644134190302856
RH_ContA_IPS_2,RH_DefaultB_Temp_1,FrontoParietal,DefaultMode,-0.23756784111176438,-0.07118691454543322,0.16638092656633116,0.16638092656633116
LH_DorsAttnB_PostC_2,RH_SomMotA_2,DorsalAttention,Somatomotor,0.21339412984894698,0.04741236139765436,-0.16598176845129262,0.16598176845129262
LH_DefaultC_Rsp_1,RH_SalVentAttnA_ParMed_2,DefaultMode,VentralAttention,-0.07299360677344711,0.09246782444796167,0.16546143122140877,0.16546143122140877
LH_SalVentAttnA_Ins_1,RH_DefaultB_PFCv_1,VentralAttention,DefaultMode,0.17201318183125897,0.006567129795509847,-0.1654460520357491,0.1654460520357491
LH_DorsAttnB_FEF_1,RH_ContC_Cingp_1,DorsalAttention,FrontoParietal,-0.16891613765917826,-0.003843435337480667,0.1650727023216976,0.1650727023216976
LH_SomMotB_S2_1,RH_SomMotA_6,Somatomotor,Somatomotor,0.23932089350733723,0.07434418619481811,-0.16497670731251912,0.16497670731251912
LH_DefaultC_IPL_1,LH_SalVentAttnA_Ins_1,DefaultMode,VentralAttention,-0.11891258448373061,0.04605780279329559,0.1649703872770262,0.1649703872770262
RH_DefaultC_Rsp_1,RH_SalVentAttnA_ParMed_2,DefaultMode,VentralAttention,0.02426193531291841,0.18913559645593914,0.16487366114302074,0.16487366114302074
LH_DefaultC_IPL_1,RH_ContA_IPS_1,DefaultMode,FrontoParietal,0.20650856079821106,0.04181288419295671,-0.16469567660525436,0.16469567660525436
RH_SalVentAttnA_FrOper_1,RH_SalVentAttnB_Ins_1,VentralAttention,VentralAttention,0.24296912086542158,0.07840922188784998,-0.16455989897757162,0.16455989897757162
RH_ContC_pCun_1,RH_SalVentAttnA_FrMed_2,FrontoParietal,VentralAttention,-0.10446516087086448,0.05992605351070608,0.16439121438157056,0.16439121438157056
LH_DefaultA_IPL_1,RH_ContC_Cingp_1,DefaultMode,FrontoParietal,0.14702692896792122,-0.017263129046156553,-0.16429005801407776,0.16429005801407776
LH_DorsAttnB_PostC_2,RH_SomMotB_Cent_1,DorsalAttention,Somatomotor,0.20171864488179228,0.03755784779088985,-0.16416079709090242,0.16416079709090242
LH_DefaultB_Temp_3,RH_DefaultB_Temp_1,DefaultMode,DefaultMode,0.38857387556559553,0.22494444402304553,-0.16362943154255,0.16362943154255
LH_SomMotB_Cent_1,RH_SomMotA_1,Somatomotor,Somatomotor,0.25352076300270243,0.08995441580217425,-0.16356634720052818,0.16356634720052818
LH_ContC_pCun_2,RH_SalVentAttnA_FrOper_1,FrontoParietal,VentralAttention,-0.08237089827720538,0.08111314900304828,0.16348404728025367,0.16348404728025367
LH_ContC_Cingp_1,LH_DorsAttnB_FEF_1,FrontoParietal,DorsalAttention,-0.1258190047637969,0.03765996508600571,0.16347896984980262,0.16347896984980262
LH_DefaultA_pCunPCC_3,RH_ContC_pCun_1,DefaultMode,FrontoParietal,0.37025735647407637,0.20681055078745672,-0.16344680568661965,0.16344680568661965
LH_ContA_IPS_1,LH_DefaultC_PHC_1,FrontoParietal,DefaultMode,0.05880593215833839,-0.104615130849817,-0.1634210630081554,0.1634210630081554
LH_SalVentAttnA_ParOper_1,RH_ContC_pCun_1,VentralAttention,FrontoParietal,-0.06796569672318564,0.09516074505314462,0.16312644177633026,0.16312644177633026
RH_ContC_pCun_2,RH_SalVentAttnB_Ins_2,FrontoParietal,VentralAttention,-0.24611947954288538,-0.08327700839428269,0.16284247114860267,0.16284247114860267
LH_DefaultC_Rsp_1,LH_SalVentAttnB_IPL_1,DefaultMode,VentralAttention,-0.32849709359479345,-0.16568523781511896,0.1628118557796745,0.1628118557796745
LH_ContC_pCun_2,LH_SalVentAttnA_FrMed_2,FrontoParietal,VentralAttention,-0.06561193992272009,0.09696877465982785,0.16258071458254794,0.16258071458254794
LH_SomMotA_8,RH_SomMotA_4,Somatomotor,Somatomotor,0.3710786747359996,0.2087806763856873,-0.16229799835031228,0.16229799835031228
LH_DefaultA_IPL_1,LH_SalVentAttnB_PFCl_1,DefaultMode,VentralAttention,0.15385665772663298,-0.008439875596796481,-0.16229653332342947,0.16229653332342947
RH_DorsAttnA_SPL_3,RH_SalVentAttnA_ParOper_1,DorsalAttention,VentralAttention,0.3047871234686708,0.1426510320576607,-0.16213609141101012,0.16213609141101012
RH_ContA_PFCl_1,RH_SomMotA_2,FrontoParietal,Somatomotor,0.18199873474080142,0.02019194677502307,-0.16180678796577835,0.16180678796577835
RH_ContA_PFCl_2,RH_SalVentAttnA_ParMed_2,FrontoParietal,VentralAttention,-0.020382221806759897,-0.18187432045358368,-0.1614920986468238,0.1614920986468238
LH_ContC_pCun_2,RH_SalVentAttnA_FrMed_2,FrontoParietal,VentralAttention,-0.024564847314851694,0.13636858024530807,0.16093342756015977,0.16093342756015977
LH_SomMotB_Cent_2,RH_ContC_pCun_1,Somatomotor,FrontoParietal,-0.1621950700020111,-0.0018439893770706133,0.1603510806249405,0.1603510806249405
RH_ContC_pCun_2,RH_DefaultC_Rsp_1,FrontoParietal,DefaultMode,0.4686324924755659,0.3082949287413547,-0.16033756373421115,0.16033756373421115
LH_SomMotB_Cent_2,RH_SomMotA_4,Somatomotor,Somatomotor,0.2791469183023515,0.11944370752454792,-0.15970321077780358,0.15970321077780358
RH_DorsAttnA_SPL_3,RH_DorsAttnB_PostC_1,DorsalAttention,DorsalAttention,0.4106223768630609,0.2509775321840305,-0.1596448446790304,0.1596448446790304
LH_ContC_pCun_1,LH_SomMotB_Cent_2,FrontoParietal,Somatomotor,-0.2004369218814283,-0.041022452445764114,0.1594144694356642,0.1594144694356642
LH_DefaultC_PHC_1,RH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,-0.12906694374699526,0.030212472050847,0.15927941579784227,0.15927941579784227
LH_ContA_IPS_2,RH_SomMotA_2,FrontoParietal,Somatomotor,0.09124292514923547,-0.06795945481832491,-0.15920237996756037,0.15920237996756037
LH_SalVentAttnB_Ins_1,RH_ContC_pCun_2,VentralAttention,FrontoParietal,-0.25489203315916104,-0.0960133970033618,0.15887863615579922,0.15887863615579922
LH_ContC_pCun_1,RH_SalVentAttnA_PrC_1,FrontoParietal,VentralAttention,-0.23936240812004939,-0.08083511032895402,0.15852729779109537,0.15852729779109537
LH_SomMotA_3,RH_SomMotA_10,Somatomotor,Somatomotor,0.422926395390489,0.26447388568560837,-0.15845250970488062,0.15845250970488062
LH_DefaultB_PFCv_3,LH_SalVentAttnA_FrOper_2,DefaultMode,VentralAttention,0.19120982462828678,0.032901580934496126,-0.15830824369379065,0.15830824369379065
LH_SomMotB_S2_3,RH_SomMotB_S2_1,Somatomotor,Somatomotor,0.541044194473546,0.3829943582914154,-0.1580498361821306,0.1580498361821306
RH_DefaultA_pCunPCC_1,RH_VisCent_ExStr_4,DefaultMode,Visual,-0.2798475452056684,-0.1218605532500401,0.15798699195562832,0.15798699195562832
LH_DefaultA_pCunPCC_3,LH_SalVentAttnA_FrOper_2,DefaultMode,VentralAttention,-0.3827144819577702,-0.22487047392537426,0.15784400803239593,0.15784400803239593
LH_DefaultC_IPL_1,LH_SalVentAttnB_IPL_1,DefaultMode,VentralAttention,-0.05757823596627987,0.1002577296144394,0.15783596558071927,0.15783596558071927
LH_DefaultC_Rsp_1,RH_SalVentAttnA_PrC_1,DefaultMode,VentralAttention,-0.3249514937527666,-0.16721392738226246,0.15773756637050415,0.15773756637050415
LH_DefaultB_PFCv_3,RH_SalVentAttnA_FrOper_1,DefaultMode,VentralAttention,-0.007617268777471576,-0.16515448276204037,-0.1575372139845688,0.1575372139845688
LH_ContC_pCun_1,LH_SalVentAttnA_FrOper_2,FrontoParietal,VentralAttention,-0.22228490776712026,-0.06485560457302003,0.15742930319410023,0.15742930319410023
LH_SomMotA_2,RH_SomMotA_11,Somatomotor,Somatomotor,0.23044825968508742,0.07371947928117213,-0.1567287804039153,0.1567287804039153
RH_SalVentAttnA_ParOper_1,RH_SomMotB_Cent_1,VentralAttention,Somatomotor,0.261474643462679,0.10476202477400275,-0.15671261868867625,0.15671261868867625
RH_DefaultC_Rsp_1,RH_VisCent_ExStr_2,DefaultMode,Visual,-0.12820707873805057,0.02844128127056857,0.15664836000861915,0.15664836000861915
LH_SalVentAttnA_Ins_1,RH_ContB_PFClv_1,VentralAttention,FrontoParietal,-0.05834945193844755,-0.2147681972744673,-0.15641874533601974,0.15641874533601974
LH_SomMotA_8,RH_SomMotA_6,Somatomotor,Somatomotor,0.40773407965517067,0.251344712569456,-0.15638936708571466,0.15638936708571466
RH_ContB_IPL_2,RH_SalVentAttnA_ParOper_1,FrontoParietal,VentralAttention,0.11965835389616648,-0.03664788082221671,-0.1563062347183832,0.1563062347183832
LH_ContA_IPS_1,LH_DefaultC_Rsp_1,FrontoParietal,DefaultMode,0.02945242494877981,-0.12676396516362404,-0.15621639011240385,0.15621639011240385
RH_ContB_IPL_1,RH_DefaultA_pCunPCC_1,FrontoParietal,DefaultMode,0.44811229494934024,0.2920417313758056,-0.15607056357353466,0.15607056357353466
LH_DefaultC_IPL_1,RH_SalVentAttnA_FrOper_1,DefaultMode,VentralAttention,-0.26950454009769537,-0.11344068193232916,0.15606385816536622,0.15606385816536622
LH_ContC_pCun_1,RH_DorsAttnB_PostC_1,FrontoParietal,DorsalAttention,-0.19506209700384142,-0.03900978442857717,0.15605231257526425,0.15605231257526425
LH_SalVentAttnA_FrOper_2,RH_DefaultC_Rsp_1,VentralAttention,DefaultMode,-0.30872345485583486,-0.15273441660937817,0.15598903824645668,0.15598903824645668
LH_SalVentAttnB_PFCl_1,RH_DefaultA_PFCm_3,VentralAttention,DefaultMode,0.33342625034830525,0.17805490602776097,-0.15537134432054428,0.15537134432054428
RH_DorsAttnA_TempOcc_1,RH_DorsAttnB_PostC_1,DorsalAttention,DorsalAttention,0.28680392219613954,0.13171848893453605,-0.15508543326160348,0.15508543326160348
LH_DefaultA_pCunPCC_1,RH_LimbicB_OFC_4,DefaultMode,Limbic,0.4244624790250425,0.2694107473377051,-0.15505173168733744,0.15505173168733744
RH_ContB_IPL_1,RH_SalVentAttnA_ParMed_2,FrontoParietal,VentralAttention,-0.13819238416158644,-0.2931085218924235,-0.15491613773083704,0.15491613773083704
RH_DefaultA_PFCd_1,RH_VisCent_ExStr_5,DefaultMode,Visual,-0.29462086179432534,-0.13983591642784077,0.15478494536648457,0.15478494536648457
LH_ContC_pCun_1,LH_SalVentAttnB_IPL_1,FrontoParietal,VentralAttention,-0.0736876932177379,0.08107770220694505,0.15476539542468293,0.15476539542468293
LH_VisCent_ExStr_5,RH_DefaultA_PFCd_1,Visual,DefaultMode,-0.2883949668963387,-0.13380165960311932,0.15459330729321938,0.15459330729321938
LH_DorsAttnB_FEF_1,RH_ContC_pCun_1,DorsalAttention,FrontoParietal,-0.10068381405996575,0.05373942441770953,0.15442323847767528,0.15442323847767528
RH_DefaultB_PFCv_1,RH_SomMotB_S2_3,DefaultMode,Somatomotor,0.024504516682065932,-0.12990455485854335,-0.1544090715406093,0.1544090715406093
LH_DefaultC_Rsp_1,RH_SalVentAttnA_FrOper_1,DefaultMode,VentralAttention,-0.289103568782736,-0.13473508184282687,0.15436848693990915,0.15436848693990915
RH_ContC_pCun_2,RH_SalVentAttnB_IPL_1,FrontoParietal,VentralAttention,-0.1467253793682153,0.007566172587945501,0.15429155195616082,0.15429155195616082
RH_DefaultC_IPL_1,RH_SalVentAttnA_ParOper_1,DefaultMode,VentralAttention,-0.206718468061909,-0.052463550981286786,0.15425491708062222,0.15425491708062222
LH_ContC_pCun_1,RH_SalVentAttnA_ParOper_1,FrontoParietal,VentralAttention,-0.11993638874769079,0.034308823986938734,0.15424521273462952,0.15424521273462952
RH_DorsAttnA_TempOcc_1,RH_DorsAttnB_FEF_1,DorsalAttention,DorsalAttention,0.2887883546484929,0.13459482157875238,-0.1541935330697405,0.1541935330697405
LH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFClv_1,VentralAttention,VentralAttention,0.3233866817291304,0.16934213247496122,-0.15404454925416916,0.15404454925416916
LH_VisPeri_ExStrInf_3,RH_VisPeri_ExStrSup_1,Visual,Visual,0.3903631630773888,0.23641224662293603,-0.15395091645445275,0.15395091645445275
LH_DefaultB_PFCd_4,RH_ContB_IPL_1,DefaultMode,FrontoParietal,0.025317833747196188,0.17917179347449938,0.1538539597273032,0.1538539597273032
LH_SomMotA_4,RH_SomMotA_7,Somatomotor,Somatomotor,0.4600786890520728,0.3062702849473612,-0.15380840410471158,0.15380840410471158
LH_SalVentAttnA_FrOper_2,RH_ContC_pCun_1,VentralAttention,FrontoParietal,-0.1743845366245662,-0.020612051296452997,0.15377248532811322,0.15377248532811322
LH_SalVentAttnB_IPL_1,RH_ContB_PFClv_1,VentralAttention,FrontoParietal,-0.022321160250212614,-0.17584578658414446,-0.15352462633393185,0.15352462633393185
LH_SalVentAttnA_FrOper_2,RH_DefaultB_PFCv_1,VentralAttention,DefaultMode,0.28139926893181116,0.1281166255088703,-0.15328264342294087,0.15328264342294087
LH_ContB_PFClv_1,LH_SalVentAttnB_IPL_1,FrontoParietal,VentralAttention,0.06820387862557044,-0.08495211258831191,-0.15315599121388235,0.15315599121388235
LH_SalVentAttnA_ParOper_1,RH_ContA_PFCl_2,VentralAttention,FrontoParietal,-0.01431929989505383,-0.1674595090663313,-0.15314020917127746,0.15314020917127746
