region_i,region_j,network_i,network_j,rest,task,change,abs_change
THA-VP-rh,pCAU-lh,Thal_post,Caudate,0.02848868045870389,0.03296360282700592,0.004474922368302027,0.004474922368302027
mAMY-rh,NAc-shell-lh,Amygdala,Accumbens,0.10247101694352953,0.09805139964385776,-0.004419617299671774,0.004419617299671774
lAMY-rh,THA-VA-lh,Amygdala,Thal_ant,-0.037147076361437374,-0.03282879902043945,0.004318277340997927,0.004318277340997927
NAc-core-rh,THA-VP-lh,Accumbens,Thal_post,0.025373839793829695,0.029503903439799143,0.004130063645969448,0.004130063645969448
NAc-core-rh,THA-DA-lh,Accumbens,Thal_ant,0.06641387704127473,0.06245842342191222,-0.00395545361936251,0.00395545361936251
NAc-shell-rh,aGP-lh,Accumbens,Pallidum,0.051113496178206215,0.04732425388712211,-0.0037892422910841064,0.0037892422910841064
THA-DP-lh,pGP-lh,Thal_post,Pallidum,0.033924732566921224,0.037563391214814855,0.0036386586478936306,0.0036386586478936306
THA-DP-rh,pGP-rh,Thal_post,Pallidum,0.042361284526035506,0.03877776768482513,-0.003583516841210374,0.003583516841210374
mAMY-rh,NAc-core-lh,Amygdala,Accumbens,0.006213472331292084,0.009762682564149541,0.003549210232857457,0.003549210232857457
THA-VP-rh,mAMY-lh,Thal_post,Amygdala,0.03647934806967412,0.03294309644697857,-0.003536251622695552,0.003536251622695552
pCAU-rh,NAc-shell-lh,Caudate,Accumbens,0.0902219424024265,0.08677317386015306,-0.0034487685422734393,0.0034487685422734393
THA-DP-rh,pGP-lh,Thal_post,Pallidum,0.013602226699920658,0.010207062316561983,-0.0033951643833586755,0.0033951643833586755
THA-DP-rh,THA-DA-lh,Thal_post,Thal_ant,0.12091582401119985,0.12419420628653018,0.0032783822753303243,0.0032783822753303243
lAMY-rh,aPUT-lh,Amygdala,Putamen,-0.006604329878499064,-0.0034280855184190846,0.0031762443600799797,0.0031762443600799797
pCAU-rh,THA-VP-lh,Caudate,Thal_post,0.02413083527701038,0.02727739478689631,0.0031465595098859288,0.0031465595098859288
lAMY-rh,THA-VA-rh,Amygdala,Thal_ant,-0.05147206574199731,-0.04861497686075587,0.0028570888812414416,0.0028570888812414416
THA-VP-rh,aPUT-lh,Thal_post,Putamen,0.0782746115039575,0.0809275119960169,0.002652900492059407,0.002652900492059407
lAMY-lh,aGP-lh,Amygdala,Pallidum,-0.029798100047645697,-0.027323840207422307,0.0024742598402233903,0.0024742598402233903
lAMY-lh,aPUT-lh,Amygdala,Putamen,0.0008620497492141182,-0.0013467728486936809,-0.002208822597907799,0.002208822597907799
lAMY-rh,THA-DA-lh,Amygdala,Thal_ant,-0.028342265037697333,-0.03054245966170249,-0.0022001946240051556,0.0022001946240051556
aHIP-rh,aGP-lh,Hippocampus,Pallidum,-0.05263446222852823,-0.05051700557855843,0.002117456649969804,0.002117456649969804
mAMY-lh,THA-VP-lh,Amygdala,Thal_post,0.029062392028521292,0.026968256148232967,-0.0020941358802883253,0.0020941358802883253
aPUT-rh,mAMY-lh,Putamen,Amygdala,0.03173366622096191,0.030173970692613277,-0.001559695528348632,0.001559695528348632
THA-VP-rh,NAc-shell-rh,Thal_post,Accumbens,-0.007165775799054451,-0.00869965203008114,-0.0015338762310266882,0.0015338762310266882
lAMY-rh,THA-DP-rh,Amygdala,Thal_post,0.06372034508695988,0.0652042552457704,0.0014839101588105252,0.0014839101588105252
THA-DP-rh,NAc-core-rh,Thal_post,Accumbens,0.0029382637237904915,0.0015862672600816669,-0.0013519964637088247,0.0013519964637088247
lAMY-rh,aGP-rh,Amygdala,Pallidum,-0.029280660855724082,-0.027932070729559732,0.00134859012616435,0.00134859012616435
THA-DA-rh,pCAU-lh,Thal_ant,Caudate,0.14726682208483882,0.14610112643934392,-0.001165695645494902,0.001165695645494902
pHIP-rh,THA-DA-rh,Hippocampus,Thal_ant,0.021620613495746562,0.020676414496456626,-0.0009441989992899358,0.0009441989992899358
THA-VP-rh,lAMY-lh,Thal_post,Amygdala,0.012061255783687927,0.011293342292499066,-0.0007679134911888607,0.0007679134911888607
mAMY-rh,aPUT-rh,Amygdala,Putamen,0.030170979224952325,0.029587334903938372,-0.0005836443210139527,0.0005836443210139527
pHIP-rh,aGP-rh,Hippocampus,Pallidum,-0.04515929000867909,-0.04572350112229274,-0.0005642111136136482,0.0005642111136136482
lAMY-rh,aCAU-rh,Amygdala,Caudate,-0.048478393073171075,-0.049020929883198755,-0.0005425368100276801,0.0005425368100276801
THA-DA-rh,NAc-shell-rh,Thal_ant,Accumbens,0.017252484221981872,0.016775892403447325,-0.0004765918185345476,0.0004765918185345476
NAc-shell-rh,THA-VP-lh,Accumbens,Thal_post,0.0293086964599053,0.029581776501442555,0.00027308004153725474,0.00027308004153725474
mAMY-rh,aPUT-lh,Amygdala,Putamen,0.016632032793583443,0.016759524537430102,0.0001274917438466583,0.0001274917438466583
aCAU-rh,THA-DP-lh,Caudate,Thal_post,-0.04186303446928432,-0.04177094512682819,9.208934245612949e-05,9.208934245612949e-05
