region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
80,RH_ContC_pCun_1,ContC,0.9996536330049262,1.0,0.9598214285714286,0.979498861047836,224,25984
81,RH_ContC_pCun_2,ContC,0.9998845443349754,1.0,0.9866071428571429,0.9932584269662922,224,25984
82,RH_ContC_Cingp_1,ContC,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
83,RH_DefaultA_IPL_1,DefaultA,0.9996536330049262,0.9908675799086758,0.96875,0.9796839729119639,224,25984
84,RH_DefaultA_PFCd_1,DefaultA,0.9996536330049262,1.0,0.9598214285714286,0.979498861047836,224,25984
85,RH_DefaultA_pCunPCC_1,DefaultA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
86,RH_DefaultA_PFCm_1,DefaultA,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
87,RH_DefaultA_PFCm_2,DefaultA,0.9999230295566502,0.9911504424778761,1.0,0.9955555555555555,224,25984
88,RH_DefaultA_PFCm_3,DefaultA,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
89,RH_DefaultB_Temp_1,DefaultB,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
90,RH_DefaultB_AntTemp_1,DefaultB,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
91,RH_DefaultB_PFCd_1,DefaultB,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
92,RH_DefaultB_PFCv_1,DefaultB,0.999692118226601,0.9954128440366973,0.96875,0.9819004524886877,224,25984
93,RH_DefaultC_IPL_1,DefaultC,0.999692118226601,1.0,0.9642857142857143,0.9818181818181818,224,25984
94,RH_DefaultC_Rsp_1,DefaultC,0.9997690886699507,1.0,0.9732142857142857,0.9864253393665159,224,25984
95,RH_DefaultC_PHC_1,DefaultC,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
96,RH_TempPar_1,TempPar,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
97,RH_TempPar_2,TempPar,0.9996536330049262,1.0,0.9598214285714286,0.979498861047836,224,25984
98,RH_TempPar_3,TempPar,0.9998075738916257,0.995475113122172,0.9821428571428571,0.9887640449438202,224,25984
99,RH_TempPar_4,TempPar,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
100,aHIP-rh,Subcortical,0.9998075738916257,0.995475113122172,0.9821428571428571,0.9887640449438202,224,25984
101,pHIP-rh,Subcortical,0.9997690886699507,0.9823008849557522,0.9910714285714286,0.9866666666666667,224,25984
102,lAMY-rh,Subcortical,0.9998460591133005,0.9910714285714286,0.9910714285714286,0.9910714285714286,224,25984
103,mAMY-rh,Subcortical,0.999692118226601,1.0,0.9642857142857143,0.9818181818181818,224,25984
104,THA-DP-rh,Subcortical,0.9999230295566502,0.9955357142857143,0.9955357142857143,0.9955357142857143,224,25984
105,THA-VP-rh,Subcortical,0.9999615147783252,1.0,0.9955357142857143,0.9977628635346756,224,25984
106,THA-VA-rh,Subcortical,0.9999230295566502,0.9955357142857143,0.9955357142857143,0.9955357142857143,224,25984
107,THA-DA-rh,Subcortical,0.9999615147783252,1.0,0.9955357142857143,0.9977628635346756,224,25984
108,NAc-shell-rh,Subcortical,0.9998845443349754,0.9955156950672646,0.9910714285714286,0.9932885906040269,224,25984
109,NAc-core-rh,Subcortical,0.9997306034482759,1.0,0.96875,0.9841269841269841,224,25984
110,pGP-rh,Subcortical,0.9998075738916257,0.9823788546255506,0.9955357142857143,0.9889135254988913,224,25984
111,aGP-rh,Subcortical,0.9996536330049262,0.9653679653679653,0.9955357142857143,0.9802197802197802,224,25984
112,aPUT-rh,Subcortical,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
113,pPUT-rh,Subcortical,0.9998075738916257,1.0,0.9776785714285714,0.9887133182844243,224,25984
114,aCAU-rh,Subcortical,0.9998460591133005,1.0,0.9821428571428571,0.990990990990991,224,25984
115,pCAU-rh,Subcortical,0.9998845443349754,0.9955156950672646,0.9910714285714286,0.9932885906040269,224,25984
