region_idx,region_name,network,hemisphere,accuracy,error_rate,precision,recall,f1_score,fnr,fpr,n_samples,n_correct,n_errors,n_false_positives
168,RH_ContA_PFCl_2,ContA,right,0.95,0.050000000000000044,0.9223300970873787,0.95,0.9359605911330049,0.05,0.0003463203463203463,200,190,10,16
169,RH_ContA_Cingm_1,ContA,right,0.795,0.20499999999999996,0.8641304347826086,0.795,0.8281249999999999,0.205,0.0005411255411255411,200,159,41,25
170,RH_ContB_Temp_1,ContB,right,0.915,0.08499999999999996,0.9891891891891892,0.915,0.9506493506493506,0.085,4.329004329004329e-05,200,183,17,2
171,RH_ContB_Temp_2,ContB,right,0.93,0.06999999999999995,0.93,0.93,0.93,0.07,0.00030303030303030303,200,186,14,14
172,RH_ContB_IPL_1,ContB,right,0.965,0.03500000000000003,0.9897435897435898,0.965,0.9772151898734178,0.035,4.329004329004329e-05,200,193,7,2
173,RH_ContB_IPL_2,ContB,right,0.975,0.025000000000000022,0.9558823529411765,0.975,0.9653465346534653,0.025,0.0001948051948051948,200,195,5,9
174,RH_ContB_PFCld_1,ContB,right,0.81,0.18999999999999995,0.8350515463917526,0.81,0.8223350253807107,0.19,0.0006926406926406926,200,162,38,32
175,RH_ContB_PFCld_2,ContB,right,0.97,0.030000000000000027,0.9371980676328503,0.97,0.9533169533169534,0.03,0.0002813852813852814,200,194,6,13
176,RH_ContB_PFClv_1,ContB,right,0.965,0.03500000000000003,0.9146919431279621,0.965,0.9391727493917275,0.035,0.0003896103896103896,200,193,7,18
177,RH_ContB_PFClv_2,ContB,right,0.93,0.06999999999999995,0.9253731343283582,0.93,0.9276807980049875,0.07,0.0003246753246753247,200,186,14,15
178,RH_ContB_PFCmp_1,ContB,right,0.985,0.015000000000000013,0.9036697247706422,0.985,0.9425837320574162,0.015,0.00045454545454545455,200,197,3,21
179,RH_ContB_PFCld_3,ContB,right,0.93,0.06999999999999995,1.0,0.93,0.9637305699481865,0.07,0.0,200,186,14,0
180,RH_ContC_pCun_1,ContC,right,0.945,0.05500000000000005,0.9947368421052631,0.945,0.9692307692307691,0.055,2.1645021645021645e-05,200,189,11,1
181,RH_ContC_pCun_2,ContC,right,0.855,0.14500000000000002,0.9827586206896551,0.855,0.9144385026737968,0.145,6.493506493506494e-05,200,171,29,3
182,RH_ContC_Cingp_1,ContC,right,0.93,0.06999999999999995,0.9893617021276596,0.93,0.9587628865979382,0.07,4.329004329004329e-05,200,186,14,2
183,RH_DefaultA_IPL_1,DefaultA,right,0.945,0.05500000000000005,0.9130434782608695,0.945,0.9287469287469287,0.055,0.0003896103896103896,200,189,11,18
184,RH_DefaultA_PFCd_1,DefaultA,right,0.855,0.14500000000000002,0.9095744680851063,0.855,0.8814432989690721,0.145,0.00036796536796536797,200,171,29,17
185,RH_DefaultA_pCunPCC_1,DefaultA,right,0.955,0.04500000000000004,0.9947916666666666,0.955,0.9744897959183673,0.045,2.1645021645021645e-05,200,191,9,1
186,RH_DefaultA_PFCm_1,DefaultA,right,0.93,0.06999999999999995,0.9738219895287958,0.93,0.9514066496163682,0.07,0.00010822510822510823,200,186,14,5
187,RH_DefaultA_PFCm_2,DefaultA,right,0.755,0.245,0.5033333333333333,0.755,0.604,0.245,0.003225108225108225,200,151,49,149
188,RH_DefaultA_PFCm_3,DefaultA,right,0.965,0.03500000000000003,1.0,0.965,0.9821882951653944,0.035,0.0,200,193,7,0
189,RH_DefaultB_Temp_1,DefaultB,right,0.93,0.06999999999999995,0.916256157635468,0.93,0.923076923076923,0.07,0.00036796536796536797,200,186,14,17
190,RH_DefaultB_AntTemp_1,DefaultB,right,0.835,0.16500000000000004,0.9881656804733728,0.835,0.9051490514905149,0.165,4.329004329004329e-05,200,167,33,2
191,RH_DefaultB_PFCd_1,DefaultB,right,0.96,0.040000000000000036,0.964824120603015,0.96,0.9624060150375939,0.04,0.00015151515151515152,200,192,8,7
192,RH_DefaultB_PFCv_1,DefaultB,right,0.97,0.030000000000000027,0.9847715736040609,0.97,0.9773299748110831,0.03,6.493506493506494e-05,200,194,6,3
193,RH_DefaultC_IPL_1,DefaultC,right,0.885,0.11499999999999999,0.9619565217391305,0.885,0.921875,0.115,0.00015151515151515152,200,177,23,7
194,RH_DefaultC_Rsp_1,DefaultC,right,0.975,0.025000000000000022,1.0,0.975,0.9873417721518987,0.025,0.0,200,195,5,0
195,RH_DefaultC_PHC_1,DefaultC,right,0.94,0.06000000000000005,0.9641025641025641,0.94,0.9518987341772152,0.06,0.00015151515151515152,200,188,12,7
196,RH_TempPar_1,TempPar,right,0.86,0.14,0.9297297297297298,0.86,0.8935064935064935,0.14,0.0002813852813852814,200,172,28,13
197,RH_TempPar_2,TempPar,right,0.835,0.16500000000000004,0.893048128342246,0.835,0.8630490956072352,0.165,0.0004329004329004329,200,167,33,20
198,RH_TempPar_3,TempPar,right,0.885,0.11499999999999999,0.8309859154929577,0.885,0.8571428571428572,0.115,0.0007792207792207792,200,177,23,36
199,RH_TempPar_4,TempPar,right,0.88,0.12,0.8110599078341014,0.88,0.8441247002398082,0.12,0.0008874458874458874,200,176,24,41
200,aHIP-rh,Hippocampus_ant,right,0.84,0.16000000000000003,0.9491525423728814,0.84,0.8912466843501327,0.16,0.0001948051948051948,200,168,32,9
201,pHIP-rh,Hippocampus_post,right,0.68,0.31999999999999995,0.591304347826087,0.68,0.6325581395348838,0.32,0.002034632034632035,200,136,64,94
202,lAMY-rh,Amygdala_lat,right,0.635,0.365,0.46691176470588236,0.635,0.538135593220339,0.365,0.0031385281385281384,200,127,73,145
203,mAMY-rh,Amygdala_med,right,0.8,0.19999999999999996,0.8333333333333334,0.8,0.816326530612245,0.2,0.0006926406926406926,200,160,40,32
204,THA-DP-rh,Thalamus_DP,right,0.68,0.31999999999999995,0.47719298245614034,0.68,0.5608247422680412,0.32,0.003225108225108225,200,136,64,149
205,THA-VP-rh,Thalamus_VP,right,0.68,0.31999999999999995,0.6766169154228856,0.68,0.6783042394014963,0.32,0.001406926406926407,200,136,64,65
206,THA-VA-rh,Thalamus_VA,right,0.82,0.18000000000000005,0.9647058823529412,0.82,0.8864864864864864,0.18,0.00012987012987012987,200,164,36,6
207,THA-DA-rh,Thalamus_DA,right,0.845,0.15500000000000003,0.8325123152709359,0.845,0.8387096774193549,0.155,0.0007359307359307359,200,169,31,34
208,NAc-shell-rh,Accumbens_shell,right,0.69,0.31000000000000005,0.6666666666666666,0.69,0.6781326781326782,0.31,0.0014935064935064936,200,138,62,69
209,NAc-core-rh,Accumbens_core,right,0.845,0.15500000000000003,0.8164251207729468,0.845,0.8304668304668306,0.155,0.0008225108225108225,200,169,31,38
210,pGP-rh,Pallidum_post,right,0.465,0.5349999999999999,0.26571428571428574,0.465,0.3381818181818182,0.535,0.005562770562770563,200,93,107,257
211,aGP-rh,Pallidum_ant,right,0.265,0.735,0.2,0.265,0.22795698924731184,0.735,0.004588744588744589,200,53,147,212
212,aPUT-rh,Putamen_ant,right,0.9,0.09999999999999998,0.9782608695652174,0.9,0.9375,0.1,8.658008658008658e-05,200,180,20,4
213,pPUT-rh,Putamen_post,right,0.815,0.18500000000000005,0.8907103825136612,0.815,0.8511749347258486,0.185,0.0004329004329004329,200,163,37,20
214,aCAU-rh,Caudate_ant,right,0.965,0.03500000000000003,0.9554455445544554,0.965,0.9601990049751244,0.035,0.0001948051948051948,200,193,7,9
215,pCAU-rh,Caudate_post,right,0.875,0.125,0.9562841530054644,0.875,0.9138381201044387,0.125,0.00017316017316017316,200,175,25,8
216,aHIP-lh,Hippocampus_ant,left,0.84,0.16000000000000003,0.8235294117647058,0.84,0.8316831683168315,0.16,0.0007792207792207792,200,168,32,36
217,pHIP-lh,Hippocampus_post,left,0.685,0.31499999999999995,0.6008771929824561,0.685,0.6401869158878505,0.315,0.00196969696969697,200,137,63,91
218,lAMY-lh,Amygdala_lat,left,0.77,0.22999999999999998,0.6754385964912281,0.77,0.719626168224299,0.23,0.0016017316017316017,200,154,46,74
219,mAMY-lh,Amygdala_med,left,0.825,0.17500000000000004,0.7819905213270142,0.825,0.802919708029197,0.175,0.0009956709956709957,200,165,35,46
220,THA-DP-lh,Thalamus_DP,left,0.77,0.22999999999999998,0.6363636363636364,0.77,0.6968325791855204,0.23,0.0019047619047619048,200,154,46,88
221,THA-VP-lh,Thalamus_VP,left,0.725,0.275,0.7038834951456311,0.725,0.7142857142857142,0.275,0.0013203463203463205,200,145,55,61
222,THA-VA-lh,Thalamus_VA,left,0.85,0.15000000000000002,0.9659090909090909,0.85,0.9042553191489362,0.15,0.00012987012987012987,200,170,30,6
223,THA-DA-lh,Thalamus_DA,left,0.83,0.17000000000000004,0.907103825136612,0.83,0.8668407310704961,0.17,0.00036796536796536797,200,166,34,17
224,NAc-shell-lh,Accumbens_shell,left,0.74,0.26,0.7081339712918661,0.74,0.7237163814180929,0.26,0.0013203463203463205,200,148,52,61
225,NAc-core-lh,Accumbens_core,left,0.78,0.21999999999999997,0.7464114832535885,0.78,0.7628361858190709,0.22,0.0011471861471861473,200,156,44,53
226,pGP-lh,Pallidum_post,left,0.415,0.585,0.3346774193548387,0.415,0.3705357142857143,0.585,0.0035714285714285713,200,83,117,165
227,aGP-lh,Pallidum_ant,left,0.24,0.76,0.1708185053380783,0.24,0.19958419958419957,0.76,0.005043290043290043,200,48,152,233
228,aPUT-lh,Putamen_ant,left,0.895,0.10499999999999998,0.9781420765027322,0.895,0.9347258485639686,0.105,8.658008658008658e-05,200,179,21,4
229,pPUT-lh,Putamen_post,left,0.78,0.21999999999999997,0.9176470588235294,0.78,0.8432432432432432,0.22,0.00030303030303030303,200,156,44,14
230,aCAU-lh,Caudate_ant,left,0.91,0.08999999999999997,0.9381443298969072,0.91,0.9238578680203046,0.09,0.00025974025974025974,200,182,18,12
231,pCAU-lh,Caudate_post,left,0.895,0.10499999999999998,0.9226804123711341,0.895,0.9086294416243655,0.105,0.0003246753246753247,200,179,21,15
