true_idx,pred_idx,error_rate,error_type,true_region,pred_region,true_network,pred_network,true_hemisphere,pred_hemisphere
59,226,0.004464285714285714,cross_network_same_hemi,LH_ContA_IPS_3,pGP-lh,ContA,Pallidum_post,left,left
60,34,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCd_1,LH_DorsAttnB_PostC_1,ContA,DorsAttnB,left,left
60,55,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCd_1,LH_LimbicA_TempPole_4,ContA,LimbicA,left,left
60,75,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCd_1,LH_DefaultA_PFCd_1,ContA,DefaultA,left,left
60,89,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCd_1,LH_DefaultB_PFCd_3,ContA,DefaultB,left,left
60,91,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCd_1,LH_DefaultB_PFCv_1,ContA,DefaultB,left,left
60,99,0.008928571428571428,cross_network_same_hemi,LH_ContA_PFCd_1,LH_TempPar_2,ContA,TempPar,left,left
60,136,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCd_1,RH_DorsAttnB_PostC_1,ContA,DorsAttnB,left,right
60,140,0.008928571428571428,cross_hemi_diff_network,LH_ContA_PFCd_1,RH_DorsAttnB_FEF_1,ContA,DorsAttnB,left,right
60,142,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCd_1,RH_SalVentAttnA_PrC_1,ContA,SalVentAttnA,left,right
60,146,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCd_1,RH_SalVentAttnA_FrMed_1,ContA,SalVentAttnA,left,right
60,147,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCd_1,RH_SalVentAttnA_ParMed_1,ContA,SalVentAttnA,left,right
60,152,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCd_1,RH_SalVentAttnB_PFCl_1,ContA,SalVentAttnB,left,right
60,211,0.008928571428571428,cross_hemi_diff_network,LH_ContA_PFCd_1,aGP-rh,ContA,Pallidum_ant,left,right
60,224,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCd_1,NAc-shell-lh,ContA,Accumbens_shell,left,left
61,0,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFClv_1,LH_VisCent_ExStr_2,ContA,VisCent,left,left
61,40,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFClv_1,LH_SalVentAttnA_Ins_1,ContA,SalVentAttnA,left,left
61,56,0.004464285714285714,within_network,LH_ContA_PFClv_1,LH_ContA_Temp_1,ContA,ContA,left,left
61,63,0.004464285714285714,within_network,LH_ContA_PFClv_1,LH_ContA_PFCl_2,ContA,ContA,left,left
61,66,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFClv_1,LH_ContB_Temp_1,ContA,ContB,left,left
61,67,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFClv_1,LH_ContB_IPL_1,ContA,ContB,left,left
61,68,0.008928571428571428,cross_network_same_hemi,LH_ContA_PFClv_1,LH_ContB_PFCl_1,ContA,ContB,left,left
61,149,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFClv_1,RH_SalVentAttnA_FrMed_2,ContA,SalVentAttnA,left,right
61,152,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFClv_1,RH_SalVentAttnB_PFCl_1,ContA,SalVentAttnB,left,right
61,154,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFClv_1,RH_SalVentAttnB_Ins_2,ContA,SalVentAttnB,left,right
61,208,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFClv_1,NAc-shell-rh,ContA,Accumbens_shell,left,right
61,211,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFClv_1,aGP-rh,ContA,Pallidum_ant,left,right
61,227,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFClv_1,aGP-lh,ContA,Pallidum_ant,left,left
62,46,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_1,LH_SalVentAttnB_IPL_1,ContA,SalVentAttnB,left,left
62,50,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_1,LH_LimbicB_OFC_1,ContA,LimbicB,left,left
62,54,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_1,LH_LimbicA_TempPole_3,ContA,LimbicA,left,left
62,56,0.004464285714285714,within_network,LH_ContA_PFCl_1,LH_ContA_Temp_1,ContA,ContA,left,left
62,66,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_1,LH_ContB_Temp_1,ContA,ContB,left,left
62,98,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_1,LH_TempPar_1,ContA,TempPar,left,left
62,99,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_1,LH_TempPar_2,ContA,TempPar,left,left
62,210,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_1,pGP-rh,ContA,Pallidum_post,left,right
63,31,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,LH_DorsAttnA_SPL_1,ContA,DorsAttnA,left,left
63,34,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,LH_DorsAttnB_PostC_1,ContA,DorsAttnB,left,left
63,38,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,LH_DorsAttnB_FEF_1,ContA,DorsAttnB,left,left
63,56,0.004464285714285714,within_network,LH_ContA_PFCl_2,LH_ContA_Temp_1,ContA,ContA,left,left
63,61,0.004464285714285714,within_network,LH_ContA_PFCl_2,LH_ContA_PFClv_1,ContA,ContA,left,left
63,64,0.004464285714285714,within_network,LH_ContA_PFCl_2,LH_ContA_PFCl_3,ContA,ContA,left,left
63,66,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,LH_ContB_Temp_1,ContA,ContB,left,left
63,94,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,LH_DefaultB_PFCv_4,ContA,DefaultB,left,left
63,140,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_2,RH_DorsAttnB_FEF_1,ContA,DorsAttnB,left,right
63,147,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_2,RH_SalVentAttnA_ParMed_1,ContA,SalVentAttnA,left,right
63,149,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_2,RH_SalVentAttnA_FrMed_2,ContA,SalVentAttnA,left,right
63,206,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_2,THA-VA-rh,ContA,Thalamus_VA,left,right
63,210,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_2,pGP-rh,ContA,Pallidum_post,left,right
63,211,0.008928571428571428,cross_hemi_diff_network,LH_ContA_PFCl_2,aGP-rh,ContA,Pallidum_ant,left,right
63,226,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,pGP-lh,ContA,Pallidum_post,left,left
63,227,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,aGP-lh,ContA,Pallidum_ant,left,left
63,229,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_2,pPUT-lh,ContA,Putamen_post,left,left
64,28,0.008928571428571428,cross_network_same_hemi,LH_ContA_PFCl_3,LH_DorsAttnA_TempOcc_1,ContA,DorsAttnA,left,left
64,33,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_DorsAttnA_SPL_3,ContA,DorsAttnA,left,left
64,42,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_SalVentAttnA_FrOper_2,ContA,SalVentAttnA,left,left
64,46,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_SalVentAttnB_IPL_1,ContA,SalVentAttnB,left,left
64,50,0.008928571428571428,cross_network_same_hemi,LH_ContA_PFCl_3,LH_LimbicB_OFC_1,ContA,LimbicB,left,left
64,63,0.008928571428571428,within_network,LH_ContA_PFCl_3,LH_ContA_PFCl_2,ContA,ContA,left,left
64,67,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_ContB_IPL_1,ContA,ContB,left,left
64,68,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_ContB_PFCl_1,ContA,ContB,left,left
64,69,0.008928571428571428,cross_network_same_hemi,LH_ContA_PFCl_3,LH_ContB_PFClv_1,ContA,ContB,left,left
64,70,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_ContB_PFClv_2,ContA,ContB,left,left
64,86,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_DefaultB_IPL_1,ContA,DefaultB,left,left
64,93,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_DefaultB_PFCv_3,ContA,DefaultB,left,left
64,98,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_TempPar_1,ContA,TempPar,left,left
64,99,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,LH_TempPar_2,ContA,TempPar,left,left
64,107,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_3,RH_VisPeri_ExStrInf_2,ContA,VisPeri,left,right
64,142,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_3,RH_SalVentAttnA_PrC_1,ContA,SalVentAttnA,left,right
64,143,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_3,RH_SalVentAttnA_Ins_1,ContA,SalVentAttnA,left,right
64,167,0.004464285714285714,within_network,LH_ContA_PFCl_3,RH_ContA_PFCl_1,ContA,ContA,left,right
64,168,0.004464285714285714,within_network,LH_ContA_PFCl_3,RH_ContA_PFCl_2,ContA,ContA,left,right
64,169,0.008928571428571428,within_network,LH_ContA_PFCl_3,RH_ContA_Cingm_1,ContA,ContA,left,right
64,189,0.004464285714285714,cross_hemi_diff_network,LH_ContA_PFCl_3,RH_DefaultB_Temp_1,ContA,DefaultB,left,right
64,220,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,THA-DP-lh,ContA,Thalamus_DP,left,left
64,229,0.004464285714285714,cross_network_same_hemi,LH_ContA_PFCl_3,pPUT-lh,ContA,Putamen_post,left,left
65,53,0.004464285714285714,cross_network_same_hemi,LH_ContA_Cingm_1,LH_LimbicA_TempPole_2,ContA,LimbicA,left,left
65,63,0.004464285714285714,within_network,LH_ContA_Cingm_1,LH_ContA_PFCl_2,ContA,ContA,left,left
65,64,0.004464285714285714,within_network,LH_ContA_Cingm_1,LH_ContA_PFCl_3,ContA,ContA,left,left
65,102,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,RH_VisCent_Striate_1,ContA,VisCent,left,right
65,161,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,RH_LimbicA_TempPole_2,ContA,LimbicA,left,right
65,182,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,RH_ContC_Cingp_1,ContA,ContC,left,right
65,187,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,RH_DefaultA_PFCm_2,ContA,DefaultA,left,right
65,196,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,RH_TempPar_1,ContA,TempPar,left,right
65,200,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,aHIP-rh,ContA,Hippocampus_ant,left,right
65,203,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,mAMY-rh,ContA,Amygdala_med,left,right
65,208,0.008928571428571428,cross_hemi_diff_network,LH_ContA_Cingm_1,NAc-shell-rh,ContA,Accumbens_shell,left,right
65,210,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,pGP-rh,ContA,Pallidum_post,left,right
65,211,0.008928571428571428,cross_hemi_diff_network,LH_ContA_Cingm_1,aGP-rh,ContA,Pallidum_ant,left,right
65,214,0.004464285714285714,cross_hemi_diff_network,LH_ContA_Cingm_1,aCAU-rh,ContA,Caudate_ant,left,right
65,227,0.008928571428571428,cross_network_same_hemi,LH_ContA_Cingm_1,aGP-lh,ContA,Pallidum_ant,left,left
66,31,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_DorsAttnA_SPL_1,ContB,DorsAttnA,left,left
66,53,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_LimbicA_TempPole_2,ContB,LimbicA,left,left
66,56,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_ContA_Temp_1,ContB,ContA,left,left
66,62,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_ContA_PFCl_1,ContB,ContA,left,left
66,64,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_ContA_PFCl_3,ContB,ContA,left,left
66,69,0.004464285714285714,within_network,LH_ContB_Temp_1,LH_ContB_PFClv_1,ContB,ContB,left,left
66,84,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_DefaultB_Temp_3,ContB,DefaultB,left,left
66,92,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_DefaultB_PFCv_2,ContB,DefaultB,left,left
66,95,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_DefaultC_IPL_1,ContB,DefaultC,left,left
66,97,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,LH_DefaultC_PHC_1,ContB,DefaultC,left,left
66,99,0.008928571428571428,cross_network_same_hemi,LH_ContB_Temp_1,LH_TempPar_2,ContB,TempPar,left,left
66,124,0.004464285714285714,cross_hemi_diff_network,LH_ContB_Temp_1,RH_SomMotB_Aud_2,ContB,SomMotB,left,right
66,131,0.004464285714285714,cross_hemi_diff_network,LH_ContB_Temp_1,RH_DorsAttnA_ParOcc_1,ContB,DorsAttnA,left,right
66,193,0.004464285714285714,cross_hemi_diff_network,LH_ContB_Temp_1,RH_DefaultC_IPL_1,ContB,DefaultC,left,right
66,217,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,pHIP-lh,ContB,Hippocampus_post,left,left
66,218,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,lAMY-lh,ContB,Amygdala_lat,left,left
66,220,0.004464285714285714,cross_network_same_hemi,LH_ContB_Temp_1,THA-DP-lh,ContB,Thalamus_DP,left,left
67,64,0.004464285714285714,cross_network_same_hemi,LH_ContB_IPL_1,LH_ContA_PFCl_3,ContB,ContA,left,left
67,85,0.004464285714285714,cross_network_same_hemi,LH_ContB_IPL_1,LH_DefaultB_Temp_4,ContB,DefaultB,left,left
67,93,0.004464285714285714,cross_network_same_hemi,LH_ContB_IPL_1,LH_DefaultB_PFCv_3,ContB,DefaultB,left,left
67,99,0.008928571428571428,cross_network_same_hemi,LH_ContB_IPL_1,LH_TempPar_2,ContB,TempPar,left,left
67,138,0.004464285714285714,cross_hemi_diff_network,LH_ContB_IPL_1,RH_DorsAttnB_PostC_3,ContB,DorsAttnB,left,right
67,171,0.004464285714285714,within_network,LH_ContB_IPL_1,RH_ContB_Temp_2,ContB,ContB,left,right
67,175,0.004464285714285714,within_network,LH_ContB_IPL_1,RH_ContB_PFCld_2,ContB,ContB,left,right
67,211,0.008928571428571428,cross_hemi_diff_network,LH_ContB_IPL_1,aGP-rh,ContB,Pallidum_ant,left,right
67,226,0.004464285714285714,cross_network_same_hemi,LH_ContB_IPL_1,pGP-lh,ContB,Pallidum_post,left,left
67,227,0.004464285714285714,cross_network_same_hemi,LH_ContB_IPL_1,aGP-lh,ContB,Pallidum_ant,left,left
68,70,0.004464285714285714,within_network,LH_ContB_PFCl_1,LH_ContB_PFClv_2,ContB,ContB,left,left
68,83,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFCl_1,LH_DefaultB_Temp_2,ContB,DefaultB,left,left
68,161,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFCl_1,RH_LimbicA_TempPole_2,ContB,LimbicA,left,right
68,178,0.004464285714285714,within_network,LH_ContB_PFCl_1,RH_ContB_PFCmp_1,ContB,ContB,left,right
68,187,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFCl_1,RH_DefaultA_PFCm_2,ContB,DefaultA,left,right
68,211,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFCl_1,aGP-rh,ContB,Pallidum_ant,left,right
68,217,0.008928571428571428,cross_network_same_hemi,LH_ContB_PFCl_1,pHIP-lh,ContB,Hippocampus_post,left,left
69,46,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,LH_SalVentAttnB_IPL_1,ContB,SalVentAttnB,left,left
69,50,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,LH_LimbicB_OFC_1,ContB,LimbicB,left,left
69,52,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,LH_LimbicA_TempPole_1,ContB,LimbicA,left,left
69,64,0.013392857142857142,cross_network_same_hemi,LH_ContB_PFClv_1,LH_ContA_PFCl_3,ContB,ContA,left,left
69,67,0.004464285714285714,within_network,LH_ContB_PFClv_1,LH_ContB_IPL_1,ContB,ContB,left,left
69,70,0.004464285714285714,within_network,LH_ContB_PFClv_1,LH_ContB_PFClv_2,ContB,ContB,left,left
69,83,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,LH_DefaultB_Temp_2,ContB,DefaultB,left,left
69,90,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,LH_DefaultB_PFCd_4,ContB,DefaultB,left,left
69,94,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,LH_DefaultB_PFCv_4,ContB,DefaultB,left,left
69,182,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_1,RH_ContC_Cingp_1,ContB,ContC,left,right
69,183,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_1,RH_DefaultA_IPL_1,ContB,DefaultA,left,right
69,189,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_1,RH_DefaultB_Temp_1,ContB,DefaultB,left,right
69,208,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_1,NAc-shell-rh,ContB,Accumbens_shell,left,right
69,210,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_1,pGP-rh,ContB,Pallidum_post,left,right
69,226,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,pGP-lh,ContB,Pallidum_post,left,left
69,227,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_1,aGP-lh,ContB,Pallidum_ant,left,left
70,42,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,LH_SalVentAttnA_FrOper_2,ContB,SalVentAttnA,left,left
70,47,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,LH_SalVentAttnB_PFCl_1,ContB,SalVentAttnB,left,left
70,60,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,LH_ContA_PFCd_1,ContB,ContA,left,left
70,66,0.004464285714285714,within_network,LH_ContB_PFClv_2,LH_ContB_Temp_1,ContB,ContB,left,left
70,68,0.004464285714285714,within_network,LH_ContB_PFClv_2,LH_ContB_PFCl_1,ContB,ContB,left,left
70,80,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,LH_DefaultA_PFCm_2,ContB,DefaultA,left,left
70,86,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,LH_DefaultB_IPL_1,ContB,DefaultB,left,left
70,93,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,LH_DefaultB_PFCv_3,ContB,DefaultB,left,left
70,144,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,RH_SalVentAttnA_Ins_2,ContB,SalVentAttnA,left,right
70,147,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,RH_SalVentAttnA_ParMed_1,ContB,SalVentAttnA,left,right
70,155,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,RH_SalVentAttnB_PFCmp_1,ContB,SalVentAttnB,left,right
70,159,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,RH_LimbicB_OFC_4,ContB,LimbicB,left,right
70,176,0.004464285714285714,within_network,LH_ContB_PFClv_2,RH_ContB_PFClv_1,ContB,ContB,left,right
70,187,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,RH_DefaultA_PFCm_2,ContB,DefaultA,left,right
70,193,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,RH_DefaultC_IPL_1,ContB,DefaultC,left,right
70,208,0.004464285714285714,cross_hemi_diff_network,LH_ContB_PFClv_2,NAc-shell-rh,ContB,Accumbens_shell,left,right
70,211,0.008928571428571428,cross_hemi_diff_network,LH_ContB_PFClv_2,aGP-rh,ContB,Pallidum_ant,left,right
70,217,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,pHIP-lh,ContB,Hippocampus_post,left,left
70,227,0.004464285714285714,cross_network_same_hemi,LH_ContB_PFClv_2,aGP-lh,ContB,Pallidum_ant,left,left
72,58,0.004464285714285714,cross_network_same_hemi,LH_ContC_pCun_2,LH_ContA_IPS_2,ContC,ContA,left,left
72,111,0.004464285714285714,cross_hemi_diff_network,LH_ContC_pCun_2,RH_VisPeri_ExStrSup_3,ContC,VisPeri,left,right
72,133,0.004464285714285714,cross_hemi_diff_network,LH_ContC_pCun_2,RH_DorsAttnA_SPL_2,ContC,DorsAttnA,left,right
72,177,0.004464285714285714,cross_hemi_diff_network,LH_ContC_pCun_2,RH_ContB_PFClv_2,ContC,ContB,left,right
72,179,0.004464285714285714,cross_hemi_diff_network,LH_ContC_pCun_2,RH_ContB_PFCld_3,ContC,ContB,left,right
72,211,0.004464285714285714,cross_hemi_diff_network,LH_ContC_pCun_2,aGP-rh,ContC,Pallidum_ant,left,right
73,47,0.004464285714285714,cross_network_same_hemi,LH_ContC_Cingp_1,LH_SalVentAttnB_PFCl_1,ContC,SalVentAttnB,left,left
73,206,0.004464285714285714,cross_hemi_diff_network,LH_ContC_Cingp_1,THA-VA-rh,ContC,Thalamus_VA,left,right
73,225,0.004464285714285714,cross_network_same_hemi,LH_ContC_Cingp_1,NAc-core-lh,ContC,Accumbens_core,left,left
74,67,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_IPL_1,LH_ContB_IPL_1,DefaultA,ContB,left,left
74,69,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_IPL_1,LH_ContB_PFClv_1,DefaultA,ContB,left,left
74,86,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_IPL_1,LH_DefaultB_IPL_1,DefaultA,DefaultB,left,left
74,95,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_IPL_1,LH_DefaultC_IPL_1,DefaultA,DefaultC,left,left
74,162,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_IPL_1,RH_LimbicA_TempPole_3,DefaultA,LimbicA,left,right
74,170,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_IPL_1,RH_ContB_Temp_1,DefaultA,ContB,left,right
74,189,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_IPL_1,RH_DefaultB_Temp_1,DefaultA,DefaultB,left,right
74,226,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_IPL_1,pGP-lh,DefaultA,Pallidum_post,left,left
75,10,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCd_1,LH_VisPeri_ExStrSup_1,DefaultA,VisPeri,left,left
75,54,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCd_1,LH_LimbicA_TempPole_3,DefaultA,LimbicA,left,left
75,56,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCd_1,LH_ContA_Temp_1,DefaultA,ContA,left,left
75,64,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCd_1,LH_ContA_PFCl_3,DefaultA,ContA,left,left
75,84,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCd_1,LH_DefaultB_Temp_3,DefaultA,DefaultB,left,left
75,160,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCd_1,RH_LimbicA_TempPole_1,DefaultA,LimbicA,left,right
75,170,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCd_1,RH_ContB_Temp_1,DefaultA,ContB,left,right
75,174,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCd_1,RH_ContB_PFCld_1,DefaultA,ContB,left,right
75,177,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCd_1,RH_ContB_PFClv_2,DefaultA,ContB,left,right
76,75,0.004464285714285714,within_network,LH_DefaultA_pCunPCC_1,LH_DefaultA_PFCd_1,DefaultA,DefaultA,left,left
76,95,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_pCunPCC_1,LH_DefaultC_IPL_1,DefaultA,DefaultC,left,left
76,190,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_pCunPCC_1,RH_DefaultB_AntTemp_1,DefaultA,DefaultB,left,right
77,86,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_pCunPCC_2,LH_DefaultB_IPL_1,DefaultA,DefaultB,left,left
77,159,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_pCunPCC_2,RH_LimbicB_OFC_4,DefaultA,LimbicB,left,right
77,174,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_pCunPCC_2,RH_ContB_PFCld_1,DefaultA,ContB,left,right
77,187,0.008928571428571428,within_network,LH_DefaultA_pCunPCC_2,RH_DefaultA_PFCm_2,DefaultA,DefaultA,left,right
77,193,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_pCunPCC_2,RH_DefaultC_IPL_1,DefaultA,DefaultC,left,right
77,211,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_pCunPCC_2,aGP-rh,DefaultA,Pallidum_ant,left,right
78,10,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_pCunPCC_3,LH_VisPeri_ExStrSup_1,DefaultA,VisPeri,left,left
78,31,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_pCunPCC_3,LH_DorsAttnA_SPL_1,DefaultA,DorsAttnA,left,left
78,32,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_pCunPCC_3,LH_DorsAttnA_SPL_2,DefaultA,DorsAttnA,left,left
78,99,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_pCunPCC_3,LH_TempPar_2,DefaultA,TempPar,left,left
78,184,0.004464285714285714,within_network,LH_DefaultA_pCunPCC_3,RH_DefaultA_PFCd_1,DefaultA,DefaultA,left,right
78,193,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_pCunPCC_3,RH_DefaultC_IPL_1,DefaultA,DefaultC,left,right
79,21,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCm_1,LH_SomMotB_Aud_2,DefaultA,SomMotB,left,left
79,92,0.004464285714285714,cross_network_same_hemi,LH_DefaultA_PFCm_1,LH_DefaultB_PFCv_2,DefaultA,DefaultB,left,left
79,156,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCm_1,RH_LimbicB_OFC_1,DefaultA,LimbicB,left,right
79,159,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCm_1,RH_LimbicB_OFC_4,DefaultA,LimbicB,left,right
79,160,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCm_1,RH_LimbicA_TempPole_1,DefaultA,LimbicA,left,right
79,161,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCm_1,RH_LimbicA_TempPole_2,DefaultA,LimbicA,left,right
79,167,0.004464285714285714,cross_hemi_diff_network,LH_DefaultA_PFCm_1,RH_ContA_PFCl_1,DefaultA,ContA,left,right
79,187,0.008928571428571428,within_network,LH_DefaultA_PFCm_1,RH_DefaultA_PFCm_2,DefaultA,DefaultA,left,right
