region_idx,region_name,network,hemisphere,accuracy,error_rate,precision,recall,f1_score,fnr,fpr,n_samples,n_correct,n_errors,n_false_positives
145,RH_SalVentAttnA_FrOper_1,SalVentAttnA,right,0.9821428571428571,0.017857142857142905,0.995475113122172,0.9821428571428571,0.9887640449438202,0.017857142857142856,1.932591218305504e-05,224,220,4,1
146,RH_SalVentAttnA_FrMed_1,SalVentAttnA,right,0.96875,0.03125,0.9730941704035875,0.96875,0.9709172259507831,0.03125,0.00011595547309833024,224,217,7,6
147,RH_SalVentAttnA_ParMed_1,SalVentAttnA,right,0.8571428571428571,0.1428571428571429,0.8648648648648649,0.8571428571428571,0.8609865470852017,0.14285714285714285,0.0005797773654916512,224,192,32,30
148,RH_SalVentAttnA_ParMed_2,SalVentAttnA,right,0.9419642857142857,0.0580357142857143,0.9590909090909091,0.9419642857142857,0.9504504504504505,0.05803571428571429,0.00017393320964749536,224,211,13,9
149,RH_SalVentAttnA_FrMed_2,SalVentAttnA,right,0.9330357142857143,0.0669642857142857,0.9675925925925926,0.9330357142857143,0.9499999999999998,0.06696428571428571,0.00013528138528138528,224,209,15,7
150,RH_SalVentAttnB_IPL_1,SalVentAttnB,right,0.9107142857142857,0.0892857142857143,0.9272727272727272,0.9107142857142857,0.918918918918919,0.08928571428571429,0.00030921459492888067,224,204,20,16
151,RH_SalVentAttnB_PFClv_1,SalVentAttnB,right,0.9330357142857143,0.0669642857142857,0.9812206572769953,0.9330357142857143,0.9565217391304348,0.06696428571428571,7.730364873222017e-05,224,209,15,4
152,RH_SalVentAttnB_PFCl_1,SalVentAttnB,right,0.9464285714285714,0.0535714285714286,0.905982905982906,0.9464285714285714,0.9257641921397379,0.05357142857142857,0.00042517006802721087,224,212,12,22
153,RH_SalVentAttnB_Ins_1,SalVentAttnB,right,0.8794642857142857,0.1205357142857143,0.8678414096916299,0.8794642857142857,0.8736141906873615,0.12053571428571429,0.0005797773654916512,224,197,27,30
154,RH_SalVentAttnB_Ins_2,SalVentAttnB,right,0.9553571428571429,0.044642857142857095,0.9683257918552036,0.9553571428571429,0.9617977528089888,0.044642857142857144,0.00013528138528138528,224,214,10,7
155,RH_SalVentAttnB_PFCmp_1,SalVentAttnB,right,0.9419642857142857,0.0580357142857143,0.9723502304147466,0.9419642857142857,0.9569160997732427,0.05803571428571429,0.00011595547309833024,224,211,13,6
156,RH_LimbicB_OFC_1,LimbicB,right,0.9017857142857143,0.0982142857142857,0.9395348837209302,0.9017857142857143,0.9202733485193623,0.09821428571428571,0.0002512368583797155,224,202,22,13
157,RH_LimbicB_OFC_2,LimbicB,right,0.9196428571428571,0.0803571428571429,0.9363636363636364,0.9196428571428571,0.9279279279279279,0.08035714285714286,0.00027056277056277056,224,206,18,14
158,RH_LimbicB_OFC_3,LimbicB,right,0.9776785714285714,0.022321428571428603,0.9820627802690582,0.9776785714285714,0.9798657718120806,0.022321428571428572,7.730364873222017e-05,224,219,5,4
159,RH_LimbicB_OFC_4,LimbicB,right,0.9107142857142857,0.0892857142857143,0.9444444444444444,0.9107142857142857,0.9272727272727271,0.08928571428571429,0.00023191094619666049,224,204,20,12
160,RH_LimbicA_TempPole_1,LimbicA,right,0.8526785714285714,0.1473214285714286,0.8025210084033614,0.8526785714285714,0.8268398268398268,0.14732142857142858,0.0009083178726035869,224,191,33,47
161,RH_LimbicA_TempPole_2,LimbicA,right,0.8214285714285714,0.1785714285714286,0.8141592920353983,0.8214285714285714,0.8177777777777777,0.17857142857142858,0.0008116883116883117,224,184,40,42
162,RH_LimbicA_TempPole_3,LimbicA,right,0.7901785714285714,0.2098214285714286,0.7165991902834008,0.7901785714285714,0.751592356687898,0.20982142857142858,0.0013528138528138528,224,177,47,70
163,RH_LimbicA_TempPole_4,LimbicA,right,0.90625,0.09375,0.8982300884955752,0.90625,0.9022222222222221,0.09375,0.0004444959802102659,224,203,21,23
164,RH_ContA_IPS_1,ContA,right,0.9642857142857143,0.0357142857142857,0.9773755656108597,0.9642857142857143,0.9707865168539326,0.03571428571428571,9.66295609152752e-05,224,216,8,5
165,RH_ContA_IPS_2,ContA,right,0.9732142857142857,0.0267857142857143,0.990909090909091,0.9732142857142857,0.9819819819819819,0.026785714285714284,3.865182436611008e-05,224,218,6,2
166,RH_ContA_PFCd_1,ContA,right,0.9151785714285714,0.0848214285714286,0.9534883720930233,0.9151785714285714,0.9339407744874715,0.08482142857142858,0.0001932591218305504,224,205,19,10
167,RH_ContA_PFCl_1,ContA,right,0.9375,0.0625,0.9292035398230089,0.9375,0.9333333333333333,0.0625,0.00030921459492888067,224,210,14,16
168,RH_ContA_PFCl_2,ContA,right,0.9330357142857143,0.0669642857142857,0.9457013574660633,0.9330357142857143,0.9393258426966292,0.06696428571428571,0.00023191094619666049,224,209,15,12
169,RH_ContA_Cingm_1,ContA,right,0.9375,0.0625,0.9333333333333333,0.9375,0.9354120267260579,0.0625,0.0002898886827458256,224,210,14,15
170,RH_ContB_Temp_1,ContB,right,0.9508928571428571,0.049107142857142905,0.9638009049773756,0.9508928571428571,0.9573033707865168,0.049107142857142856,0.00015460729746444033,224,213,11,8
171,RH_ContB_Temp_2,ContB,right,0.9196428571428571,0.0803571428571429,0.8340080971659919,0.9196428571428571,0.8747346072186836,0.08035714285714286,0.0007923623995052567,224,206,18,41
172,RH_ContB_IPL_1,ContB,right,0.9553571428571429,0.044642857142857095,0.9953488372093023,0.9553571428571429,0.9749430523917996,0.044642857142857144,1.932591218305504e-05,224,214,10,1
173,RH_ContB_IPL_2,ContB,right,0.9508928571428571,0.049107142857142905,0.9638009049773756,0.9508928571428571,0.9573033707865168,0.049107142857142856,0.00015460729746444033,224,213,11,8
174,RH_ContB_PFCld_1,ContB,right,0.9107142857142857,0.0892857142857143,0.9066666666666666,0.9107142857142857,0.9086859688195991,0.08928571428571429,0.00040584415584415587,224,204,20,21
175,RH_ContB_PFCld_2,ContB,right,0.9419642857142857,0.0580357142857143,0.9678899082568807,0.9419642857142857,0.9547511312217194,0.05803571428571429,0.00013528138528138528,224,211,13,7
176,RH_ContB_PFClv_1,ContB,right,0.9330357142857143,0.0669642857142857,0.9457013574660633,0.9330357142857143,0.9393258426966292,0.06696428571428571,0.00023191094619666049,224,209,15,12
177,RH_ContB_PFClv_2,ContB,right,0.9196428571428571,0.0803571428571429,0.9406392694063926,0.9196428571428571,0.9300225733634311,0.08035714285714286,0.0002512368583797155,224,206,18,13
178,RH_ContB_PFCmp_1,ContB,right,0.9553571428571429,0.044642857142857095,0.9771689497716894,0.9553571428571429,0.9661399548532732,0.044642857142857144,9.66295609152752e-05,224,214,10,5
179,RH_ContB_PFCld_3,ContB,right,0.9598214285714286,0.0401785714285714,0.9817351598173516,0.9598214285714286,0.9706546275395034,0.04017857142857143,7.730364873222017e-05,224,215,9,4
180,RH_ContC_pCun_1,ContC,right,0.9910714285714286,0.008928571428571397,0.9955156950672646,0.9910714285714286,0.9932885906040269,0.008928571428571428,1.932591218305504e-05,224,222,2,1
181,RH_ContC_pCun_2,ContC,right,0.9821428571428571,0.017857142857142905,0.9865470852017937,0.9821428571428571,0.9843400447427293,0.017857142857142856,5.797773654916512e-05,224,220,4,3
182,RH_ContC_Cingp_1,ContC,right,0.9866071428571429,0.013392857142857095,0.9866071428571429,0.9866071428571429,0.9866071428571429,0.013392857142857142,5.797773654916512e-05,224,221,3,3
183,RH_DefaultA_IPL_1,DefaultA,right,0.9241071428571429,0.0758928571428571,0.9241071428571429,0.9241071428571429,0.9241071428571429,0.07589285714285714,0.00032854050711193566,224,207,17,17
184,RH_DefaultA_PFCd_1,DefaultA,right,0.8928571428571429,0.1071428571428571,0.9174311926605505,0.8928571428571429,0.9049773755656108,0.10714285714285714,0.0003478664192949907,224,200,24,18
185,RH_DefaultA_pCunPCC_1,DefaultA,right,1.0,0.0,1.0,1.0,1.0,0.0,0.0,224,224,0,0
186,RH_DefaultA_PFCm_1,DefaultA,right,0.9866071428571429,0.013392857142857095,0.9866071428571429,0.9866071428571429,0.9866071428571429,0.013392857142857142,5.797773654916512e-05,224,221,3,3
187,RH_DefaultA_PFCm_2,DefaultA,right,0.65625,0.34375,0.5306859205776173,0.65625,0.5868263473053893,0.34375,0.002512368583797155,224,147,77,130
188,RH_DefaultA_PFCm_3,DefaultA,right,0.9732142857142857,0.0267857142857143,0.990909090909091,0.9732142857142857,0.9819819819819819,0.026785714285714284,3.865182436611008e-05,224,218,6,2
189,RH_DefaultB_Temp_1,DefaultB,right,0.9508928571428571,0.049107142857142905,0.9594594594594594,0.9508928571428571,0.9551569506726457,0.049107142857142856,0.00017393320964749536,224,213,11,9
190,RH_DefaultB_AntTemp_1,DefaultB,right,0.9375,0.0625,0.963302752293578,0.9375,0.9502262443438915,0.0625,0.00015460729746444033,224,210,14,8
191,RH_DefaultB_PFCd_1,DefaultB,right,0.9196428571428571,0.0803571428571429,0.9671361502347418,0.9196428571428571,0.9427917620137299,0.08035714285714286,0.00013528138528138528,224,206,18,7
192,RH_DefaultB_PFCv_1,DefaultB,right,0.96875,0.03125,0.96875,0.96875,0.96875,0.03125,0.00013528138528138528,224,217,7,7
193,RH_DefaultC_IPL_1,DefaultC,right,0.9330357142857143,0.0669642857142857,0.9414414414414415,0.9330357142857143,0.9372197309417041,0.06696428571428571,0.0002512368583797155,224,209,15,13
194,RH_DefaultC_Rsp_1,DefaultC,right,0.9955357142857143,0.004464285714285698,1.0,0.9955357142857143,0.9977628635346756,0.004464285714285714,0.0,224,223,1,0
195,RH_DefaultC_PHC_1,DefaultC,right,0.9464285714285714,0.0535714285714286,0.986046511627907,0.9464285714285714,0.9658314350797267,0.05357142857142857,5.797773654916512e-05,224,212,12,3
196,RH_TempPar_1,TempPar,right,0.9151785714285714,0.0848214285714286,0.9318181818181818,0.9151785714285714,0.9234234234234233,0.08482142857142858,0.0002898886827458256,224,205,19,15
197,RH_TempPar_2,TempPar,right,0.8928571428571429,0.1071428571428571,0.9009009009009009,0.8928571428571429,0.8968609865470852,0.10714285714285714,0.00042517006802721087,224,200,24,22
198,RH_TempPar_3,TempPar,right,0.8928571428571429,0.1071428571428571,0.9302325581395349,0.8928571428571429,0.9111617312072893,0.10714285714285714,0.0002898886827458256,224,200,24,15
199,RH_TempPar_4,TempPar,right,0.9107142857142857,0.0892857142857143,0.9066666666666666,0.9107142857142857,0.9086859688195991,0.08928571428571429,0.00040584415584415587,224,204,20,21
200,aHIP-rh,Hippocampus_ant,right,0.9285714285714286,0.0714285714285714,0.9162995594713657,0.9285714285714286,0.9223946784922396,0.07142857142857142,0.00036719233147804577,224,208,16,19
201,pHIP-rh,Hippocampus_post,right,0.8348214285714286,0.1651785714285714,0.7824267782426778,0.8348214285714286,0.8077753779697625,0.16517857142857142,0.001004947433518862,224,187,37,52
202,lAMY-rh,Amygdala_lat,right,0.7767857142857143,0.2232142857142857,0.71900826446281,0.7767857142857143,0.7467811158798283,0.22321428571428573,0.0013141620284477427,224,174,50,68
203,mAMY-rh,Amygdala_med,right,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0006184291898577613,224,192,32,32
204,THA-DP-rh,Thalamus_DP,right,0.78125,0.21875,0.7352941176470589,0.78125,0.7575757575757576,0.21875,0.0012175324675324675,224,175,49,63
205,THA-VP-rh,Thalamus_VP,right,0.8482142857142857,0.1517857142857143,0.7786885245901639,0.8482142857142857,0.811965811965812,0.15178571428571427,0.0010435992578849721,224,190,34,54
206,THA-VA-rh,Thalamus_VA,right,0.9285714285714286,0.0714285714285714,0.9369369369369369,0.9285714285714286,0.9327354260089685,0.07142857142857142,0.00027056277056277056,224,208,16,14
207,THA-DA-rh,Thalamus_DA,right,0.8883928571428571,0.1116071428571429,0.9386792452830188,0.8883928571428571,0.9128440366972476,0.11160714285714286,0.0002512368583797155,224,199,25,13
208,NAc-shell-rh,Accumbens_shell,right,0.8080357142857143,0.1919642857142857,0.7479338842975206,0.8080357142857143,0.7768240343347639,0.19196428571428573,0.0011788806431663574,224,181,43,61
209,NAc-core-rh,Accumbens_core,right,0.8794642857142857,0.1205357142857143,0.8491379310344828,0.8794642857142857,0.8640350877192983,0.12053571428571429,0.0006764069264069264,224,197,27,35
210,pGP-rh,Pallidum_post,right,0.45982142857142855,0.5401785714285714,0.39615384615384613,0.45982142857142855,0.4256198347107438,0.5401785714285714,0.0030341682127396413,224,103,121,157
211,aGP-rh,Pallidum_ant,right,0.5178571428571429,0.4821428571428571,0.4280442804428044,0.5178571428571429,0.46868686868686865,0.48214285714285715,0.0029955163883735314,224,116,108,155
212,aPUT-rh,Putamen_ant,right,0.96875,0.03125,0.9774774774774775,0.96875,0.9730941704035874,0.03125,9.66295609152752e-05,224,217,7,5
213,pPUT-rh,Putamen_post,right,0.9196428571428571,0.0803571428571429,0.9493087557603687,0.9196428571428571,0.9342403628117913,0.08035714285714286,0.00021258503401360543,224,206,18,11
214,aCAU-rh,Caudate_ant,right,0.9598214285714286,0.0401785714285714,0.9513274336283186,0.9598214285714286,0.9555555555555556,0.04017857142857143,0.00021258503401360543,224,215,9,11
215,pCAU-rh,Caudate_post,right,0.9375,0.0625,0.967741935483871,0.9375,0.9523809523809523,0.0625,0.00013528138528138528,224,210,14,7
216,aHIP-lh,Hippocampus_ant,left,0.9107142857142857,0.0892857142857143,0.9444444444444444,0.9107142857142857,0.9272727272727271,0.08928571428571429,0.00023191094619666049,224,204,20,12
217,pHIP-lh,Hippocampus_post,left,0.8125,0.1875,0.7489711934156379,0.8125,0.7794432548179873,0.1875,0.0011788806431663574,224,182,42,61
218,lAMY-lh,Amygdala_lat,left,0.7723214285714286,0.2276785714285714,0.7208333333333333,0.7723214285714286,0.7456896551724138,0.22767857142857142,0.0012948361162646877,224,173,51,67
219,mAMY-lh,Amygdala_med,left,0.8616071428571429,0.1383928571428571,0.8354978354978355,0.8616071428571429,0.8483516483516484,0.13839285714285715,0.0007343846629560915,224,193,31,38
220,THA-DP-lh,Thalamus_DP,left,0.7410714285714286,0.2589285714285714,0.7155172413793104,0.7410714285714286,0.7280701754385966,0.25892857142857145,0.0012755102040816326,224,166,58,66
221,THA-VP-lh,Thalamus_VP,left,0.8125,0.1875,0.7878787878787878,0.8125,0.8,0.1875,0.000946969696969697,224,182,42,49
222,THA-VA-lh,Thalamus_VA,left,0.9241071428571429,0.0758928571428571,0.9627906976744186,0.9241071428571429,0.9430523917995445,0.07589285714285714,0.00015460729746444033,224,207,17,8
223,THA-DA-lh,Thalamus_DA,left,0.9017857142857143,0.0982142857142857,0.9099099099099099,0.9017857142857143,0.905829596412556,0.09821428571428571,0.0003865182436611008,224,202,22,20
224,NAc-shell-lh,Accumbens_shell,left,0.875,0.125,0.8200836820083682,0.875,0.8466522678185745,0.125,0.0008310142238713667,224,196,28,43
225,NAc-core-lh,Accumbens_core,left,0.8883928571428571,0.1116071428571429,0.8923766816143498,0.8883928571428571,0.890380313199105,0.11160714285714286,0.00046382189239332097,224,199,25,24
226,pGP-lh,Pallidum_post,left,0.5267857142857143,0.4732142857142857,0.44029850746268656,0.5267857142857143,0.4796747967479675,0.4732142857142857,0.002898886827458256,224,118,106,150
227,aGP-lh,Pallidum_ant,left,0.5089285714285714,0.4910714285714286,0.42066420664206644,0.5089285714285714,0.4606060606060606,0.49107142857142855,0.0030341682127396413,224,114,110,157
228,aPUT-lh,Putamen_ant,left,0.9508928571428571,0.049107142857142905,0.9815668202764977,0.9508928571428571,0.9659863945578231,0.049107142857142856,7.730364873222017e-05,224,213,11,4
229,pPUT-lh,Putamen_post,left,0.9241071428571429,0.0758928571428571,0.9452054794520548,0.9241071428571429,0.9345372460496614,0.07589285714285714,0.00023191094619666049,224,207,17,12
230,aCAU-lh,Caudate_ant,left,0.9508928571428571,0.049107142857142905,0.9906976744186047,0.9508928571428571,0.9703872437357631,0.049107142857142856,3.865182436611008e-05,224,213,11,2
231,pCAU-lh,Caudate_post,left,0.9241071428571429,0.0758928571428571,0.9366515837104072,0.9241071428571429,0.9303370786516854,0.07589285714285714,0.00027056277056277056,224,207,17,14
