region_idx,region_name,network,mean_error_rate,std_error_rate,cv_error_rate,min_error_rate,max_error_rate
169,RH_ContA_Cingm_1,ContA,0.057777777777777775,0.03325917677132393,0.5756395969689225,0.0,0.0888888888888889
170,RH_ContB_Temp_1,ContB,0.03111111111111111,0.02266230894930125,0.7284313567432965,0.0,0.06666666666666665
171,RH_ContB_Temp_2,ContB,0.06222222222222222,0.038232556742411695,0.6144518038012475,0.0,0.11111111111111116
172,RH_ContB_IPL_1,ContB,0.03555555555555554,0.02266230894930125,0.6373774374064739,0.0,0.06666666666666665
173,RH_ContB_IPL_2,ContB,0.03555555555555554,0.02266230894930125,0.6373774374064739,0.0,0.06666666666666665
174,RH_ContB_PFCld_1,ContB,0.08,0.06531972647421808,0.8164965799071052,0.0,0.15555555555555556
175,RH_ContB_PFCld_2,ContB,0.040000000000000015,0.03265986323710904,0.8164965788864842,0.0,0.0888888888888889
176,RH_ContB_PFClv_1,ContB,0.06222222222222222,0.04745368112013915,0.7626484453479799,0.0,0.1333333333333333
177,RH_ContB_PFClv_2,ContB,0.0711111111111111,0.06190394789859609,0.870524266099833,0.0,0.15555555555555556
178,RH_ContB_PFCmp_1,ContB,0.039999999999999994,0.025915341754867992,0.6478835422519911,0.0,0.06666666666666665
179,RH_ContB_PFCld_3,ContB,0.039999999999999994,0.025915341754867992,0.6478835422519911,0.0,0.06666666666666665
180,RH_ContC_pCun_1,ContC,0.00888888888888888,0.01777777777777776,1.9999999775000004,0.0,0.0444444444444444
181,RH_ContC_pCun_2,ContC,0.0044444444444444505,0.008888888888888901,1.9999999550000012,0.0,0.022222222222222254
182,RH_ContC_Cingp_1,ContC,0.00888888888888888,0.01777777777777776,1.9999999775000004,0.0,0.0444444444444444
183,RH_DefaultA_IPL_1,DefaultA,0.06222222222222222,0.061903947898596094,0.9948848753428008,0.0,0.1777777777777778
184,RH_DefaultA_PFCd_1,DefaultA,0.07555555555555556,0.05896221849520713,0.7803823025801766,0.0,0.1777777777777778
185,RH_DefaultA_pCunPCC_1,DefaultA,0.0,0.0,0.0,0.0,0.0
186,RH_DefaultA_PFCm_1,DefaultA,0.00888888888888888,0.01777777777777776,1.9999999775000004,0.0,0.0444444444444444
187,RH_DefaultA_PFCm_2,DefaultA,0.28444444444444444,0.14565306318376836,0.512061550075414,0.0,0.4
188,RH_DefaultA_PFCm_3,DefaultA,0.01777777777777778,0.01662958838566195,0.9354143414317788,0.0,0.0444444444444444
189,RH_DefaultB_Temp_1,DefaultB,0.03555555555555554,0.02266230894930125,0.6373774374064739,0.0,0.06666666666666665
