region_idx,region_name,network,hemisphere,accuracy,n_samples,Analysis,Strategy,Phase
157,RH_LimbicB_OFC_2,LimbicB,right,0.86,200,Full Connectivity,OVO,Task
158,RH_LimbicB_OFC_3,LimbicB,right,0.885,200,Full Connectivity,OVO,Task
159,RH_LimbicB_OFC_4,LimbicB,right,0.785,200,Full Connectivity,OVO,Task
160,RH_LimbicA_TempPole_1,LimbicA,right,0.775,200,Full Connectivity,OVO,Task
161,RH_LimbicA_TempPole_2,LimbicA,right,0.655,200,Full Connectivity,OVO,Task
162,RH_LimbicA_TempPole_3,LimbicA,right,0.72,200,Full Connectivity,OVO,Task
163,RH_LimbicA_TempPole_4,LimbicA,right,0.865,200,Full Connectivity,OVO,Task
164,RH_ContA_IPS_1,ContA,right,0.935,200,Full Connectivity,OVO,Task
165,RH_ContA_IPS_2,ContA,right,0.89,200,Full Connectivity,OVO,Task
166,RH_ContA_PFCd_1,ContA,right,0.835,200,Full Connectivity,OVO,Task
167,RH_ContA_PFCl_1,ContA,right,0.605,200,Full Connectivity,OVO,Task
168,RH_ContA_PFCl_2,ContA,right,0.905,200,Full Connectivity,OVO,Task
169,RH_ContA_Cingm_1,ContA,right,0.68,200,Full Connectivity,OVO,Task
170,RH_ContB_Temp_1,ContB,right,0.8,200,Full Connectivity,OVO,Task
171,RH_ContB_Temp_2,ContB,right,0.865,200,Full Connectivity,OVO,Task
172,RH_ContB_IPL_1,ContB,right,0.88,200,Full Connectivity,OVO,Task
173,RH_ContB_IPL_2,ContB,right,0.94,200,Full Connectivity,OVO,Task
174,RH_ContB_PFCld_1,ContB,right,0.8,200,Full Connectivity,OVO,Task
175,RH_ContB_PFCld_2,ContB,right,0.945,200,Full Connectivity,OVO,Task
176,RH_ContB_PFClv_1,ContB,right,0.935,200,Full Connectivity,OVO,Task
177,RH_ContB_PFClv_2,ContB,right,0.915,200,Full Connectivity,OVO,Task
178,RH_ContB_PFCmp_1,ContB,right,0.955,200,Full Connectivity,OVO,Task
179,RH_ContB_PFCld_3,ContB,right,0.83,200,Full Connectivity,OVO,Task
180,RH_ContC_pCun_1,ContC,right,0.86,200,Full Connectivity,OVO,Task
181,RH_ContC_pCun_2,ContC,right,0.725,200,Full Connectivity,OVO,Task
182,RH_ContC_Cingp_1,ContC,right,0.89,200,Full Connectivity,OVO,Task
183,RH_DefaultA_IPL_1,DefaultA,right,0.9,200,Full Connectivity,OVO,Task
184,RH_DefaultA_PFCd_1,DefaultA,right,0.8,200,Full Connectivity,OVO,Task
185,RH_DefaultA_pCunPCC_1,DefaultA,right,0.83,200,Full Connectivity,OVO,Task
186,RH_DefaultA_PFCm_1,DefaultA,right,0.865,200,Full Connectivity,OVO,Task
187,RH_DefaultA_PFCm_2,DefaultA,right,0.7,200,Full Connectivity,OVO,Task
188,RH_DefaultA_PFCm_3,DefaultA,right,0.895,200,Full Connectivity,OVO,Task
189,RH_DefaultB_Temp_1,DefaultB,right,0.855,200,Full Connectivity,OVO,Task
190,RH_DefaultB_AntTemp_1,DefaultB,right,0.71,200,Full Connectivity,OVO,Task
191,RH_DefaultB_PFCd_1,DefaultB,right,0.945,200,Full Connectivity,OVO,Task
192,RH_DefaultB_PFCv_1,DefaultB,right,0.925,200,Full Connectivity,OVO,Task
193,RH_DefaultC_IPL_1,DefaultC,right,0.805,200,Full Connectivity,OVO,Task
194,RH_DefaultC_Rsp_1,DefaultC,right,0.93,200,Full Connectivity,OVO,Task
195,RH_DefaultC_PHC_1,DefaultC,right,0.885,200,Full Connectivity,OVO,Task
196,RH_TempPar_1,TempPar,right,0.71,200,Full Connectivity,OVO,Task
197,RH_TempPar_2,TempPar,right,0.79,200,Full Connectivity,OVO,Task
198,RH_TempPar_3,TempPar,right,0.8,200,Full Connectivity,OVO,Task
199,RH_TempPar_4,TempPar,right,0.85,200,Full Connectivity,OVO,Task
200,aHIP-rh,Hippocampus_ant,right,0.79,200,Full Connectivity,OVO,Task
201,pHIP-rh,Hippocampus_post,right,0.62,200,Full Connectivity,OVO,Task
202,lAMY-rh,Amygdala_lat,right,0.555,200,Full Connectivity,OVO,Task
203,mAMY-rh,Amygdala_med,right,0.725,200,Full Connectivity,OVO,Task
204,THA-DP-rh,Thalamus_DP,right,0.615,200,Full Connectivity,OVO,Task
205,THA-VP-rh,Thalamus_VP,right,0.66,200,Full Connectivity,OVO,Task
206,THA-VA-rh,Thalamus_VA,right,0.7,200,Full Connectivity,OVO,Task
207,THA-DA-rh,Thalamus_DA,right,0.795,200,Full Connectivity,OVO,Task
208,NAc-shell-rh,Accumbens_shell,right,0.65,200,Full Connectivity,OVO,Task
209,NAc-core-rh,Accumbens_core,right,0.825,200,Full Connectivity,OVO,Task
210,pGP-rh,Pallidum_post,right,0.44,200,Full Connectivity,OVO,Task
211,aGP-rh,Pallidum_ant,right,0.24,200,Full Connectivity,OVO,Task
212,aPUT-rh,Putamen_ant,right,0.825,200,Full Connectivity,OVO,Task
213,pPUT-rh,Putamen_post,right,0.755,200,Full Connectivity,OVO,Task
214,aCAU-rh,Caudate_ant,right,0.885,200,Full Connectivity,OVO,Task
215,pCAU-rh,Caudate_post,right,0.83,200,Full Connectivity,OVO,Task
216,aHIP-lh,Hippocampus_ant,left,0.75,200,Full Connectivity,OVO,Task
217,pHIP-lh,Hippocampus_post,left,0.575,200,Full Connectivity,OVO,Task
218,lAMY-lh,Amygdala_lat,left,0.72,200,Full Connectivity,OVO,Task
219,mAMY-lh,Amygdala_med,left,0.765,200,Full Connectivity,OVO,Task
220,THA-DP-lh,Thalamus_DP,left,0.74,200,Full Connectivity,OVO,Task
221,THA-VP-lh,Thalamus_VP,left,0.66,200,Full Connectivity,OVO,Task
222,THA-VA-lh,Thalamus_VA,left,0.73,200,Full Connectivity,OVO,Task
223,THA-DA-lh,Thalamus_DA,left,0.79,200,Full Connectivity,OVO,Task
224,NAc-shell-lh,Accumbens_shell,left,0.645,200,Full Connectivity,OVO,Task
225,NAc-core-lh,Accumbens_core,left,0.75,200,Full Connectivity,OVO,Task
226,pGP-lh,Pallidum_post,left,0.39,200,Full Connectivity,OVO,Task
227,aGP-lh,Pallidum_ant,left,0.25,200,Full Connectivity,OVO,Task
228,aPUT-lh,Putamen_ant,left,0.815,200,Full Connectivity,OVO,Task
229,pPUT-lh,Putamen_post,left,0.665,200,Full Connectivity,OVO,Task
230,aCAU-lh,Caudate_ant,left,0.83,200,Full Connectivity,OVO,Task
231,pCAU-lh,Caudate_post,left,0.81,200,Full Connectivity,OVO,Task
0,LH_VisCent_ExStr_2,VisCent,left,0.895,200,Full Connectivity,OVR,Task
1,LH_VisCent_ExStr_1,VisCent,left,0.99,200,Full Connectivity,OVR,Task
2,LH_VisCent_Striate_1,VisCent,left,1.0,200,Full Connectivity,OVR,Task
3,LH_VisCent_ExStr_3,VisCent,left,0.94,200,Full Connectivity,OVR,Task
4,LH_VisCent_ExStr_4,VisCent,left,0.985,200,Full Connectivity,OVR,Task
5,LH_VisCent_ExStr_5,VisCent,left,0.995,200,Full Connectivity,OVR,Task
6,LH_VisPeri_ExStrInf_1,VisPeri,left,0.94,200,Full Connectivity,OVR,Task
7,LH_VisPeri_ExStrInf_2,VisPeri,left,0.935,200,Full Connectivity,OVR,Task
8,LH_VisPeri_ExStrInf_3,VisPeri,left,0.725,200,Full Connectivity,OVR,Task
9,LH_VisPeri_StriCal_1,VisPeri,left,0.985,200,Full Connectivity,OVR,Task
10,LH_VisPeri_ExStrSup_1,VisPeri,left,0.97,200,Full Connectivity,OVR,Task
11,LH_VisPeri_ExStrSup_2,VisPeri,left,0.995,200,Full Connectivity,OVR,Task
12,LH_SomMotA_1,SomMotA,left,0.94,200,Full Connectivity,OVR,Task
13,LH_SomMotA_2,SomMotA,left,0.97,200,Full Connectivity,OVR,Task
14,LH_SomMotA_3,SomMotA,left,0.985,200,Full Connectivity,OVR,Task
15,LH_SomMotA_4,SomMotA,left,0.99,200,Full Connectivity,OVR,Task
16,LH_SomMotA_5,SomMotA,left,0.965,200,Full Connectivity,OVR,Task
17,LH_SomMotA_6,SomMotA,left,0.965,200,Full Connectivity,OVR,Task
18,LH_SomMotA_7,SomMotA,left,0.98,200,Full Connectivity,OVR,Task
19,LH_SomMotA_8,SomMotA,left,0.965,200,Full Connectivity,OVR,Task
20,LH_SomMotB_Aud_1,SomMotB,left,0.85,200,Full Connectivity,OVR,Task
21,LH_SomMotB_Aud_2,SomMotB,left,0.945,200,Full Connectivity,OVR,Task
22,LH_SomMotB_S2_1,SomMotB,left,0.815,200,Full Connectivity,OVR,Task
23,LH_SomMotB_S2_2,SomMotB,left,0.93,200,Full Connectivity,OVR,Task
24,LH_SomMotB_Aud_3,SomMotB,left,0.815,200,Full Connectivity,OVR,Task
25,LH_SomMotB_S2_3,SomMotB,left,0.93,200,Full Connectivity,OVR,Task
26,LH_SomMotB_Cent_1,SomMotB,left,0.995,200,Full Connectivity,OVR,Task
27,LH_SomMotB_Cent_2,SomMotB,left,0.935,200,Full Connectivity,OVR,Task
28,LH_DorsAttnA_TempOcc_1,DorsAttnA,left,0.965,200,Full Connectivity,OVR,Task
29,LH_DorsAttnA_TempOcc_2,DorsAttnA,left,0.955,200,Full Connectivity,OVR,Task
30,LH_DorsAttnA_ParOcc_1,DorsAttnA,left,0.835,200,Full Connectivity,OVR,Task
31,LH_DorsAttnA_SPL_1,DorsAttnA,left,0.98,200,Full Connectivity,OVR,Task
32,LH_DorsAttnA_SPL_2,DorsAttnA,left,0.975,200,Full Connectivity,OVR,Task
33,LH_DorsAttnA_SPL_3,DorsAttnA,left,0.88,200,Full Connectivity,OVR,Task
34,LH_DorsAttnB_PostC_1,DorsAttnB,left,0.975,200,Full Connectivity,OVR,Task
35,LH_DorsAttnB_PostC_2,DorsAttnB,left,0.98,200,Full Connectivity,OVR,Task
36,LH_DorsAttnB_PostC_3,DorsAttnB,left,0.955,200,Full Connectivity,OVR,Task
37,LH_DorsAttnB_PostC_4,DorsAttnB,left,0.985,200,Full Connectivity,OVR,Task
38,LH_DorsAttnB_FEF_1,DorsAttnB,left,0.9,200,Full Connectivity,OVR,Task
39,LH_SalVentAttnA_ParOper_1,SalVentAttnA,left,0.975,200,Full Connectivity,OVR,Task
40,LH_SalVentAttnA_Ins_1,SalVentAttnA,left,0.825,200,Full Connectivity,OVR,Task
41,LH_SalVentAttnA_FrOper_1,SalVentAttnA,left,0.86,200,Full Connectivity,OVR,Task
42,LH_SalVentAttnA_FrOper_2,SalVentAttnA,left,0.895,200,Full Connectivity,OVR,Task
43,LH_SalVentAttnA_ParMed_1,SalVentAttnA,left,0.98,200,Full Connectivity,OVR,Task
44,LH_SalVentAttnA_FrMed_1,SalVentAttnA,left,0.97,200,Full Connectivity,OVR,Task
45,LH_SalVentAttnA_FrMed_2,SalVentAttnA,left,0.965,200,Full Connectivity,OVR,Task
46,LH_SalVentAttnB_IPL_1,SalVentAttnB,left,0.935,200,Full Connectivity,OVR,Task
47,LH_SalVentAttnB_PFCl_1,SalVentAttnB,left,0.865,200,Full Connectivity,OVR,Task
48,LH_SalVentAttnB_Ins_1,SalVentAttnB,left,0.935,200,Full Connectivity,OVR,Task
49,LH_SalVentAttnB_PFCmp_1,SalVentAttnB,left,0.965,200,Full Connectivity,OVR,Task
50,LH_LimbicB_OFC_1,LimbicB,left,0.695,200,Full Connectivity,OVR,Task
51,LH_LimbicB_OFC_2,LimbicB,left,0.965,200,Full Connectivity,OVR,Task
52,LH_LimbicA_TempPole_1,LimbicA,left,0.81,200,Full Connectivity,OVR,Task
53,LH_LimbicA_TempPole_2,LimbicA,left,0.8,200,Full Connectivity,OVR,Task
54,LH_LimbicA_TempPole_3,LimbicA,left,0.74,200,Full Connectivity,OVR,Task
55,LH_LimbicA_TempPole_4,LimbicA,left,0.535,200,Full Connectivity,OVR,Task
56,LH_ContA_Temp_1,ContA,left,0.865,200,Full Connectivity,OVR,Task
57,LH_ContA_IPS_1,ContA,left,0.99,200,Full Connectivity,OVR,Task
58,LH_ContA_IPS_2,ContA,left,0.98,200,Full Connectivity,OVR,Task
59,LH_ContA_IPS_3,ContA,left,0.96,200,Full Connectivity,OVR,Task
60,LH_ContA_PFCd_1,ContA,left,0.93,200,Full Connectivity,OVR,Task
61,LH_ContA_PFClv_1,ContA,left,0.9,200,Full Connectivity,OVR,Task
62,LH_ContA_PFCl_1,ContA,left,0.935,200,Full Connectivity,OVR,Task
63,LH_ContA_PFCl_2,ContA,left,0.785,200,Full Connectivity,OVR,Task
64,LH_ContA_PFCl_3,ContA,left,0.9,200,Full Connectivity,OVR,Task
65,LH_ContA_Cingm_1,ContA,left,0.79,200,Full Connectivity,OVR,Task
66,LH_ContB_Temp_1,ContB,left,0.95,200,Full Connectivity,OVR,Task
67,LH_ContB_IPL_1,ContB,left,0.97,200,Full Connectivity,OVR,Task
68,LH_ContB_PFCl_1,ContB,left,0.97,200,Full Connectivity,OVR,Task
69,LH_ContB_PFClv_1,ContB,left,0.975,200,Full Connectivity,OVR,Task
70,LH_ContB_PFClv_2,ContB,left,0.87,200,Full Connectivity,OVR,Task
71,LH_ContC_pCun_1,ContC,left,0.96,200,Full Connectivity,OVR,Task
72,LH_ContC_pCun_2,ContC,left,0.99,200,Full Connectivity,OVR,Task
73,LH_ContC_Cingp_1,ContC,left,0.98,200,Full Connectivity,OVR,Task
74,LH_DefaultA_IPL_1,DefaultA,left,0.99,200,Full Connectivity,OVR,Task
75,LH_DefaultA_PFCd_1,DefaultA,left,0.945,200,Full Connectivity,OVR,Task
76,LH_DefaultA_pCunPCC_1,DefaultA,left,0.975,200,Full Connectivity,OVR,Task
77,LH_DefaultA_pCunPCC_2,DefaultA,left,0.975,200,Full Connectivity,OVR,Task
78,LH_DefaultA_pCunPCC_3,DefaultA,left,0.96,200,Full Connectivity,OVR,Task
79,LH_DefaultA_PFCm_1,DefaultA,left,0.93,200,Full Connectivity,OVR,Task
80,LH_DefaultA_PFCm_2,DefaultA,left,0.965,200,Full Connectivity,OVR,Task
81,LH_DefaultA_PFCm_3,DefaultA,left,0.99,200,Full Connectivity,OVR,Task
82,LH_DefaultB_Temp_1,DefaultB,left,0.9,200,Full Connectivity,OVR,Task
83,LH_DefaultB_Temp_2,DefaultB,left,0.895,200,Full Connectivity,OVR,Task
84,LH_DefaultB_Temp_3,DefaultB,left,0.9,200,Full Connectivity,OVR,Task
85,LH_DefaultB_Temp_4,DefaultB,left,0.95,200,Full Connectivity,OVR,Task
86,LH_DefaultB_IPL_1,DefaultB,left,0.915,200,Full Connectivity,OVR,Task
87,LH_DefaultB_PFCd_1,DefaultB,left,0.975,200,Full Connectivity,OVR,Task
88,LH_DefaultB_PFCd_2,DefaultB,left,0.995,200,Full Connectivity,OVR,Task
89,LH_DefaultB_PFCd_3,DefaultB,left,0.995,200,Full Connectivity,OVR,Task
90,LH_DefaultB_PFCd_4,DefaultB,left,0.965,200,Full Connectivity,OVR,Task
91,LH_DefaultB_PFCv_1,DefaultB,left,0.945,200,Full Connectivity,OVR,Task
92,LH_DefaultB_PFCv_2,DefaultB,left,0.765,200,Full Connectivity,OVR,Task
93,LH_DefaultB_PFCv_3,DefaultB,left,0.96,200,Full Connectivity,OVR,Task
94,LH_DefaultB_PFCv_4,DefaultB,left,0.97,200,Full Connectivity,OVR,Task
95,LH_DefaultC_IPL_1,DefaultC,left,0.95,200,Full Connectivity,OVR,Task
96,LH_DefaultC_Rsp_1,DefaultC,left,1.0,200,Full Connectivity,OVR,Task
97,LH_DefaultC_PHC_1,DefaultC,left,0.945,200,Full Connectivity,OVR,Task
98,LH_TempPar_1,TempPar,left,0.865,200,Full Connectivity,OVR,Task
99,LH_TempPar_2,TempPar,left,0.745,200,Full Connectivity,OVR,Task
100,RH_VisCent_ExStr_1,VisCent,right,0.985,200,Full Connectivity,OVR,Task
101,RH_VisCent_ExStr_2,VisCent,right,0.91,200,Full Connectivity,OVR,Task
102,RH_VisCent_Striate_1,VisCent,right,0.975,200,Full Connectivity,OVR,Task
103,RH_VisCent_ExStr_3,VisCent,right,0.94,200,Full Connectivity,OVR,Task
104,RH_VisCent_ExStr_4,VisCent,right,0.96,200,Full Connectivity,OVR,Task
105,RH_VisCent_ExStr_5,VisCent,right,0.99,200,Full Connectivity,OVR,Task
106,RH_VisPeri_ExStrInf_1,VisPeri,right,0.98,200,Full Connectivity,OVR,Task
107,RH_VisPeri_ExStrInf_2,VisPeri,right,0.9,200,Full Connectivity,OVR,Task
108,RH_VisPeri_StriCal_1,VisPeri,right,0.995,200,Full Connectivity,OVR,Task
109,RH_VisPeri_ExStrSup_1,VisPeri,right,0.905,200,Full Connectivity,OVR,Task
110,RH_VisPeri_ExStrSup_2,VisPeri,right,0.98,200,Full Connectivity,OVR,Task
111,RH_VisPeri_ExStrSup_3,VisPeri,right,0.95,200,Full Connectivity,OVR,Task
112,RH_SomMotA_1,SomMotA,right,0.99,200,Full Connectivity,OVR,Task
113,RH_SomMotA_2,SomMotA,right,0.96,200,Full Connectivity,OVR,Task
114,RH_SomMotA_3,SomMotA,right,0.94,200,Full Connectivity,OVR,Task
115,RH_SomMotA_4,SomMotA,right,0.99,200,Full Connectivity,OVR,Task
116,RH_SomMotA_5,SomMotA,right,0.955,200,Full Connectivity,OVR,Task
117,RH_SomMotA_6,SomMotA,right,1.0,200,Full Connectivity,OVR,Task
118,RH_SomMotA_7,SomMotA,right,0.92,200,Full Connectivity,OVR,Task
119,RH_SomMotA_8,SomMotA,right,0.96,200,Full Connectivity,OVR,Task
120,RH_SomMotA_9,SomMotA,right,0.95,200,Full Connectivity,OVR,Task
121,RH_SomMotA_10,SomMotA,right,0.995,200,Full Connectivity,OVR,Task
122,RH_SomMotA_11,SomMotA,right,0.965,200,Full Connectivity,OVR,Task
123,RH_SomMotB_Aud_1,SomMotB,right,0.9,200,Full Connectivity,OVR,Task
124,RH_SomMotB_Aud_2,SomMotB,right,0.885,200,Full Connectivity,OVR,Task
125,RH_SomMotB_S2_1,SomMotB,right,0.8,200,Full Connectivity,OVR,Task
126,RH_SomMotB_S2_2,SomMotB,right,0.88,200,Full Connectivity,OVR,Task
127,RH_SomMotB_S2_3,SomMotB,right,0.9,200,Full Connectivity,OVR,Task
128,RH_SomMotB_S2_4,SomMotB,right,0.94,200,Full Connectivity,OVR,Task
129,RH_SomMotB_Cent_1,SomMotB,right,1.0,200,Full Connectivity,OVR,Task
130,RH_DorsAttnA_TempOcc_1,DorsAttnA,right,0.945,200,Full Connectivity,OVR,Task
131,RH_DorsAttnA_ParOcc_1,DorsAttnA,right,0.88,200,Full Connectivity,OVR,Task
132,RH_DorsAttnA_SPL_1,DorsAttnA,right,0.955,200,Full Connectivity,OVR,Task
133,RH_DorsAttnA_SPL_2,DorsAttnA,right,0.945,200,Full Connectivity,OVR,Task
134,RH_DorsAttnA_SPL_3,DorsAttnA,right,0.88,200,Full Connectivity,OVR,Task
135,RH_DorsAttnA_SPL_4,DorsAttnA,right,0.955,200,Full Connectivity,OVR,Task
136,RH_DorsAttnB_PostC_1,DorsAttnB,right,0.92,200,Full Connectivity,OVR,Task
137,RH_DorsAttnB_PostC_2,DorsAttnB,right,0.975,200,Full Connectivity,OVR,Task
138,RH_DorsAttnB_PostC_3,DorsAttnB,right,0.965,200,Full Connectivity,OVR,Task
139,RH_DorsAttnB_PostC_4,DorsAttnB,right,0.99,200,Full Connectivity,OVR,Task
140,RH_DorsAttnB_FEF_1,DorsAttnB,right,0.865,200,Full Connectivity,OVR,Task
141,RH_SalVentAttnA_ParOper_1,SalVentAttnA,right,0.975,200,Full Connectivity,OVR,Task
142,RH_SalVentAttnA_PrC_1,SalVentAttnA,right,0.555,200,Full Connectivity,OVR,Task
143,RH_SalVentAttnA_Ins_1,SalVentAttnA,right,0.72,200,Full Connectivity,OVR,Task
144,RH_SalVentAttnA_Ins_2,SalVentAttnA,right,0.885,200,Full Connectivity,OVR,Task
145,RH_SalVentAttnA_FrOper_1,SalVentAttnA,right,0.93,200,Full Connectivity,OVR,Task
146,RH_SalVentAttnA_FrMed_1,SalVentAttnA,right,0.975,200,Full Connectivity,OVR,Task
147,RH_SalVentAttnA_ParMed_1,SalVentAttnA,right,0.79,200,Full Connectivity,OVR,Task
148,RH_SalVentAttnA_ParMed_2,SalVentAttnA,right,0.97,200,Full Connectivity,OVR,Task
149,RH_SalVentAttnA_FrMed_2,SalVentAttnA,right,0.965,200,Full Connectivity,OVR,Task
150,RH_SalVentAttnB_IPL_1,SalVentAttnB,right,0.915,200,Full Connectivity,OVR,Task
151,RH_SalVentAttnB_PFClv_1,SalVentAttnB,right,0.905,200,Full Connectivity,OVR,Task
152,RH_SalVentAttnB_PFCl_1,SalVentAttnB,right,0.92,200,Full Connectivity,OVR,Task
153,RH_SalVentAttnB_Ins_1,SalVentAttnB,right,0.935,200,Full Connectivity,OVR,Task
154,RH_SalVentAttnB_Ins_2,SalVentAttnB,right,0.94,200,Full Connectivity,OVR,Task
155,RH_SalVentAttnB_PFCmp_1,SalVentAttnB,right,0.95,200,Full Connectivity,OVR,Task
156,RH_LimbicB_OFC_1,LimbicB,right,0.92,200,Full Connectivity,OVR,Task
157,RH_LimbicB_OFC_2,LimbicB,right,0.955,200,Full Connectivity,OVR,Task
158,RH_LimbicB_OFC_3,LimbicB,right,0.945,200,Full Connectivity,OVR,Task
159,RH_LimbicB_OFC_4,LimbicB,right,0.935,200,Full Connectivity,OVR,Task
160,RH_LimbicA_TempPole_1,LimbicA,right,0.82,200,Full Connectivity,OVR,Task
161,RH_LimbicA_TempPole_2,LimbicA,right,0.645,200,Full Connectivity,OVR,Task
162,RH_LimbicA_TempPole_3,LimbicA,right,0.7,200,Full Connectivity,OVR,Task
163,RH_LimbicA_TempPole_4,LimbicA,right,0.91,200,Full Connectivity,OVR,Task
164,RH_ContA_IPS_1,ContA,right,0.985,200,Full Connectivity,OVR,Task
165,RH_ContA_IPS_2,ContA,right,0.96,200,Full Connectivity,OVR,Task
166,RH_ContA_PFCd_1,ContA,right,0.9,200,Full Connectivity,OVR,Task
167,RH_ContA_PFCl_1,ContA,right,0.8,200,Full Connectivity,OVR,Task
168,RH_ContA_PFCl_2,ContA,right,0.965,200,Full Connectivity,OVR,Task
169,RH_ContA_Cingm_1,ContA,right,0.765,200,Full Connectivity,OVR,Task
170,RH_ContB_Temp_1,ContB,right,0.915,200,Full Connectivity,OVR,Task
171,RH_ContB_Temp_2,ContB,right,0.915,200,Full Connectivity,OVR,Task
172,RH_ContB_IPL_1,ContB,right,0.985,200,Full Connectivity,OVR,Task
173,RH_ContB_IPL_2,ContB,right,0.99,200,Full Connectivity,OVR,Task
174,RH_ContB_PFCld_1,ContB,right,0.79,200,Full Connectivity,OVR,Task
175,RH_ContB_PFCld_2,ContB,right,0.98,200,Full Connectivity,OVR,Task
176,RH_ContB_PFClv_1,ContB,right,0.96,200,Full Connectivity,OVR,Task
177,RH_ContB_PFClv_2,ContB,right,0.975,200,Full Connectivity,OVR,Task
178,RH_ContB_PFCmp_1,ContB,right,0.99,200,Full Connectivity,OVR,Task
179,RH_ContB_PFCld_3,ContB,right,0.93,200,Full Connectivity,OVR,Task
180,RH_ContC_pCun_1,ContC,right,0.975,200,Full Connectivity,OVR,Task
181,RH_ContC_pCun_2,ContC,right,0.9,200,Full Connectivity,OVR,Task
182,RH_ContC_Cingp_1,ContC,right,0.975,200,Full Connectivity,OVR,Task
183,RH_DefaultA_IPL_1,DefaultA,right,0.955,200,Full Connectivity,OVR,Task
184,RH_DefaultA_PFCd_1,DefaultA,right,0.855,200,Full Connectivity,OVR,Task
185,RH_DefaultA_pCunPCC_1,DefaultA,right,0.985,200,Full Connectivity,OVR,Task
186,RH_DefaultA_PFCm_1,DefaultA,right,0.965,200,Full Connectivity,OVR,Task
187,RH_DefaultA_PFCm_2,DefaultA,right,0.605,200,Full Connectivity,OVR,Task
188,RH_DefaultA_PFCm_3,DefaultA,right,0.98,200,Full Connectivity,OVR,Task
189,RH_DefaultB_Temp_1,DefaultB,right,0.94,200,Full Connectivity,OVR,Task
190,RH_DefaultB_AntTemp_1,DefaultB,right,0.835,200,Full Connectivity,OVR,Task
191,RH_DefaultB_PFCd_1,DefaultB,right,0.965,200,Full Connectivity,OVR,Task
192,RH_DefaultB_PFCv_1,DefaultB,right,0.965,200,Full Connectivity,OVR,Task
193,RH_DefaultC_IPL_1,DefaultC,right,0.91,200,Full Connectivity,OVR,Task
194,RH_DefaultC_Rsp_1,DefaultC,right,0.99,200,Full Connectivity,OVR,Task
195,RH_DefaultC_PHC_1,DefaultC,right,0.955,200,Full Connectivity,OVR,Task
196,RH_TempPar_1,TempPar,right,0.88,200,Full Connectivity,OVR,Task
197,RH_TempPar_2,TempPar,right,0.84,200,Full Connectivity,OVR,Task
198,RH_TempPar_3,TempPar,right,0.89,200,Full Connectivity,OVR,Task
199,RH_TempPar_4,TempPar,right,0.905,200,Full Connectivity,OVR,Task
200,aHIP-rh,Hippocampus_ant,right,0.86,200,Full Connectivity,OVR,Task
201,pHIP-rh,Hippocampus_post,right,0.675,200,Full Connectivity,OVR,Task
202,lAMY-rh,Amygdala_lat,right,0.55,200,Full Connectivity,OVR,Task
203,mAMY-rh,Amygdala_med,right,0.805,200,Full Connectivity,OVR,Task
204,THA-DP-rh,Thalamus_DP,right,0.62,200,Full Connectivity,OVR,Task
205,THA-VP-rh,Thalamus_VP,right,0.655,200,Full Connectivity,OVR,Task
206,THA-VA-rh,Thalamus_VA,right,0.87,200,Full Connectivity,OVR,Task
207,THA-DA-rh,Thalamus_DA,right,0.855,200,Full Connectivity,OVR,Task
208,NAc-shell-rh,Accumbens_shell,right,0.62,200,Full Connectivity,OVR,Task
209,NAc-core-rh,Accumbens_core,right,0.845,200,Full Connectivity,OVR,Task
210,pGP-rh,Pallidum_post,right,0.415,200,Full Connectivity,OVR,Task
211,aGP-rh,Pallidum_ant,right,0.195,200,Full Connectivity,OVR,Task
212,aPUT-rh,Putamen_ant,right,0.95,200,Full Connectivity,OVR,Task
213,pPUT-rh,Putamen_post,right,0.875,200,Full Connectivity,OVR,Task
214,aCAU-rh,Caudate_ant,right,0.96,200,Full Connectivity,OVR,Task
215,pCAU-rh,Caudate_post,right,0.89,200,Full Connectivity,OVR,Task
216,aHIP-lh,Hippocampus_ant,left,0.85,200,Full Connectivity,OVR,Task
217,pHIP-lh,Hippocampus_post,left,0.665,200,Full Connectivity,OVR,Task
218,lAMY-lh,Amygdala_lat,left,0.715,200,Full Connectivity,OVR,Task
219,mAMY-lh,Amygdala_med,left,0.825,200,Full Connectivity,OVR,Task
220,THA-DP-lh,Thalamus_DP,left,0.725,200,Full Connectivity,OVR,Task
221,THA-VP-lh,Thalamus_VP,left,0.715,200,Full Connectivity,OVR,Task
222,THA-VA-lh,Thalamus_VA,left,0.895,200,Full Connectivity,OVR,Task
223,THA-DA-lh,Thalamus_DA,left,0.865,200,Full Connectivity,OVR,Task
224,NAc-shell-lh,Accumbens_shell,left,0.73,200,Full Connectivity,OVR,Task
225,NAc-core-lh,Accumbens_core,left,0.765,200,Full Connectivity,OVR,Task
226,pGP-lh,Pallidum_post,left,0.37,200,Full Connectivity,OVR,Task
227,aGP-lh,Pallidum_ant,left,0.185,200,Full Connectivity,OVR,Task
228,aPUT-lh,Putamen_ant,left,0.925,200,Full Connectivity,OVR,Task
229,pPUT-lh,Putamen_post,left,0.845,200,Full Connectivity,OVR,Task
230,aCAU-lh,Caudate_ant,left,0.915,200,Full Connectivity,OVR,Task
231,pCAU-lh,Caudate_post,left,0.915,200,Full Connectivity,OVR,Task
