region_name,network,cv_accuracy,cv_error_rate,task_accuracy,task_error_rate,error_increase,error_increase_pct,data_type,reorganization_rank
RH_ContB_Temp_1,ContB,0.9508928571428572,0.049107142857142794,0.915,0.08499999999999996,0.03589285714285717,71.63221667854613,full,91
RH_LimbicA_TempPole_3,LimbicA,0.7901785714285714,0.2098214285714286,0.755,0.245,0.03517857142857139,16.686430628493966,full,92
LH_DorsAttnA_SPL_3,DorsAttnA,0.9196428571428572,0.0803571428571428,0.885,0.11499999999999999,0.0346428571428572,42.58121158911335,full,93
NAc-core-rh,Accumbens_core,0.8794642857142857,0.1205357142857143,0.845,0.15500000000000003,0.034464285714285725,28.357331766088752,full,94
RH_SomMotA_11,SomMotA,0.96875,0.03125,0.935,0.06499999999999995,0.03374999999999995,104.6511627906975,full,95
LH_LimbicA_TempPole_3,LimbicA,0.8125,0.1875,0.78,0.21999999999999997,0.03249999999999997,17.24137931034481,full,96
RH_TempPar_4,TempPar,0.9107142857142856,0.08928571428571441,0.88,0.12,0.030714285714285583,34.018987341771954,full,97
RH_ContB_PFCld_3,ContB,0.9598214285714286,0.0401785714285714,0.93,0.06999999999999995,0.029821428571428554,72.41977450130096,full,98
LH_VisPeri_ExStrInf_2,VisPeri,0.9598214285714286,0.0401785714285714,0.93,0.06999999999999995,0.029821428571428554,72.41977450130096,full,99
pCAU-lh,Caudate_post,0.9241071428571428,0.0758928571428572,0.895,0.10499999999999998,0.029107142857142776,37.85415699024603,full,100
LH_VisCent_ExStr_3,VisCent,0.96875,0.03125,0.94,0.06000000000000005,0.028750000000000053,89.14728682170559,full,101
RH_VisCent_ExStr_4,VisCent,0.9732142857142856,0.026785714285714413,0.945,0.05500000000000005,0.028214285714285636,101.54241645244142,full,102
RH_VisCent_Striate_1,VisCent,0.9910714285714286,0.008928571428571397,0.965,0.03500000000000003,0.026071428571428634,262.58992805755537,full,103
LH_SomMotB_Cent_1,SomMotB,0.9910714285714286,0.008928571428571397,0.965,0.03500000000000003,0.026071428571428634,262.58992805755537,full,104
LH_SalVentAttnA_FrMed_1,SalVentAttnA,0.9910714285714286,0.008928571428571397,0.965,0.03500000000000003,0.026071428571428634,262.58992805755537,full,105
LH_ContB_PFClv_2,ContB,0.9107142857142856,0.08928571428571441,0.885,0.11499999999999999,0.02571428571428558,28.481012658227655,full,106
LH_DefaultB_PFCv_4,DefaultB,0.9598214285714286,0.0401785714285714,0.935,0.06499999999999995,0.02482142857142855,60.27753686036426,full,107
RH_VisPeri_ExStrSup_3,VisPeri,0.96875,0.03125,0.945,0.05500000000000005,0.02375000000000005,73.64341085271333,full,108
LH_VisPeri_ExStrInf_1,VisPeri,0.96875,0.03125,0.945,0.05500000000000005,0.02375000000000005,73.64341085271333,full,109
LH_DorsAttnB_FEF_1,DorsAttnB,0.8973214285714286,0.1026785714285714,0.875,0.125,0.022321428571428603,21.52945229073376,full,110
RH_VisPeri_ExStrSup_2,VisPeri,0.9866071428571428,0.013392857142857206,0.965,0.03500000000000003,0.021607142857142825,150.12406947890727,full,111
RH_VisPeri_ExStrInf_1,VisPeri,0.9866071428571428,0.013392857142857206,0.965,0.03500000000000003,0.021607142857142825,150.12406947890727,full,112
LH_DefaultA_pCunPCC_1,DefaultA,0.9866071428571428,0.013392857142857206,0.965,0.03500000000000003,0.021607142857142825,150.12406947890727,full,113
RH_DefaultB_Temp_1,DefaultB,0.9508928571428572,0.049107142857142794,0.93,0.06999999999999995,0.020892857142857157,41.69636493228804,full,114
