region_id,region_name,network,accuracy_multinomial,accuracy_ovr,ovr_advantage
114,aCAU-rh,Subcortical,0.9241071428571428,0.9285714285714286,0.0044642857142858094
83,RH_DefaultA_IPL_1,DefaultA,0.9241071428571428,0.9107142857142856,-0.013392857142857206
93,RH_DefaultC_IPL_1,DefaultC,0.9241071428571428,0.9330357142857144,0.008928571428571619
57,RH_LimbicB_OFC_2,LimbicB,0.9241071428571428,0.9196428571428572,-0.004464285714285587
16,RH_SomMotA_5,SomMotA,0.9241071428571428,0.9241071428571428,0.0
63,RH_LimbicA_TempPole_4,LimbicA,0.9196428571428572,0.90625,-0.013392857142857206
98,RH_TempPar_3,TempPar,0.9196428571428572,0.9330357142857144,0.013392857142857206
40,RH_DorsAttnB_FEF_1,DorsAttnB,0.9196428571428572,0.9241071428571428,0.004464285714285587
52,RH_SalVentAttnB_PFCl_1,SalVentAttnB,0.9151785714285714,0.9375,0.022321428571428603
113,pPUT-rh,Subcortical,0.9107142857142856,0.9330357142857144,0.022321428571428825
51,RH_SalVentAttnB_PFClv_1,SalVentAttnB,0.9107142857142856,0.9241071428571428,0.013392857142857206
48,RH_SalVentAttnA_ParMed_2,SalVentAttnA,0.9107142857142856,0.9017857142857144,-0.008928571428571175
53,RH_SalVentAttnB_Ins_1,SalVentAttnB,0.90625,0.9151785714285714,0.008928571428571397
66,RH_ContA_PFCd_1,ContA,0.90625,0.9151785714285714,0.008928571428571397
68,RH_ContA_PFCl_2,ContA,0.9017857142857144,0.90625,0.004464285714285587
100,aHIP-rh,Subcortical,0.9017857142857144,0.9285714285714286,0.02678571428571419
3,RH_VisCent_ExStr_3,VisCent,0.9017857142857144,0.8928571428571429,-0.008928571428571508
74,RH_ContB_PFCld_1,ContB,0.9017857142857144,0.8883928571428571,-0.013392857142857317
115,pCAU-rh,Subcortical,0.8973214285714286,0.9375,0.0401785714285714
71,RH_ContB_Temp_2,ContB,0.8973214285714286,0.8928571428571429,-0.004464285714285698
84,RH_DefaultA_PFCd_1,DefaultA,0.8928571428571429,0.8928571428571429,0.0
103,mAMY-rh,Subcortical,0.875,0.8883928571428571,0.013392857142857095
31,RH_DorsAttnA_ParOcc_1,DorsAttnA,0.875,0.8794642857142857,0.004464285714285698
77,RH_ContB_PFClv_2,ContB,0.8705357142857143,0.8660714285714286,-0.004464285714285698
109,NAc-core-rh,Subcortical,0.8705357142857143,0.8839285714285714,0.013392857142857095
59,RH_LimbicB_OFC_4,LimbicB,0.8660714285714286,0.8571428571428571,-0.008928571428571508
56,RH_LimbicB_OFC_1,LimbicB,0.8526785714285714,0.8526785714285714,0.0
106,THA-VA-rh,Subcortical,0.84375,0.8660714285714286,0.022321428571428603
42,RH_SalVentAttnA_PrC_1,SalVentAttnA,0.8392857142857143,0.8214285714285714,-0.017857142857142905
47,RH_SalVentAttnA_ParMed_1,SalVentAttnA,0.8303571428571429,0.8258928571428571,-0.0044642857142858094
43,RH_SalVentAttnA_Ins_1,SalVentAttnA,0.8169642857142857,0.8214285714285714,0.004464285714285698
107,THA-DA-rh,Subcortical,0.8035714285714286,0.8348214285714286,0.03125
60,RH_LimbicA_TempPole_1,LimbicA,0.7991071428571429,0.8080357142857143,0.008928571428571397
108,NAc-shell-rh,Subcortical,0.7857142857142857,0.8035714285714286,0.017857142857142905
102,lAMY-rh,Subcortical,0.78125,0.8214285714285714,0.0401785714285714
62,RH_LimbicA_TempPole_3,LimbicA,0.7767857142857143,0.7455357142857143,-0.03125
105,THA-VP-rh,Subcortical,0.7723214285714286,0.7589285714285714,-0.013392857142857206
101,pHIP-rh,Subcortical,0.7723214285714286,0.78125,0.008928571428571397
61,RH_LimbicA_TempPole_2,LimbicA,0.75,0.7544642857142857,0.004464285714285698
104,THA-DP-rh,Subcortical,0.71875,0.6651785714285714,-0.0535714285714286
87,RH_DefaultA_PFCm_2,DefaultA,0.6785714285714286,0.5892857142857143,-0.0892857142857143
69,RH_ContA_Cingm_1,ContA,0.6294642857142857,0.6116071428571429,-0.017857142857142794
111,aGP-rh,Subcortical,0.5758928571428571,0.53125,-0.044642857142857095
110,pGP-rh,Subcortical,0.5491071428571429,0.4776785714285714,-0.07142857142857151
